"PM03B","D02","N-Phthaloyl-L-Glutamic acid","N-Source, amino acid","","","","","","CAS 340-90-9"
"PM03B","D03","L-Pyroglutamic acid","N-Source, amino acid","","","","","C02238","CAS 98-79-3"
"PM03B","D04","Hydroxylamine","N-Source, other","","","","","C11598","CAS 5470-11-1"
"PM03B","D05","Methylamine","N-Source, other","","","","","C00218","CAS 593-51-1"
"PM03B","D06","N-Amylamine","N-Source, other","","","","","","CAS 110-58-7"
"PM03B","D07","N-Butylamine","N-Source, other","","","","","","CAS 109-73-9"
"PM03B","D08","Ethylamine","N-Source, other","","","","","C00797","CAS 75-04-7"
"PM03B","D09","Ethanolamine","N-Source, other","","","","","C00189","CAS 2002-24-6"
"PM03B","D10","Ethylenediamine","N-Source, other","","","","","","CAS 333-18-6"
"PM03B","D11","Putrescine","N-Source, other","","","","","C00134","CAS 333-93-7"
"PM03B","D12","Agmatine","N-Source, other","","","","","C00179","CAS 2482-00-0"
"PM03B","E01","Histamine","N-Source, other","","","","","C00388","CAS 56-92-8"
"PM03B","E02","b-Phenylethylamine","N-Source, other","","","","","C05332","CAS 156-28-5"
"PM03B","E03","Tyramine","N-Source, other","","","","","C00483","CAS 60-19-5"
"PM03B","E04","Acetamide","N-Source, other","","","","","C06244","CAS 60-35-5"
"PM03B","E05","Formamide","N-Source, other","","","","","C00488","CAS 75-12-7"
"PM03B","E06","Glucuronamide","N-Source, other","","","","","D01791","CAS 3789-97-7"
"PM03B","E07","DL-Lactamide","N-Source, other","","","","","","CAS 65144-02-7"
"PM03B","E08","D-Glucosamine","N-Source, other","","","","","C00329","CAS 66-84-2"
"PM03B","E09","D-Galactosamine","N-Source, other","","","","","C02262","CAS 1772-03-8"
"PM03B","E10","D-Mannosamine","N-Source, other","","","","","C03570","CAS 5505-63-5"
"PM03B","E11","N-Acetyl-D-Glucosamine","N-Source, other","","","","","C00140","CAS 7512-17-6"
"PM03B","E12","N-Acetyl-D-Galactosamine","N-Source, other","","","","","C01132","CAS 14215-68-0"
"PM03B","F01","N-Acetyl-D-Mannosamine","N-Source, other","","","","","C00645","CAS 7772-94-3"
"PM03B","F02","Adenine","N-Source, other","","","","","C00147","CAS 6055-72-7"
"PM03B","F03","Adenosine","N-Source, other","","","","","C00212","CAS 64503-27-1"
"PM03B","F04","Cytidine","N-Source, other","","","","","C00475","CAS 6018-48-0"
"PM03B","F05","Cytosine","N-Source, other","","","","","C00380","CAS 71-30-7"
"PM03B","F06","Guanine","N-Source, other","","","","","C00242","CAS 635-39-2"
"PM03B","F07","Guanosine","N-Source, other","","","","","C00387","CAS 118-00-3"
"PM03B","F08","Thymine","N-Source, other","","","","","C00178","CAS 65-71-4"
"PM03B","F09","Thymidine","N-Source, other","","","","","C00214","CAS 50-89-5"
"PM03B","F10","Uracil","N-Source, other","","","","","C00106","CAS 66-22-8"
"PM03B","F11","Uridine","N-Source, other","","","","","C00299","CAS 58-96-8"
"PM03B","F12","Inosine","N-Source, other","","","","","C00294","CAS 58-63-9"
"PM03B","G01","Xanthine","N-Source, other","","","","","C00385","CAS 1196-43-6"
"PM03B","G02","Xanthosine","N-Source, other","","","","","C01762","CAS 5968-90-1"
"PM03B","G03","Uric acid","N-Source, other","","","","","C00366","CAS 1198-77-2"
"PM03B","G04","Alloxan","N-Source, other","","","","","C07599","CAS 2244-11-3"
"PM03B","G05","Allantoin","N-Source, other","","","","","C01551","CAS 97-59-6"
"PM03B","G06","Parabanic acid","N-Source, other","","","","","","CAS 120-89-8"
"PM03B","G07","DL-a-Amino-N-Butyric acid","N-Source, other","","","","","C02261","CAS 2835-81-6"
"PM03B","G08","g-Amino-N-Butyric acid","N-Source, other","","","","","C00334","CAS 56-12-2"
"PM03B","G09","e-Amino-N-Caproic acid","N-Source, other","","","","","C02378","CAS 60-32-2"
"PM03B","G10","DL-a-Amino-Caprylic acid","N-Source, other","","","","","","CAS 644-90-6"
"PM03B","G11","d-Amino-N-Valeric acid","N-Source, other","","","","","C00431","CAS 627-95-2"
"PM03B","G12","a-Amino-N-Valeric acid","N-Source, other","","","","","C01826","CAS 6600-40-4"
"PM03B","H01","Ala-Asp","N-Source, peptide","","","","","C02871","CAS 20727-65-5"
"PM03B","H02","Ala-Gln","N-Source, peptide","","","","","","CAS 39537-23-0"
"PM03B","H03","Ala-Glu","N-Source, peptide","","","","","","CAS 13187-90-1"
"PM03B","H04","Ala-Gly","N-Source, peptide","","","","","","CAS 687-69-4"
"PM03B","H05","Ala-His","N-Source, peptide","","","","","","CAS 3253-17-6"
"PM03B","H06","Ala-Leu","N-Source, peptide","","","","","C05035","CAS 3303-34-2"
"PM03B","H07","Ala-Thr","N-Source, peptide","","","","","","CAS 24032-50-6"
"PM03B","H08","Gly-Asn","N-Source, peptide","","","","","","CAS 1999-33-3"
"PM03B","H09","Gly-Gln","N-Source, peptide","","","","","","CAS 13115-71-4�"
"PM03B","H10","Gly-Glu","N-Source, peptide","","","","","","CAS 7412-78-4"
"PM03B","H11","Gly-Met","N-Source, peptide","","","","","","CAS 554-94-9"
"PM03B","H12","Met-Ala","N-Source, peptide","","","","","","CAS 3061-96-9"
