Element_Name,Element_ID
share_screen,android:id/contentPanel
next_month_button,Next month
share_screen_elements,android:id/chooser_nearby_button
one,1
payment_successful,Payment successful!
favourite,Favourit
quick_share_button,QUICK SHARE
make_another_payment,Make another payment
edit_button,EDIT
share_button,share
ft_icici_payee,ICICI
ft_other_payee,Aut
ft_select_other_payee,Automat
add_payee_other_payee1,ICICI payee
add_payee_icici_payee_account_number1,196201515563
add_payee_icici_payee,Bhavana
add_payee_icici_payee_account_number1,437801501538
add_payee_other_payee,Naresh
add_payee_other_payee_account_number,50100706875937
login_pin,1111
keycode_enter,66
long_delay,10
short_delay,2
fund_transfer_amount,1
invalid_amount,.2
invalid_exceeded_amount,999999999999999999
comment_TEXT,test
grid_pin,111111
backspace,67
medium_delay,5
four_digit,1234
neft_amount,111111
grid_input_number,000000
rtgs_amount,1
edit_amount,3
no_of_payment,2
next_month_date,30
share_via_overlay_screen,"//com.android.internal.widget.RecyclerView[@resource-id=""android:id/resolver_list""]/android.widget.LinearLayout[1]"
no_of_payments_image,no_of_payments.png
swipe_to_pay,Swipe to pay
arrow_imps,imv_drop_arrow
calender_next_month_arrow,"//android.widget.ImageButton[@content-desc=""Next month""]"
dashboard_screen_elements,My Savings Account
long_delay,8
send_money_icon_cug,"//android.view.View[@content-desc=""Send Money""]/android.view.View[1]"
add_payee_icici_payee_account_number,102701002040
add_payee_other_payee_account_number,3893108000745
mismatch_digit,1111
device_back_button,4
icici_uat_payee,Rohit
dummy_otp,000000
alert_new_payee_understand_button_xpath_cug,I Understand
isafe_checkbox,Checkbox
select_payee_search_icon_on_select_payee,Automat
add_favorite_payee,ICICI
enter_amount,10
rtgs_payee,ICI
rtgs_select_payee,ICICI
other_bank_payee_name,Automat
transfer_overseas,Transfer Overseas
transfer_overseas_elements,"Transfer overseas,Send money now"
send_money_now,//android.widget.LinearLayout[@content-desc="Send money now"]
search_add_payee_1,//android.widget.EditText[@content-desc="Search/Add payee"]
search_for_payee_1,//android.widget.EditText[@content-desc="Search for payee"]
icici_bank_tab_1,//androidx.appcompat.widget.LinearLayoutCompat[@content-desc="ICICI Bank"]
yes_button_1,Yes
skip_button_1,Skip
ok_button_1,OK
all_payees_tab_1,//androidx.appcompat.widget.LinearLayoutCompat[@content-desc="All payees"]
payee_bank_screen,Select payee bank
add_payee_button,Add payee
search_bank,Search for a bank
edit_button,Edit
axis_button,AXIS BANK
payee_pay_again,tvPayAgain
payee_account_number,102701002039
favourite_button,imv_fav_icon
cancel_button,Cancel
delete_button,imv_delete_icon
search_bar,et_input
three_dots,imv_menu
ipal_button,iPal
ipal_screen_elements,Ask iPal
quick_search_button,Search
quick_search_elements,micsearch
quick_dashboard_button,Dashboard
question_button,imv_help
question_elements_screen,Payments
send_money_now_elements,Transfer
add_payee_icici_payee_new,Bhav
add_payee_other_payee_new,Na
add_your_favourite_here,tv_add_fav_title
tap_on_star,Tap on the star to favourite
three_dot_icon,3 dot Icon
error_ok,//android.widget.LinearLayout[@content-desc="Ok"]
dummy_token,None
