time,Prevalence_0_0_0_value,Prevalence_0_0_0_lower,Prevalence_0_0_0_upper,Prevalence_1_0_0_value,Prevalence_1_0_0_lower,Prevalence_1_0_0_upper,Prevalence_2_0_0_value,Prevalence_2_0_0_lower,Prevalence_2_0_0_upper,Prevalence_3_0_0_value,Prevalence_3_0_0_lower,Prevalence_3_0_0_upper,Prevalence_4_0_0_value,Prevalence_4_0_0_lower,Prevalence_4_0_0_upper
28.0,5.5974715052642641e+03,6.3383146871178292e+02,6.7790871559458601e+03,4.2581565621024549e+02,5.0462489618425607e+01,1.1296667059990741e+03,2.1389046480402712e+03,1.1494807691983077e+02,2.2728401613527431e+03,4.9820570713533994e+02,1.2685070039651411e+02,1.5846513211854635e+03,1.1982324586868738e+03,1.0409741220110833e+02,3.0792015718010653e+03
27.0,5.1191652008103965e+03,5.9779357415835409e+02,5.8943672009009251e+03,3.7445684551001887e+02,4.4644670367183856e+01,9.9467161623906793e+02,1.9126774307509709e+03,1.1558312796629910e+02,1.9618613773597756e+03,5.4907966125925111e+02,1.5107552886348938e+02,1.4821004939145851e+03,9.9224894657644847e+02,9.5221099387131133e+01,2.7678846567715536e+03
26.0,4.6987055532503628e+03,5.6173257363193727e+02,5.0526651320675774e+03,3.2066383878034918e+02,4.0481190238843588e+01,8.5700754354521757e+02,1.7127283948364247e+03,1.1309013184083204e+02,1.7283412340059981e+03,5.9708847461846790e+02,1.8089094406203264e+02,1.4465977223736579e+03,8.4103136156123082e+02,8.6076751070749395e+01,2.5176301673188918e+03
25.0,4.2642520781438252e+03,5.0844606696243920e+02,4.3072305554847899e+03,2.5564698306466676e+02,3.4880611253754701e+01,7.3714149005150512e+02,1.5302563542931182e+03,1.1433127284589142e+02,1.5243872118996990e+03,6.4799607577424342e+02,2.0580427922242177e+02,1.4111535336221018e+03,7.0570407744864826e+02,7.7475287300472971e+01,2.2803560599452057e+03
24.0,3.6156727712037609e+03,4.6507745848241404e+02,3.7000623192269386e+03,2.0457749601863577e+02,2.9959075117091196e+01,6.4659827519790531e+02,1.3728685987099334e+03,1.1518089209725368e+02,1.4156487300174426e+03,6.7840445969056782e+02,2.3175396049837730e+02,1.3712335562986195e+03,6.3270286583205302e+02,7.0200971328869386e+01,2.0618826172919444e+03
23.0,3.1302421706294344e+03,4.2449689620271153e+02,3.2030286246196060e+03,1.6718747796020796e+02,2.6359302987368054e+01,5.7971563019291352e+02,1.2189425282092400e+03,1.1192696742018535e+02,1.3840183505658269e+03,7.1297623973777581e+02,2.5907873269244783e+02,1.3568634143358254e+03,5.5141123701184608e+02,5.9994283439128651e+01,1.7633024718002209e+03
22.0,2.5284251861909843e+03,3.8215934096712959e+02,2.7797359186293115e+03,1.4467592874456068e+02,2.2805149149720890e+01,5.1585486548462166e+02,1.1149786894197366e+03,1.0588831337239020e+02,1.3405820228868427e+03,7.5219560687078467e+02,2.9180131208222116e+02,1.3494391203403852e+03,5.0359342498926787e+02,5.1088287527096455e+01,1.5155711085944640e+03
21.0,2.1513467166065034e+03,3.3037163925029745e+02,2.4046947971771788e+03,1.3093882406461111e+02,1.9946804346276856e+01,4.5633130809241879e+02,1.0355098059918714e+03,1.0152076106888956e+02,1.2997810195004768e+03,7.8210576650170651e+02,3.2647712165877942e+02,1.3455675331303019e+03,4.5745272559953736e+02,4.3892865301473719e+01,1.2980949255924247e+03
20.0,1.7848811070322490e+03,2.8143243704828285e+02,2.0661006260308118e+03,1.2051263986300759e+02,1.7372432552738090e+01,4.0107147789303360e+02,9.3317529478147810e+02,9.7624726121496664e+01,1.2581190968997803e+03,7.6724923315632680e+02,3.6569062805856356e+02,1.3406881876212883e+03,4.0352688322845211e+02,3.7717879402415768e+01,1.1020809989277639e+03
19.0,1.4115734049395771e+03,2.4417840996083285e+02,1.7610868324563201e+03,1.0813565336947417e+02,1.4541846560881963e+01,3.4734786674687393e+02,8.3403534743729233e+02,9.3023106255618956e+01,1.1971037173404195e+03,7.2837257351380242e+02,4.0576193487283155e+02,1.3251385917600246e+03,3.3706622759999993e+02,3.3431003707452689e+01,9.1682065847441299e+02
18.0,1.1006245536133542e+03,2.1210694346632314e+02,1.5136961056834741e+03,9.1399566669548747e+01,1.2516260187527941e+01,2.9771278379715369e+02,7.1703539715926752e+02,9.4807820583833930e+01,1.1461487550139873e+03,7.2623621300822572e+02,4.5090190781114785e+02,1.3204916107660902e+03,2.8146632894222660e+02,3.0032753943570533e+01,7.5614309849590506e+02
17.0,8.6244976718293458e+02,1.8162470192292241e+02,1.3219371056066316e+03,7.3715895429226535e+01,1.1218631113801710e+01,2.4261712781809814e+02,6.1438475515106256e+02,9.6562731574252666e+01,1.0698204017347523e+03,7.5959312716838872e+02,4.8207758875568521e+02,1.3195766712782656e+03,2.3524673714696669e+02,2.7743948834202687e+01,6.2016533635940948e+02
16.0,6.4135460201744786e+02,1.5701489968539732e+02,1.1115923894221628e+03,5.7125142666042542e+01,1.0552659349266886e+01,1.8981683276029690e+02,4.9192136459792130e+02,9.1333106239868215e+01,9.6931032210416026e+02,7.9115799580041426e+02,4.8368192991760293e+02,1.2525441073589018e+03,1.8626057062476590e+02,2.5865842642469680e+01,4.8837392621850194e+02
15.0,5.0315506671350607e+02,1.4410612884406538e+02,9.6283644504936331e+02,4.6132275018172521e+01,9.9094583473125848e+00,1.6522737011594381e+02,3.9311497689003636e+02,8.4066887090406624e+01,8.4540304714420131e+02,7.9935861273707781e+02,4.6427319915325791e+02,1.1516460188094263e+03,1.4881540918626015e+02,2.4160541317987942e+01,4.0243720103877899e+02
14.0,3.9422835979321957e+02,1.3286133137669077e+02,8.4563781262323823e+02,3.7696306724165460e+01,9.1056081999353147e+00,1.4644273628277335e+02,3.3020942013226778e+02,7.6597785032935533e+01,7.2640928874163865e+02,7.6151493237570253e+02,4.3849484993267288e+02,1.0552052989517156e+03,1.2414748478267964e+02,2.2420193087308551e+01,3.3024773147420603e+02
13.0,3.1933087303420535e+02,1.2147176079815164e+02,7.4745324287420249e+02,3.2206382787761655e+01,8.2128293393822549e+00,1.3098496944797077e+02,2.7326060650960994e+02,6.9230294167494648e+01,6.4238309539545492e+02,6.8465316790803604e+02,4.1145457917123463e+02,9.8583178808776427e+02,1.0669483606957162e+02,2.0650131452909015e+01,2.7376100815107759e+02
12.0,2.6069295007052057e+02,1.0822376821566290e+02,6.5813198590080026e+02,2.7328915219297013e+01,7.4079088969725344e+00,1.1669876873016366e+02,2.2562136086874685e+02,5.9895678746616127e+01,5.6495233749829481e+02,6.0192932110310653e+02,3.7539181663297666e+02,9.2351677828700929e+02,9.0714324993346764e+01,1.9307464288718279e+01,2.2453932544598436e+02
11.0,2.1801924363228113e+02,9.4111248514221316e+01,5.8264411983998514e+02,2.3659960665256175e+01,6.7201044003186690e+00,1.0246162526873727e+02,1.8851190961370483e+02,4.9773050099010383e+01,4.9967788967490804e+02,5.3499444975392748e+02,3.4063444239936757e+02,8.5698099689603043e+02,7.7369215625828502e+01,1.8788642077469067e+01,1.8288148695817193e+02
10.0,1.7206615617750310e+02,8.0633309902577423e+01,5.1324906759738496e+02,2.0103069854524822e+01,5.6442142010342584e+00,9.2347131199193612e+01,1.5313425417144344e+02,4.1866713348968936e+01,4.6620595173686581e+02,4.7305752457985193e+02,3.0349332211438860e+02,8.1590356735610192e+02,6.1390932515663394e+01,1.7395479089797206e+01,1.5137437751062049e+02
9.0,1.3614902941616501e+02,6.8489238493589454e+01,4.3740196323104794e+02,1.6881093006150625e+01,4.5828514424020597e+00,8.4259710385209047e+01,1.2933752948671102e+02,3.6784653647890899e+01,4.5656842220501966e+02,4.1387931449881279e+02,2.7885988399456886e+02,7.7770528956685473e+02,4.9082463420072756e+01,1.5726462202156405e+01,1.2564868519726429e+02
8.0,1.0951383343561356e+02,5.6779960480709853e+01,3.7207457567252652e+02,1.4593109246136740e+01,3.8706417710092440e+00,7.9495229090106818e+01,1.0849950262560041e+02,3.0064069460993927e+01,4.1372145554841717e+02,3.6734271070902105e+02,2.5253805282774371e+02,7.3908148300729624e+02,4.0176332361278128e+01,1.2791203659941557e+01,1.1211278329169976e+02
7.0,9.1005622703712419e+01,4.6991518979466292e+01,3.1178682772369962e+02,1.3050450766029520e+01,3.2971600524746343e+00,7.5340131585253175e+01,9.0715050327864660e+01,2.4416139518151468e+01,3.6235848528483217e+02,3.3655297179764307e+02,2.2975777115861010e+02,6.9398382289447318e+02,3.4506883981666924e+01,1.0226750225737284e+01,1.0129089358089952e+02
6.0,7.6479917662197096e+01,3.5800014447097467e+01,2.7464380509368300e+02,1.1335418472667465e+01,2.5674803434758142e+00,7.0348650036806674e+01,7.5895171086133800e+01,1.9499009734869258e+01,3.3452861756423505e+02,3.0330374428420464e+02,2.0859325374393103e+02,6.2553000905959971e+02,2.9313554662177765e+01,7.9531145061122448e+00,9.7192917261157589e+01
5.0,6.6643264012873260e+01,2.8156173777734583e+01,2.5130278028986805e+02,1.0309098997997163e+01,2.1598749899301577e+00,7.6776705693889596e+01,6.5010288607624986e+01,1.5874540549916457e+01,3.2174714281845445e+02,2.7637451380485447e+02,1.9640852521983598e+02,5.4789235455848018e+02,2.4994835000040130e+01,6.4139111140346552e+00,1.0040760418356912e+02
4.0,5.6046941866953553e+01,2.2240167057006445e+01,2.1705269841718686e+02,9.5349013520108681e+00,1.7947135009973239e+00,8.6245229894550064e+01,5.3996516507212583e+01,1.2253270182314617e+01,2.9080010220003379e+02,2.5318072814453606e+02,1.9507772652433664e+02,4.7642643356553128e+02,2.0649909340294528e+01,5.0028403315133403e+00,1.0417390699484599e+02
3.0,4.7589729206156854e+01,1.6664026297400227e+01,2.0914367160041624e+02,9.9828570251200439e+00,1.4746079558164169e+00,1.0478728039200811e+02,4.4919957754835629e+01,9.1213259825451285e+00,2.5533520739491632e+02,2.3163740973783510e+02,1.9013984142521065e+02,4.1741787160461098e+02,1.6820625084522511e+01,3.8999822807575066e+00,1.1371212462931213e+02
2.0,4.2630786073660573e+01,1.1341454658372976e+01,2.1886041173844831e+02,1.1532489327522281e+01,1.2165391688489677e+00,1.1734678263418905e+02,3.6944538558104682e+01,6.4246832700567111e+00,2.4945759265356980e+02,2.2346671283399886e+02,1.7289999540599027e+02,4.0149481503547008e+02,1.4239418077880963e+01,2.7251681208638074e+00,1.3220342178256132e+02
1.0,4.6467896738380986e+01,8.1867517954096112e+00,2.3885486330343625e+02,1.4333103656605903e+01,8.2122490560638961e-01,1.3208365797768991e+02,3.7982706649960853e+01,3.7128302214897699e+00,2.5952384756382287e+02,2.2094341326175572e+02,1.4649312508636214e+02,3.9716318780422660e+02,1.4376008846995365e+01,1.7038298849250277e+00,1.5215887947644552e+02
