level,energy,element,reference_peak_activity,reference_peak_activity_error,reference_date,half_life,time_measurement_start,measurement_time_active,with_aluminum_foil,net_peak_areas,net_peak_areas_error
7,59.5409,Am-241,1270.0,19.05,2016-06-01 14:00:00,13651817760.0,2017-11-09 13:34:00,86252.81,True,1962000.0,1477.44
7,88.0336,Cd-109,529.0,13.225,2016-06-01 14:00:00,39908160.0,2017-11-09 13:34:00,86252.81,True,364700.0,639.03
7,122.06065,Co-57,414.0,6.21,2016-06-01 14:00:00,23478336.0,2017-11-09 13:34:00,86252.81,True,148600.0,505.63
7,165.8575,Ce-139,416.0,6.24,2016-06-01 14:00:00,11891232.0,2017-11-09 13:34:00,86252.81,True,33480.0,391.02
7,391.698,Sn-113,1090.0,16.35,2016-06-01 14:00:00,9943776.0,2017-11-09 13:34:00,86252.81,True,24310.0,382.6
7,514.0048,Sr-85,1430.0,21.45,2016-06-01 14:00:00,5602954.0,2017-11-09 13:34:00,86252.81,True,1776.0,128.86
7,661.657,Cs-137,2430.0,36.45,2016-06-01 14:00:00,949252608.0,2017-11-09 13:34:00,86252.81,True,736700.0,896.58
7,898.042,Y-88,3320.0,49.8,2016-06-01 14:00:00,9212486.0,2017-11-09 13:34:00,86252.81,True,25310.0,346.43
7,1173.228,Co-60,3180.0,47.7,2016-06-01 14:00:00,166344192.0,2017-11-09 13:34:00,86252.81,True,489900.0,723.91
7,1332.492,Co-60,3190.0,47.85,2016-06-01 14:00:00,166344192.0,2017-11-09 13:34:00,86252.81,True,438900.0,667.94
7,1836.063,Y-88,3510.0,52.65,2016-06-01 14:00:00,9212486.0,2017-11-09 13:34:00,86252.81,True,14190.0,122.88
8,59.5409,Am-241,1270.0,19.05,2016-06-01 14:00:00,13651817760.0,2017-11-01 14:06:00,72657.08,True,1344000.0,1228.41
8,88.0336,Cd-109,529.0,13.225,2016-06-01 14:00:00,39908160.0,2017-11-01 14:06:00,72657.08,True,253100.0,533.31
8,122.06065,Co-57,414.0,6.21,2016-06-01 14:00:00,23478336.0,2017-11-01 14:06:00,72657.08,True,104800.0,427.41
8,165.8575,Ce-139,416.0,6.24,2016-06-01 14:00:00,11891232.0,2017-11-01 14:06:00,72657.08,True,24520.0,314.3
8,391.698,Sn-113,1090.0,16.35,2016-06-01 14:00:00,9943776.0,2017-11-01 14:06:00,72657.08,True,17420.0,307.52
8,514.0048,Sr-85,1430.0,21.45,2016-06-01 14:00:00,5602954.0,2017-11-01 14:06:00,72657.08,True,1843.0,110.76
8,661.657,Cs-137,2430.0,36.45,2016-06-01 14:00:00,949252608.0,2017-11-01 14:06:00,72657.08,True,515200.0,746.3
8,898.042,Y-88,3320.0,49.8,2016-06-01 14:00:00,9212486.0,2017-11-01 14:06:00,72657.08,True,19030.0,305.73
8,1173.228,Co-60,3180.0,47.7,2016-06-01 14:00:00,166344192.0,2017-11-01 14:06:00,72657.08,True,345600.0,610.97
8,1332.492,Co-60,3190.0,47.85,2016-06-01 14:00:00,166344192.0,2017-11-01 14:06:00,72657.08,True,308500.0,559.47
8,1836.063,Y-88,3510.0,52.65,2016-06-01 14:00:00,9212486.0,2017-11-01 14:06:00,72657.08,True,10360.0,104.59
9,59.5409,Am-241,1270.0,19.05,2016-06-01 14:00:00,13651817760.0,2017-11-10 13:36:00,86279.27,True,1297000.0,1337.54
9,88.0336,Cd-109,529.0,13.225,2016-06-01 14:00:00,39908160.0,2017-11-10 13:36:00,86279.27,True,244900.0,521.28
9,122.06065,Co-57,414.0,6.21,2016-06-01 14:00:00,23478336.0,2017-11-10 13:36:00,86279.27,True,101900.0,427.21
9,165.8575,Ce-139,416.0,6.24,2016-06-01 14:00:00,11891232.0,2017-11-10 13:36:00,86279.27,True,23410.0,337.02
9,391.698,Sn-113,1090.0,16.35,2016-06-01 14:00:00,9943776.0,2017-11-10 13:36:00,86279.27,True,16880.0,324.3
9,514.0048,Sr-85,1430.0,21.45,2016-06-01 14:00:00,5602954.0,2017-11-10 13:36:00,86279.27,True,1666.0,110.09
9,661.657,Cs-137,2430.0,36.45,2016-06-01 14:00:00,949252608.0,2017-11-10 13:36:00,86279.27,True,516700.0,750.85
9,898.042,Y-88,3320.0,49.8,2016-06-01 14:00:00,9212486.0,2017-11-10 13:36:00,86279.27,True,17550.0,292.13
9,1173.228,Co-60,3180.0,47.7,2016-06-01 14:00:00,166344192.0,2017-11-10 13:36:00,86279.27,True,346300.0,608.2
9,1332.492,Co-60,3190.0,47.85,2016-06-01 14:00:00,166344192.0,2017-11-10 13:36:00,86279.27,True,310300.0,561.17
9,1836.063,Y-88,3510.0,52.65,2016-06-01 14:00:00,9212486.0,2017-11-10 13:36:00,86279.27,True,9926.0,101.81
10,59.54,Am241,1792.128,12.565,2020-11-16 12:00:00,13640000000.0,2021-06-17 16:29:10,2491.88,True,44218.7,222.1
10,88.0336,Cd109,568.0996,5.8304,2020-11-16 12:00:00,39910000.0,2021-06-17 16:29:10,2491.88,True,10297.6,110.8
10,122.06065,Co57,879.968,7.704,2020-11-16 12:00:00,23484000.0,2021-06-17 16:29:10,2491.88,True,11572.5,115.0
10,165.8575,Ce139,1044.2930000000001,12.784,2020-11-16 12:00:00,11892180.0,2021-06-17 16:29:10,2491.88,True,6692.4,89.8
10,391.698,Sn113,2202.483,48.727500000000006,2020-11-16 12:00:00,9943800.0,2021-06-17 16:29:10,2491.88,True,5411.4,78.0
10,514.01,Sr85,3472.3588,23.9275,2020-11-16 12:00:00,5603000.0,2021-06-17 16:29:10,2491.88,True,2546.1,53.3
10,661.657,Cs137,2038.9959999999999,20.424,2020-11-16 12:00:00,947700000.0,2021-06-17 16:29:10,2491.88,True,10663.7,106.8
10,1332.492,Co60,2906.494182,16.997042,2020-11-16 12:00:00,166230000.0,2021-06-17 16:29:10,2491.88,True,7865.1,89.3
10,1836.063,Y88,6709.6164,73.4376,2020-11-16 12:00:00,9212800.0,2021-06-17 16:29:10,2491.88,True,3643.12,60.6
