Coordinates (in mm) in engineering system:
(x is right, y is up looking from center
of mirror dish, in park position)

pix. id      x            y
7237    327.3268    -812.6236
7238    360.0595    -774.8272
7240    392.7922    -737.0307
7241    425.5249    -699.2343
7242    458.2576    -661.4378
7243    490.9903    -623.6414
7244    523.7229    -585.8449
7245    556.4556    -548.0485
7246    589.1883    -510.2520
7248    621.9210    -472.4556
7249    654.6537    -434.6591
7250    687.3864    -396.8627
7251    720.1190    -359.0662
7252    752.8517    -321.2698
7253    785.5844    -283.4734
7254    818.3171    -245.6769
7256    851.0498    -207.8805
7257    883.7825    -170.0840
7258    867.4161    -122.8385
7259    851.0498     -75.5929
7260    834.6834     -28.3473
7261    818.3171      18.8982
7262    801.9507      66.1438
7264    785.5844     113.3893
7265    769.2181     160.6349
7266    752.8517     207.8805
7267    736.4854     255.1260
7268    720.1190     302.3716
7269    703.7527     349.6171
7270    687.3864     396.8627
7272    671.0200     444.1083
7273    654.6537     491.3538
7274    638.2873     538.5994
7275    621.9210     585.8449
7276    605.5546     633.0905
7277    621.9210     718.1325
7278    572.8220     727.5816
7280    523.7229     737.0307
7281    474.6239     746.4798
7282    425.5249     755.9289
7283    376.4259     765.3781
7284    327.3268     774.8272
7285    278.2278     784.2763
7286    229.1288     793.7254
7288    180.0298     803.1745
7289    130.9307     812.6236
7290     81.8317     822.0727
7291     32.7327     831.5218
7292    -16.3663     840.9710
7293    -65.4654     850.4201
7294   -114.5644     859.8692
7296   -163.6634     869.3183
7297   -212.7624     878.7674
7298   -261.8615     888.2165
7299   -310.9605     897.6656
7300   -343.6932     859.8692
7301   -376.4259     822.0727
7302   -409.1585     784.2763
7304   -441.8912     746.4798
7305   -474.6239     708.6834
7306   -507.3566     670.8869
7307   -540.0893     633.0905
7308   -572.8220     595.2940
7309   -605.5546     557.4976
7310   -638.2873     519.7011
7312   -671.0200     481.9047
7313   -703.7527     444.1083
7314   -736.4854     406.3118
7315   -769.2181     368.5154
7316   -801.9507     330.7189
7317   -834.6834     292.9225
7318   -867.4161     255.1260
7320   -900.1488     217.3296
7321   -932.8815     179.5331
7322   -916.5151     132.2876
7323   -900.1488      85.0420
7324   -883.7825      37.7964
7325   -867.4161      -9.4491
7326   -851.0498     -56.6947
7328   -834.6834    -103.9402
7329   -818.3171    -151.1858
7330   -801.9507    -198.4314
7331   -785.5844    -245.6769
7332   -769.2181    -292.9225
7333   -752.8517    -340.1680
7334   -736.4854    -387.4136
7336   -720.1190    -434.6591
7337   -703.7527    -481.9047
7338   -687.3864    -529.1503
7339   -671.0200    -576.3958
7340   -654.6537    -623.6414
7341   -638.2873    -670.8869
7342   -621.9210    -718.1325
7344   -572.8220    -727.5816
7345   -523.7229    -737.0307
7346   -474.6239    -746.4798
7347   -425.5249    -755.9289
7348   -376.4259    -765.3781
7349   -327.3268    -774.8272
7350   -278.2278    -784.2763
7352   -229.1288    -793.7254
7353   -180.0298    -803.1745
7354   -130.9307    -812.6236
7355    -81.8317    -822.0727
7356    -32.7327    -831.5218
7357     16.3663    -840.9710
7358     65.4654    -850.4201
7360    114.5644    -859.8692
7361    163.6634    -869.3183
7362    212.7624    -878.7674
7363    261.8615    -888.2165
7364    310.9605    -897.6656
7365    343.6932    -859.8692
7366    376.4259    -822.0727
7368    409.1585    -784.2763
7369    441.8912    -746.4798
7370    474.6239    -708.6834
7371    507.3566    -670.8869
7372    540.0893    -633.0905
7373    572.8220    -595.2940
7374    605.5546    -557.4976
7376    638.2873    -519.7011
7377    671.0200    -481.9047
7378    703.7527    -444.1083
7379    736.4854    -406.3118
7380    769.2181    -368.5154
7381    801.9507    -330.7189
7382    834.6834    -292.9225
7384    867.4161    -255.1260
7385    900.1488    -217.3296
7386    932.8815    -179.5331
7387    916.5151    -132.2876
7388    900.1488     -85.0420
7389    883.7825     -37.7964
7390    867.4161       9.4491
7392    851.0498      56.6947
7393    834.6834     103.9402
7394    818.3171     151.1858
7395    801.9507     198.4314
7396    785.5844     245.6769
7397    769.2181     292.9225
7398    752.8517     340.1680
7400    736.4854     387.4136
7401    720.1190     434.6591
7402    703.7527     481.9047
7403    687.3864     529.1503
7404    671.0200     576.3958
7405    654.6537     623.6414
7406    638.2873     670.8869
7408    654.6537     755.9289
7409    605.5546     765.3781
7410    556.4556     774.8272
7411    507.3566     784.2763
7412    458.2576     793.7254
7413    409.1585     803.1745
7414    360.0595     812.6236
7416    310.9605     822.0727
7417    261.8615     831.5218
7418    212.7624     840.9710
7419    163.6634     850.4201
7420    114.5644     859.8692
7421     65.4654     869.3183
7422     16.3663     878.7674
7424    -32.7327     888.2165
7425    -81.8317     897.6656
7426   -130.9307     907.1147
7427   -180.0298     916.5638
7428   -229.1288     926.0130
7429   -278.2278     935.4621
7430   -327.3268     944.9112
7432   -360.0595     907.1147
7433   -392.7922     869.3183
7434   -425.5249     831.5218
7435   -458.2576     793.7254
7436   -490.9903     755.9289
7437   -523.7229     718.1325
7438   -556.4556     680.3360
7464   -589.1883     642.5396
7465   -621.9210     604.7432
7466   -654.6537     566.9467
7467   -687.3864     529.1503
7468   -720.1190     491.3538
7469   -752.8517     453.5574
7470   -785.5844     415.7609
7440   -818.3171     377.9645
7441   -851.0498     340.1680
7442   -883.7825     302.3716
7443   -916.5151     264.5751
7444   -949.2478     226.7787
7445   -981.9805     188.9822
7446   -965.6142     141.7367
7480   -949.2478      94.4911
7481   -932.8815      47.2456
7482   -916.5151       0.0000
7483   -900.1488     -47.2456
7484   -883.7825     -94.4911
7485   -867.4161    -141.7367
7486   -851.0498    -188.9822
7448   -834.6834    -236.2278
7449   -818.3171    -283.4734
7450   -801.9507    -330.7189
7451   -785.5844    -377.9645
7452   -769.2181    -425.2100
7453   -752.8517    -472.4556
7454   -736.4854    -519.7012
7472   -720.1190    -566.9467
7473   -703.7527    -614.1923
7474   -687.3864    -661.4378
7475   -671.0200    -708.6834
7476   -654.6537    -755.9289
7477   -605.5546    -765.3781
7478   -556.4556    -774.8272
7456   -507.3566    -784.2763
7457   -458.2576    -793.7254
7458   -409.1585    -803.1745
7459   -360.0595    -812.6236
7460   -310.9605    -822.0727
7461   -261.8615    -831.5218
7462   -212.7624    -840.9710
7488   -163.6634    -850.4201
7489   -114.5644    -859.8692
7490    -65.4654    -869.3183
7491    -16.3663    -878.7674
7492     32.7327    -888.2165
7493     81.8317    -897.6656
7494    130.9307    -907.1147
7496    180.0298    -916.5638
7497    229.1288    -926.0130
7498    278.2278    -935.4621
7499    327.3268    -944.9112
7500    360.0595    -907.1147
7501    392.7922    -869.3183
7502    425.5249    -831.5218
7504    458.2576    -793.7254
7505    490.9903    -755.9289
7506    523.7229    -718.1325
7507    556.4556    -680.3360
7508    589.1883    -642.5396
7509    621.9210    -604.7432
7510    654.6537    -566.9467
6160    687.3864    -529.1503
6161    720.1190    -491.3538
6162    752.8517    -453.5574
6163    785.5844    -415.7609
6164    818.3171    -377.9645
6165    851.0498    -340.1680
6166    883.7825    -302.3716
6168    916.5151    -264.5751
6169    949.2478    -226.7787
6170    981.9805    -188.9822
6171    965.6142    -141.7367
6172    949.2478     -94.4911
6173    932.8815     -47.2456
6174    916.5151       0.0000
6176    900.1488      47.2456
6177    883.7825      94.4911
6178    867.4161     141.7367
6179    851.0498     188.9822
6180    834.6834     236.2278
6181    818.3171     283.4734
6182    801.9507     330.7189
6184    785.5844     377.9645
6185    769.2181     425.2100
6186    752.8517     472.4556
6187    736.4854     519.7012
6188    720.1190     566.9467
6189    703.7527     614.1923
6190    687.3864     661.4378
6192    671.0200     708.6834
6193    687.3864     793.7254
6194    638.2873     803.1745
6195    589.1883     812.6236
6196    540.0893     822.0727
6197    490.9902     831.5218
6198    441.8912     840.9710
6200    392.7922     850.4201
6201    343.6932     859.8692
6202    294.5941     869.3183
6203    245.4951     878.7674
6204    196.3961     888.2165
6205    147.2971     897.6656
6206     98.1980     907.1147
6208     49.0990     916.5638
6209      0.0000     926.0130
6210    -49.0990     935.4621
6211    -98.1981     944.9112
6212   -147.2971     954.3603
6213   -196.3961     963.8094
6214   -245.4951     973.2585
6216   -294.5942     982.7076
6217   -343.6932     992.1567
6218   -376.4259     954.3603
6219   -409.1585     916.5638
6220   -441.8912     878.7674
6221   -474.6239     840.9710
6222   -507.3566     803.1745
6224   -540.0893     765.3781
6225   -572.8220     727.5816
6226   -605.5546     689.7852
6227   -638.2873     651.9887
6228   -671.0200     614.1923
6229   -703.7527     576.3958
6230   -736.4854     538.5994
6232   -769.2181     500.8029
6233   -801.9507     463.0065
6234   -834.6834     425.2100
6235   -867.4161     387.4136
6236   -900.1488     349.6171
6237   -932.8815     311.8207
6238   -965.6142     274.0242
6240   -998.3468     236.2278
6241  -1031.0795     198.4313
6242  -1014.7132     151.1858
6243   -998.3468     103.9402
6244   -981.9805      56.6947
6245   -965.6142       9.4491
6246   -949.2478     -37.7965
6248   -932.8815     -85.0420
6249   -916.5151    -132.2876
6250   -900.1488    -179.5331
6251   -883.7825    -226.7787
6252   -867.4161    -274.0242
6253   -851.0498    -321.2698
6254   -834.6834    -368.5154
6256   -818.3171    -415.7609
6257   -801.9507    -463.0065
6258   -785.5844    -510.2520
6259   -769.2181    -557.4976
6260   -752.8517    -604.7432
6261   -736.4854    -651.9887
6262   -720.1190    -699.2343
6264   -703.7527    -746.4798
6265   -687.3864    -793.7254
6266   -638.2873    -803.1745
6267   -589.1883    -812.6236
6268   -540.0893    -822.0727
6269   -490.9902    -831.5218
6270   -441.8912    -840.9710
6272   -392.7922    -850.4201
6273   -343.6932    -859.8692
6274   -294.5941    -869.3183
6275   -245.4951    -878.7674
6276   -196.3961    -888.2165
6277   -147.2971    -897.6656
6278    -98.1980    -907.1147
6280    -49.0990    -916.5638
6281      0.0000    -926.0130
6282     49.0990    -935.4621
6283     98.1981    -944.9112
6284    147.2971    -954.3603
6285    196.3961    -963.8094
6286    245.4951    -973.2585
6288    294.5942    -982.7076
6289    343.6932    -992.1567
6290    376.4259    -954.3603
6291    409.1585    -916.5638
6292    441.8912    -878.7674
6293    474.6239    -840.9710
6294    507.3566    -803.1745
6296    540.0893    -765.3781
6297    572.8220    -727.5816
6298    605.5546    -689.7852
6299    638.2873    -651.9887
6300    671.0200    -614.1923
6301    703.7527    -576.3958
6302    736.4854    -538.5994
6304    769.2181    -500.8029
6305    801.9507    -463.0065
6306    834.6834    -425.2100
6307    867.4161    -387.4136
6308    900.1488    -349.6171
6309    932.8815    -311.8207
6310    965.6142    -274.0242
6312    998.3468    -236.2278
6313   1031.0795    -198.4313
6314   1014.7132    -151.1858
6315    998.3468    -103.9402
6316    981.9805     -56.6947
6317    965.6142      -9.4491
6318    949.2478      37.7965
6320    932.8815      85.0420
6321    916.5151     132.2876
6322    900.1488     179.5331
6323    883.7825     226.7787
6324    867.4161     274.0242
6325    851.0498     321.2698
6326    834.6834     368.5154
6328    818.3171     415.7609
6329    801.9507     463.0065
6330    785.5844     510.2520
6331    769.2181     557.4976
6332    752.8517     604.7432
6333    736.4854     651.9887
6334    720.1190     699.2343
6336    703.7527     746.4798
6337    720.1190     831.5218
6338    671.0200     840.9710
6339    621.9210     850.4201
6340    572.8220     859.8692
6341    523.7229     869.3183
6342    474.6239     878.7674
6344    425.5249     888.2165
6345    376.4259     897.6656
6346    327.3268     907.1147
6347    278.2278     916.5638
6348    229.1288     926.0130
6349    180.0298     935.4621
6350    130.9307     944.9112
6352     81.8317     954.3603
6353     32.7327     963.8094
6354    -16.3663     973.2585
6355    -65.4654     982.7076
6356   -114.5644     992.1567
6357   -163.6634    1001.6059
6358   -212.7624    1011.0550
6360   -261.8615    1020.5041
6361   -310.9605    1029.9532
6362   -360.0595    1039.4023
6363   -392.7922    1001.6059
6364   -425.5249     963.8094
6365   -458.2576     926.0130
6366   -490.9903     888.2165
6368   -523.7229     850.4201
6369   -556.4556     812.6236
6370   -589.1883     774.8272
6371   -621.9210     737.0307
6372   -654.6537     699.2343
6373   -687.3864     661.4378
6374   -720.1190     623.6414
6376   -752.8517     585.8449
6377   -785.5844     548.0485
6378   -818.3171     510.2520
6379   -851.0498     472.4556
6380   -883.7825     434.6591
6381   -916.5151     396.8627
6382   -949.2478     359.0662
6384   -981.9805     321.2698
6385  -1014.7132     283.4734
6386  -1047.4459     245.6769
6387  -1080.1786     207.8805
6388  -1063.8122     160.6349
6389  -1047.4459     113.3893
6390  -1031.0795      66.1438
6392  -1014.7132      18.8982
6393   -998.3468     -28.3473
6394   -981.9805     -75.5929
6395   -965.6142    -122.8385
6396   -949.2478    -170.0840
6397   -932.8815    -217.3296
6398   -916.5151    -264.5751
6400   -900.1488    -311.8207
6401   -883.7825    -359.0663
6402   -867.4161    -406.3118
6403   -851.0498    -453.5574
6404   -834.6834    -500.8029
6405   -818.3171    -548.0485
6406   -801.9507    -595.2940
6408   -785.5844    -642.5396
6409   -769.2181    -689.7852
6410   -752.8517    -737.0307
6411   -736.4854    -784.2763
6412   -720.1190    -831.5218
6413   -671.0200    -840.9710
6414   -621.9210    -850.4201
6416   -572.8220    -859.8692
6417   -523.7229    -869.3183
6418   -474.6239    -878.7674
6419   -425.5249    -888.2165
6420   -376.4259    -897.6656
6421   -327.3268    -907.1147
6422   -278.2278    -916.5638
6424   -229.1288    -926.0130
6425   -180.0298    -935.4621
6426   -130.9307    -944.9112
6427    -81.8317    -954.3603
6428    -32.7327    -963.8094
6429     16.3663    -973.2585
6430     65.4654    -982.7076
6432    114.5644    -992.1567
6433    163.6634   -1001.6059
6434    212.7624   -1011.0550
6435    261.8615   -1020.5041
6436    310.9605   -1029.9532
6437    360.0595   -1039.4023
6438    392.7922   -1001.6059
6440    425.5249    -963.8094
6441    458.2576    -926.0130
6442    490.9903    -888.2165
6443    523.7229    -850.4201
6444    556.4556    -812.6236
6445    589.1883    -774.8272
6446    621.9210    -737.0307
6448    654.6537    -699.2343
6449    687.3864    -661.4378
6450    720.1190    -623.6414
6451    752.8517    -585.8449
6452    785.5844    -548.0485
6453    818.3171    -510.2520
6454    851.0498    -472.4556
6456    883.7825    -434.6591
6457    916.5151    -396.8627
6458    949.2478    -359.0662
6459    981.9805    -321.2698
6460   1014.7132    -283.4734
6461   1047.4459    -245.6769
6462   1080.1786    -207.8805
6464   1063.8122    -160.6349
6465   1047.4459    -113.3893
6466   1031.0795     -66.1438
6467   1014.7132     -18.8982
6468    998.3468      28.3473
6469    981.9805      75.5929
6470    965.6142     122.8385
6472    949.2478     170.0840
6473    932.8815     217.3296
6474    916.5151     264.5751
6475    900.1488     311.8207
6476    883.7825     359.0663
6477    867.4161     406.3118
6478    851.0498     453.5574
6480    834.6834     500.8029
6481    818.3171     548.0485
6482    801.9507     595.2940
6483    785.5844     642.5396
6484    769.2181     689.7852
6485    752.8517     737.0307
6486    736.4854     784.2763
6488    605.5546     897.6656
6489    556.4556     907.1147
6490    507.3566     916.5638
6491    458.2576     926.0130
6492    409.1585     935.4621
6493    360.0595     944.9112
6494    310.9605     954.3603
6496    261.8615     963.8094
6497    212.7624     973.2585
6498    163.6634     982.7076
6499    114.5644     992.1567
6500     65.4654    1001.6059
6501     16.3663    1011.0550
6502    -32.7327    1020.5041
6504    -81.8317    1029.9532
6505   -130.9307    1039.4023
6506   -180.0298    1048.8514
6507   -229.1288    1058.3005
6508   -278.2278    1067.7496
6509   -474.6239     973.2585
6510   -507.3566     935.4621
6512   -540.0893     897.6656
6513   -572.8220     859.8692
6514   -605.5546     822.0727
6515   -638.2873     784.2763
6516   -671.0200     746.4798
6517   -703.7527     708.6834
6518   -736.4854     670.8869
5120   -769.2181     633.0905
5121   -801.9507     595.2940
5122   -834.6834     557.4976
5123   -867.4161     519.7011
5124   -900.1488     481.9047
5125   -932.8815     444.1083
5126   -965.6142     406.3118
5128   -998.3468     368.5154
5129  -1031.0795     330.7189
5130  -1063.8122     292.9225
5131  -1080.1786      75.5929
5132  -1063.8122      28.3473
5133  -1047.4459     -18.8982
5134  -1031.0795     -66.1438
5136  -1014.7132    -113.3893
5137   -998.3468    -160.6349
5138   -981.9805    -207.8805
5139   -965.6142    -255.1260
5140   -949.2478    -302.3716
5141   -932.8815    -349.6171
5142   -916.5151    -396.8627
5144   -900.1488    -444.1083
5145   -883.7825    -491.3538
5146   -867.4161    -538.5994
5147   -851.0498    -585.8449
5148   -834.6834    -633.0905
5149   -818.3171    -680.3361
5150   -801.9507    -727.5816
5152   -785.5844    -774.8272
5153   -605.5546    -897.6656
5154   -556.4556    -907.1147
5155   -507.3566    -916.5638
5156   -458.2576    -926.0130
5157   -409.1585    -935.4621
5158   -360.0595    -944.9112
5160   -310.9605    -954.3603
5161   -261.8615    -963.8094
5162   -212.7624    -973.2585
5163   -163.6634    -982.7076
5164   -114.5644    -992.1567
5165    -65.4654   -1001.6059
5166    -16.3663   -1011.0550
5168     32.7327   -1020.5041
5169     81.8317   -1029.9532
5170    130.9307   -1039.4023
5171    180.0298   -1048.8514
5172    229.1288   -1058.3005
5173    278.2278   -1067.7496
5174    474.6239    -973.2585
5176    507.3566    -935.4621
5177    540.0893    -897.6656
5178    572.8220    -859.8692
5179    605.5546    -822.0727
5180    638.2873    -784.2763
5181    671.0200    -746.4798
5182    703.7527    -708.6834
5184    736.4854    -670.8869
5185    769.2181    -633.0905
5186    801.9507    -595.2940
5187    834.6834    -557.4976
5188    867.4161    -519.7011
5189    900.1488    -481.9047
5190    932.8815    -444.1083
5192    965.6142    -406.3118
5193    998.3468    -368.5154
5194   1031.0795    -330.7189
5195   1063.8122    -292.9225
5196   1080.1786     -75.5929
5197   1063.8122     -28.3473
5198   1047.4459      18.8982
5200   1031.0795      66.1438
5201   1014.7132     113.3893
5202    998.3468     160.6349
5203    981.9805     207.8805
5204    965.6142     255.1260
5205    949.2478     302.3716
5206    932.8815     349.6171
5208    916.5151     396.8627
5209    900.1488     444.1083
5210    883.7825     491.3538
5211    867.4161     538.5994
5212    851.0498     585.8449
5213    834.6834     633.0905
5214    818.3171     680.3361
5216    801.9507     727.5816
5217    785.5844     774.8272
5218    490.9902     963.8094
5219    441.8912     973.2585
5220    392.7922     982.7076
5221    343.6932     992.1567
5222    294.5941    1001.6059
5224    245.4951    1011.0550
5225    196.3961    1020.5041
5226    147.2971    1029.9532
5227     98.1980    1039.4023
5228     49.0990    1048.8514
5229      0.0000    1058.3005
5230    -49.0990    1067.7496
5232    -98.1981    1077.1987
5233   -147.2971    1086.6479
5234   -196.3961    1096.0970
5235   -245.4951    1105.5461
5236   -589.1883     907.1147
5237   -621.9210     869.3183
5238   -654.6537     831.5218
5240   -687.3864     793.7254
5241   -720.1190     755.9289
5242   -752.8517     718.1325
5243   -785.5844     680.3360
5244   -818.3171     642.5396
5245   -851.0498     604.7432
5246   -883.7825     566.9467
5248   -916.5151     529.1503
5249   -949.2478     491.3538
5250   -981.9805     453.5574
5251  -1014.7132     415.7609
5252  -1047.4459     377.9645
5253  -1080.1786     340.1680
5254  -1080.1786     -56.6947
5256  -1063.8122    -103.9402
5257  -1047.4459    -151.1858
5258  -1031.0795    -198.4314
5259  -1014.7132    -245.6769
5260   -998.3468    -292.9225
5261   -981.9805    -340.1680
5262   -965.6142    -387.4136
5264   -949.2478    -434.6591
5265   -932.8815    -481.9047
5266   -916.5151    -529.1503
5267   -900.1488    -576.3958
5268   -883.7825    -623.6414
5269   -867.4161    -670.8869
5270   -851.0498    -718.1325
5272   -834.6834    -765.3781
5273   -490.9902    -963.8094
5274   -441.8912    -973.2585
5275   -392.7922    -982.7076
5276   -343.6932    -992.1567
5277   -294.5941   -1001.6059
5278   -245.4951   -1011.0550
5288   -196.3961   -1020.5041
5289   -147.2971   -1029.9532
5290    -98.1980   -1039.4023
5291    -49.0990   -1048.8514
5292      0.0000   -1058.3005
5293     49.0990   -1067.7496
5294     98.1981   -1077.1987
5296    147.2971   -1086.6479
5297    196.3961   -1096.0970
5298    245.4951   -1105.5461
5299    589.1883    -907.1147
5300    621.9210    -869.3183
5301    654.6537    -831.5218
5302    687.3864    -793.7254
5304    720.1190    -755.9289
5305    752.8517    -718.1325
5306    785.5844    -680.3360
5307    818.3171    -642.5396
5308    851.0498    -604.7432
5309    883.7825    -566.9467
5310    916.5151    -529.1503
5312    949.2478    -491.3538
5313    981.9805    -453.5574
5314   1014.7132    -415.7609
5315   1047.4459    -377.9645
5316   1080.1786    -340.1680
5317   1080.1786      56.6947
5318   1063.8122     103.9402
5320   1047.4459     151.1858
5321   1031.0795     198.4314
5322   1014.7132     245.6769
5323    998.3468     292.9225
5324    981.9805     340.1680
5325    965.6142     387.4136
5326    949.2478     434.6591
5328    932.8815     481.9047
5329    916.5151     529.1503
5330    900.1488     576.3958
5331    883.7825     623.6414
5332    867.4161     670.8869
5333    851.0498     718.1325
5334    834.6834     765.3781
5336    376.4259    1029.9532
5337    327.3268    1039.4023
5338    278.2278    1048.8514
5339    229.1288    1058.3005
5340    180.0298    1067.7496
5341    130.9307    1077.1987
5342     81.8317    1086.6479
5344     32.7327    1096.0970
5345    -16.3663    1105.5461
5346    -65.4654    1114.9952
5347   -114.5644    1124.4443
5348   -163.6634    1133.8934
5349   -703.7527     840.9709
5350   -736.4854     803.1745
5352   -769.2181     765.3781
5353   -801.9507     727.5816
5354   -834.6834     689.7852
5355   -867.4161     651.9887
5356   -900.1488     614.1923
5357   -932.8815     576.3958
5358   -965.6142     538.5994
5360   -998.3468     500.8029
5361  -1031.0795     463.0065
5362  -1063.8122     425.2100
5363  -1080.1786    -188.9822
5364  -1063.8122    -236.2278
5365  -1047.4459    -283.4734
5366  -1031.0795    -330.7189
5368  -1014.7132    -377.9645
5369   -998.3468    -425.2100
5370   -981.9805    -472.4556
5371   -965.6142    -519.7012
5372   -949.2478    -566.9467
5373   -932.8815    -614.1923
5374   -916.5151    -661.4378
5376   -900.1488    -708.6834
5377   -376.4259   -1029.9532
5378   -327.3268   -1039.4023
5379   -278.2278   -1048.8514
5380   -229.1288   -1058.3005
5381   -180.0298   -1067.7496
5382   -130.9307   -1077.1987
5384    -81.8317   -1086.6479
5385    -32.7327   -1096.0970
5386     16.3663   -1105.5461
5387     65.4654   -1114.9952
5388    114.5644   -1124.4443
5389    163.6634   -1133.8934
5390    703.7527    -840.9709
5392    736.4854    -803.1745
5393    769.2181    -765.3781
5394    801.9507    -727.5816
5395    834.6834    -689.7852
5396    867.4161    -651.9887
5397    900.1488    -614.1923
5398    932.8815    -576.3958
5400    965.6142    -538.5994
5401    998.3468    -500.8029
5402   1031.0795    -463.0065
5403   1063.8122    -425.2100
5404   1080.1786     188.9822
5405   1063.8122     236.2278
5406   1047.4459     283.4734
5408   1031.0795     330.7189
5409   1014.7132     377.9645
5410    998.3468     425.2100
5411    981.9805     472.4556
5412    965.6142     519.7012
5413    949.2478     566.9467
5414    932.8815     614.1923
5416    916.5151     661.4378
5417    900.1488     708.6834
5418    261.8615    1096.0970
5419    212.7624    1105.5461
5420    163.6634    1114.9952
5421    114.5644    1124.4443
5422     65.4654    1133.8934
5424    -81.8317    1162.2408
5425   -130.9307    1171.6899
5426   -818.3171     774.8272
5427   -851.0498     737.0307
5428   -883.7825     699.2343
5429   -916.5151     661.4378
5430   -949.2478     623.6414
5432  -1047.4459     510.2520
5433  -1080.1786     472.4556
5434  -1080.1786    -321.2698
5435  -1063.8122    -368.5154
5436  -1047.4459    -415.7609
5437  -1031.0795    -463.0065
5438  -1014.7132    -510.2520
5440   -965.6142    -651.9887
5441   -949.2478    -699.2343
5442   -261.8615   -1096.0970
5443   -212.7624   -1105.5461
5444   -163.6634   -1114.9952
5445   -114.5644   -1124.4443
5446    -65.4654   -1133.8934
5448     81.8317   -1162.2408
5449    130.9307   -1171.6899
5450    818.3171    -774.8272
5451    851.0498    -737.0307
5452    883.7825    -699.2343
5453    916.5151    -661.4378
5454    949.2478    -623.6414
5456   1047.4459    -510.2520
5457   1080.1786    -472.4556
5458   1080.1786     321.2698
5459   1063.8122     368.5154
5460   1047.4459     415.7609
5461   1031.0795     463.0065
5462   1014.7132     510.2520
5464    965.6142     651.9887
5465    949.2478     699.2343
5466    147.2971    1162.2408
5467     98.1980    1171.6899
5468   -932.8815     708.6834
5469   -965.6142     670.8869
5470  -1080.1786    -453.5574
5472  -1063.8122    -500.8029
5473   -147.2971   -1162.2408
5474    -98.1980   -1171.6899
5475    932.8815    -708.6834
5476    965.6142    -670.8869
5477   1080.1786     453.5574
5478   1063.8122     500.8029
