E [keV], efficiency level 00, efficiency level 01, efficiency level 02, efficiency level 03, efficiency level 04, efficiency level 05, efficiency level 06, efficiency level 07, efficiency level 08, efficiency level 09, efficiency level 10, efficiency level 11, efficiency level 12, efficiency level 13, efficiency level 14
55.7484, 0.0375046, 0.0369671, 0.0368758, 0.0368404, 0.03682, 0.0368054, 0.0367935, 0.0367829, 0.0367732, 0.0367639, 0.036755, 0.0367462, 0.0367377, 0.0367292, 0.0367208
57.4595, 0.035733, 0.0352205, 0.0351336, 0.0350999, 0.0350806, 0.0350668, 0.0350556, 0.0350456, 0.0350365, 0.0350278, 0.0350194, 0.0350112, 0.0350031, 0.0349952, 0.0349873
59.2232, 0.0340961, 0.0336069, 0.033524, 0.0334919, 0.0334736, 0.0334606, 0.03345, 0.0334406, 0.0334319, 0.0334238, 0.0334159, 0.0334082, 0.0334006, 0.0333931, 0.0333858
61.0409, 0.032599, 0.032131, 0.0320518, 0.0320212, 0.0320038, 0.0319914, 0.0319814, 0.0319725, 0.0319644, 0.0319566, 0.0319492, 0.0319419, 0.0319348, 0.0319278, 0.0319208
62.9145, 0.0312171, 0.0307686, 0.0306928, 0.0306636, 0.0306471, 0.0306353, 0.0306258, 0.0306174, 0.0306097, 0.0306024, 0.0305953, 0.0305885, 0.0305818, 0.0305751, 0.0305685
64.8456, 0.029949, 0.0295186, 0.0294459, 0.029418, 0.0294022, 0.029391, 0.0293819, 0.029374, 0.0293667, 0.0293597, 0.0293531, 0.0293466, 0.0293402, 0.0293339, 0.0293277
66.8359, 0.0287807, 0.0283669, 0.0282971, 0.0282704, 0.0282552, 0.0282446, 0.0282359, 0.0282283, 0.0282214, 0.0282148, 0.0282085, 0.0282023, 0.0281963, 0.0281903, 0.0281844
68.8873, 0.0277032, 0.0273047, 0.0272376, 0.0272118, 0.0271973, 0.0271871, 0.0271789, 0.0271716, 0.027165, 0.0271588, 0.0271527, 0.0271469, 0.0271411, 0.0271354, 0.0271298
71.0017, 0.0267123, 0.026328, 0.0262633, 0.0262385, 0.0262246, 0.0262148, 0.0262069, 0.0262, 0.0261937, 0.0261877, 0.026182, 0.0261764, 0.0261709, 0.0261655, 0.0261601
73.181, 0.0257941, 0.0254228, 0.0253603, 0.0253365, 0.0253231, 0.0253137, 0.0253061, 0.0252995, 0.0252935, 0.0252877, 0.0252822, 0.0252769, 0.0252717, 0.0252665, 0.0252614
75.4272, 0.0249497, 0.0245905, 0.0245301, 0.0245071, 0.0244942, 0.0244851, 0.0244779, 0.0244715, 0.0244657, 0.0244602, 0.024455, 0.0244498, 0.0244448, 0.0244399, 0.024435
77.7424, 0.024164, 0.0238161, 0.0237576, 0.0237354, 0.0237229, 0.0237142, 0.0237072, 0.0237011, 0.0236955, 0.0236903, 0.0236852, 0.0236803, 0.0236755, 0.0236708, 0.0236661
80.1285, 0.0234398, 0.0231022, 0.0230455, 0.023024, 0.023012, 0.0230035, 0.0229968, 0.0229909, 0.0229856, 0.0229805, 0.0229757, 0.022971, 0.0229664, 0.0229618, 0.0229573
82.588, 0.0227648, 0.0224368, 0.0223818, 0.0223609, 0.0223493, 0.0223412, 0.0223347, 0.022329, 0.0223239, 0.022319, 0.0223143, 0.0223098, 0.0223054, 0.022301, 0.0222967
85.1229, 0.0221405, 0.0218214, 0.021768, 0.0217477, 0.0217364, 0.0217285, 0.0217223, 0.0217168, 0.0217118, 0.0217072, 0.0217027, 0.0216983, 0.021694, 0.0216898, 0.0216857
87.7356, 0.0215579, 0.0212472, 0.0211951, 0.0211754, 0.0211645, 0.0211569, 0.0211508, 0.0211455, 0.0211407, 0.0211362, 0.0211319, 0.0211277, 0.0211235, 0.0211195, 0.0211155
90.4285, 0.0210159, 0.020713, 0.0206623, 0.0206431, 0.0206325, 0.0206251, 0.0206192, 0.0206141, 0.0206094, 0.0206051, 0.0206009, 0.0205968, 0.0205928, 0.0205889, 0.020585
93.2041, 0.0205103, 0.0202146, 0.0201651, 0.0201464, 0.0201361, 0.0201289, 0.0201232, 0.0201183, 0.0201138, 0.0201095, 0.0201055, 0.0201015, 0.0200977, 0.0200939, 0.0200902
96.0649, 0.0200374, 0.0197485, 0.0197002, 0.019682, 0.0196719, 0.019665, 0.0196594, 0.0196546, 0.0196502, 0.0196462, 0.0196422, 0.0196384, 0.0196347, 0.019631, 0.0196274
99.0135, 0.0195962, 0.0193136, 0.0192664, 0.0192486, 0.0192388, 0.019232, 0.0192266, 0.0192219, 0.0192177, 0.0192137, 0.0192099, 0.0192062, 0.0192026, 0.0191991, 0.0191956
102.053, 0.0191806, 0.018904, 0.0188578, 0.0188404, 0.0188308, 0.0188242, 0.018819, 0.0188145, 0.0188103, 0.0188065, 0.0188028, 0.0187992, 0.0187957, 0.0187923, 0.0187889
105.185, 0.0187914, 0.0185204, 0.0184752, 0.0184582, 0.0184488, 0.0184424, 0.0184373, 0.0184329, 0.0184289, 0.0184251, 0.0184215, 0.0184181, 0.0184147, 0.0184113, 0.018408
108.413, 0.0184232, 0.0181575, 0.0181132, 0.0180966, 0.0180874, 0.0180811, 0.0180762, 0.0180719, 0.018068, 0.0180643, 0.0180608, 0.0180575, 0.0180542, 0.0180509, 0.0180477
111.741, 0.0180771, 0.0178164, 0.0177729, 0.0177566, 0.0177476, 0.0177415, 0.0177366, 0.0177325, 0.0177287, 0.0177251, 0.0177217, 0.0177185, 0.0177152, 0.0177121, 0.017709
115.171, 0.0177486, 0.0174926, 0.01745, 0.017434, 0.0174252, 0.0174192, 0.0174145, 0.0174104, 0.0174067, 0.0174033, 0.0174, 0.0173968, 0.0173936, 0.0173906, 0.0173875
118.706, 0.0174384, 0.0171868, 0.0171449, 0.0171292, 0.0171207, 0.0171148, 0.0171102, 0.0171062, 0.0171026, 0.0170992, 0.017096, 0.0170929, 0.0170898, 0.0170869, 0.0170839
122.349, 0.017143, 0.0168957, 0.0168545, 0.0168391, 0.0168307, 0.016825, 0.0168205, 0.0168166, 0.0168131, 0.0168098, 0.0168066, 0.0168036, 0.0168006, 0.0167977, 0.0167948
126.105, 0.0168619, 0.0166186, 0.0165781, 0.016563, 0.0165548, 0.0165492, 0.0165447, 0.0165409, 0.0165375, 0.0165343, 0.0165312, 0.0165283, 0.0165254, 0.0165225, 0.0165197
129.975, 0.0165938, 0.0163544, 0.0163146, 0.0162998, 0.0162917, 0.0162862, 0.0162818, 0.0162781, 0.0162748, 0.0162716, 0.0162686, 0.0162658, 0.0162629, 0.0162601, 0.0162574
133.965, 0.0163376, 0.0161019, 0.0160627, 0.0160481, 0.0160402, 0.0160348, 0.0160305, 0.0160269, 0.0160236, 0.0160206, 0.0160176, 0.0160148, 0.0160121, 0.0160093, 0.0160067
138.076, 0.0160928, 0.0158607, 0.0158221, 0.0158077, 0.0157999, 0.0157946, 0.0157905, 0.0157869, 0.0157837, 0.0157807, 0.0157779, 0.0157751, 0.0157724, 0.0157698, 0.0157671
142.314, 0.0158569, 0.0156282, 0.0155902, 0.015576, 0.0155684, 0.0155632, 0.0155591, 0.0155556, 0.0155525, 0.0155496, 0.0155468, 0.0155441, 0.0155415, 0.0155389, 0.0155363
146.683, 0.0156304, 0.0154048, 0.0153674, 0.0153535, 0.015346, 0.0153409, 0.0153369, 0.0153335, 0.0153304, 0.0153276, 0.0153248, 0.0153222, 0.0153196, 0.0153171, 0.0153146
151.185, 0.0154113, 0.0151889, 0.015152, 0.0151383, 0.0151309, 0.0151259, 0.015122, 0.0151187, 0.0151157, 0.0151129, 0.0151102, 0.0151076, 0.0151051, 0.0151026, 0.0151002
155.825, 0.0152001, 0.0149808, 0.0149444, 0.014931, 0.0149237, 0.0149188, 0.0149149, 0.0149117, 0.0149087, 0.014906, 0.0149034, 0.0149008, 0.0148984, 0.014896, 0.0148936
160.608, 0.0149951, 0.0147787, 0.0147429, 0.0147296, 0.0147224, 0.0147176, 0.0147138, 0.0147106, 0.0147078, 0.0147051, 0.0147025, 0.0147001, 0.0146977, 0.0146953, 0.014693
165.538, 0.0147963, 0.0145828, 0.0145475, 0.0145344, 0.0145274, 0.0145226, 0.0145189, 0.0145158, 0.014513, 0.0145103, 0.0145078, 0.0145054, 0.0145031, 0.0145008, 0.0144985
170.619, 0.0146028, 0.0143921, 0.0143572, 0.0143443, 0.0143374, 0.0143327, 0.0143291, 0.014326, 0.0143232, 0.0143207, 0.0143182, 0.0143159, 0.0143136, 0.0143113, 0.0143091
175.856, 0.0144142, 0.0142062, 0.0141718, 0.0141591, 0.0141522, 0.0141477, 0.0141441, 0.0141411, 0.0141384, 0.0141359, 0.0141335, 0.0141312, 0.0141289, 0.0141267, 0.0141245
181.253, 0.0142305, 0.0140251, 0.0139912, 0.0139787, 0.0139719, 0.0139674, 0.0139639, 0.013961, 0.0139583, 0.0139559, 0.0139535, 0.0139513, 0.0139491, 0.0139469, 0.0139448
186.816, 0.0140514, 0.0138487, 0.0138152, 0.0138028, 0.0137962, 0.0137918, 0.0137884, 0.0137855, 0.0137829, 0.0137805, 0.0137782, 0.013776, 0.0137738, 0.0137717, 0.0137696
192.551, 0.0138769, 0.0136767, 0.0136436, 0.0136314, 0.0136249, 0.0136205, 0.0136172, 0.0136143, 0.0136118, 0.0136094, 0.0136072, 0.013605, 0.0136029, 0.0136009, 0.0135988
198.461, 0.0137051, 0.0135074, 0.0134747, 0.0134627, 0.0134563, 0.013452, 0.0134487, 0.0134459, 0.0134434, 0.0134411, 0.0134389, 0.0134368, 0.0134347, 0.0134327, 0.0134307
204.552, 0.0135363, 0.013341, 0.0133088, 0.013297, 0.0132906, 0.0132864, 0.0132832, 0.0132804, 0.013278, 0.0132757, 0.0132736, 0.0132715, 0.0132695, 0.0132675, 0.0132656
210.83, 0.0133702, 0.0131773, 0.0131455, 0.0131338, 0.0131276, 0.0131234, 0.0131202, 0.0131175, 0.0131151, 0.0131129, 0.0131108, 0.0131088, 0.0131068, 0.0131049, 0.013103
217.302, 0.013207, 0.0130164, 0.012985, 0.0129735, 0.0129674, 0.0129633, 0.0129602, 0.0129575, 0.0129552, 0.012953, 0.0129509, 0.012949, 0.012947, 0.0129451, 0.0129433
223.971, 0.0130461, 0.0128579, 0.0128269, 0.0128155, 0.0128095, 0.0128055, 0.0128024, 0.0127998, 0.0127975, 0.0127954, 0.0127934, 0.0127914, 0.0127895, 0.0127877, 0.0127859
230.846, 0.0128878, 0.0127018, 0.0126712, 0.01266, 0.0126541, 0.0126501, 0.0126471, 0.0126446, 0.0126423, 0.0126402, 0.0126383, 0.0126364, 0.0126345, 0.0126327, 0.0126309
237.931, 0.0127313, 0.0125477, 0.0125174, 0.0125064, 0.0125005, 0.0124967, 0.0124937, 0.0124912, 0.012489, 0.0124869, 0.012485, 0.0124832, 0.0124813, 0.0124796, 0.0124778
245.234, 0.0125766, 0.0123951, 0.0123653, 0.0123544, 0.0123486, 0.0123448, 0.0123419, 0.0123395, 0.0123373, 0.0123353, 0.0123334, 0.0123316, 0.0123298, 0.0123281, 0.0123264
252.761, 0.0124238, 0.0122445, 0.012215, 0.0122043, 0.0121986, 0.0121949, 0.012192, 0.0121896, 0.0121875, 0.0121855, 0.0121837, 0.0121819, 0.0121802, 0.0121785, 0.0121768
260.52, 0.0122731, 0.012096, 0.0120669, 0.0120563, 0.0120507, 0.012047, 0.0120442, 0.0120419, 0.0120398, 0.0120379, 0.0120361, 0.0120343, 0.0120326, 0.012031, 0.0120293
268.516, 0.0121245, 0.0119496, 0.0119208, 0.0119104, 0.0119048, 0.0119012, 0.0118985, 0.0118962, 0.0118941, 0.0118922, 0.0118905, 0.0118887, 0.0118871, 0.0118855, 0.0118839
276.758, 0.0119768, 0.011804, 0.0117757, 0.0117653, 0.0117599, 0.0117563, 0.0117536, 0.0117514, 0.0117494, 0.0117475, 0.0117458, 0.0117441, 0.0117425, 0.0117409, 0.0117394
285.252, 0.0118303, 0.0116596, 0.0116316, 0.0116214, 0.0116161, 0.0116126, 0.0116099, 0.0116077, 0.0116057, 0.0116039, 0.0116022, 0.0116006, 0.011599, 0.0115975, 0.0115959
294.008, 0.0116846, 0.0115161, 0.0114884, 0.0114784, 0.0114731, 0.0114697, 0.0114671, 0.0114649, 0.011463, 0.0114612, 0.0114595, 0.0114579, 0.0114564, 0.0114549, 0.0114534
303.032, 0.0115401, 0.0113737, 0.0113464, 0.0113365, 0.0113313, 0.0113279, 0.0113253, 0.0113232, 0.0113213, 0.0113196, 0.011318, 0.0113164, 0.0113149, 0.0113134, 0.0113119
312.333, 0.0113971, 0.0112327, 0.0112058, 0.011196, 0.0111909, 0.0111876, 0.0111851, 0.011183, 0.0111811, 0.0111794, 0.0111778, 0.0111763, 0.0111748, 0.0111734, 0.011172
321.92, 0.0112561, 0.0110937, 0.0110671, 0.0110575, 0.0110524, 0.0110492, 0.0110467, 0.0110446, 0.0110428, 0.0110412, 0.0110396, 0.0110381, 0.0110367, 0.0110353, 0.0110339
331.8, 0.011116, 0.0109556, 0.0109294, 0.0109199, 0.0109149, 0.0109117, 0.0109093, 0.0109073, 0.0109055, 0.0109039, 0.0109023, 0.0109009, 0.0108995, 0.0108981, 0.0108967
341.985, 0.0109763, 0.010818, 0.0107921, 0.0107827, 0.0107778, 0.0107747, 0.0107723, 0.0107703, 0.0107686, 0.010767, 0.0107655, 0.0107641, 0.0107627, 0.0107613, 0.01076
352.481, 0.0108374, 0.0106811, 0.0106555, 0.0106463, 0.0106415, 0.0106384, 0.0106361, 0.0106341, 0.0106324, 0.0106309, 0.0106294, 0.010628, 0.0106267, 0.0106254, 0.0106241
363.3, 0.0106997, 0.0105454, 0.0105202, 0.0105111, 0.0105064, 0.0105033, 0.010501, 0.0104991, 0.0104974, 0.0104959, 0.0104945, 0.0104931, 0.0104918, 0.0104905, 0.0104893
374.451, 0.0105633, 0.010411, 0.010386, 0.0103771, 0.0103724, 0.0103694, 0.0103672, 0.0103653, 0.0103637, 0.0103622, 0.0103608, 0.0103595, 0.0103582, 0.0103569, 0.0103557
385.944, 0.0104277, 0.0102773, 0.0102527, 0.0102438, 0.0102393, 0.0102363, 0.0102341, 0.0102323, 0.0102307, 0.0102292, 0.0102279, 0.0102266, 0.0102253, 0.0102241, 0.0102229
397.79, 0.010293, 0.0101445, 0.0101203, 0.0101116, 0.0101071, 0.0101041, 0.010102, 0.0101002, 0.0100986, 0.0100972, 0.0100959, 0.0100946, 0.0100934, 0.0100922, 0.010091
410, 0.010159, 0.0100125, 0.00998857, 0.00997998, 0.00997555, 0.00997269, 0.00997057, 0.00996882, 0.00996729, 0.0099659, 0.0099646, 0.00996336, 0.00996215, 0.00996098, 0.00995983
