lon,lat,observation,year,month,day
-9.88899,50.20051,0.022579184,2000,1,17
-9.77788,50.20051,0.022955619,2000,1,17
-9.88899,50.0005,0.02393135,2000,1,18
-9.77788,50.0005,0.024091406,2000,1,18
-9.88899,50.06717,0.02195329,2000,1,18
-9.77788,50.06717,0.022069294,2000,1,18
-9.88899,50.13384,0.020968175,2000,1,18
-9.77788,50.13384,0.02173297,2000,1,18
-9.88899,50.20051,0.021497732,2000,1,18
-9.77788,50.20051,0.021897942,2000,1,18
-9.88899,50.0005,0.023753677,2000,1,19
-9.77788,50.0005,0.024042599,2000,1,19
-9.88899,50.06717,0.021653304,2000,1,19
-9.77788,50.06717,0.021622144,2000,1,19
-9.88899,50.13384,0.020427333,2000,1,19
-9.77788,50.13384,0.02101457,2000,1,19
-9.88899,50.20051,0.020451916,2000,1,19
-9.77788,50.20051,0.020971848,2000,1,19
-9.88899,50.0005,0.023014186,2000,1,20
-9.77788,50.0005,0.023345111,2000,1,20
-9.88899,50.06717,0.021046303,2000,1,20
-9.77788,50.06717,0.020951623,2000,1,20
-9.88899,50.13384,0.019924337,2000,1,20
-9.77788,50.13384,0.020338746,2000,1,20
-9.88899,50.20051,0.019730061,2000,1,20
-9.77788,50.20051,0.020227587,2000,1,20
-9.88899,50.0005,0.022046754,2000,1,21
-9.77788,50.0005,0.022601277,2000,1,21
-9.88899,50.06717,0.02019561,2000,1,21
-9.77788,50.06717,0.020312436,2000,1,21
-9.88899,50.13384,0.019222394,2000,1,21
-9.77788,50.13384,0.019775981,2000,1,21
-9.88899,50.20051,0.01896338,2000,1,21
-9.77788,50.20051,0.019691879,2000,1,21
-9.88899,50.0005,0.021088613,2000,1,22
-9.77788,50.0005,0.021854576,2000,1,22
-9.88899,50.06717,0.019402502,2000,1,22
-9.77788,50.06717,0.019753741,2000,1,22
-9.88899,50.13384,0.01860839,2000,1,22
-9.77788,50.13384,0.019337274,2000,1,22
-9.88899,50.20051,0.018396242,2000,1,22
-9.77788,50.20051,0.019358724,2000,1,22
-9.88899,50.0005,0.02019506,2000,1,23
-9.77788,50.0005,0.021174274,2000,1,23
-9.88899,50.06717,0.018639326,2000,1,23
-9.77788,50.06717,0.01926465,2000,1,23
-9.88899,50.13384,0.01800709,2000,1,23
-9.77788,50.13384,0.018931206,2000,1,23
-9.88899,50.20051,0.017869234,2000,1,23
-9.77788,50.20051,0.019020092,2000,1,23
-9.88899,50.0005,0.019637639,2000,1,24
-9.77788,50.0005,0.020786688,2000,1,24
-9.88899,50.06717,0.018126776,2000,1,24
-9.77788,50.06717,0.018925728,2000,1,24
-9.88899,50.13384,0.017553002,2000,1,24
-9.77788,50.13384,0.018579347,2000,1,24
-9.88899,50.20051,0.017372979,2000,1,24
-9.77788,50.20051,0.018680068,2000,1,24
-9.88899,50.0005,0.019408403,2000,1,25
-9.77788,50.0005,0.02078402,2000,1,25
-9.88899,50.06717,0.01776721,2000,1,25
-9.77788,50.06717,0.018760217,2000,1,25
-9.88899,50.13384,0.017126951,2000,1,25
-9.77788,50.13384,0.018256892,2000,1,25
-9.88899,50.20051,0.016842172,2000,1,25
-9.77788,50.20051,0.018327912,2000,1,25
-9.88899,50.0005,0.019696277,2000,1,26
-9.77788,50.0005,0.021252368,2000,1,26
-9.88899,50.06717,0.017786657,2000,1,26
-9.77788,50.06717,0.018882323,2000,1,26
-9.88899,50.13384,0.016915068,2000,1,26
-9.77788,50.13384,0.017947271,2000,1,26
-9.88899,50.20051,0.016414499,2000,1,26
-9.77788,50.20051,0.017837932,2000,1,26
-9.88899,50.0005,0.020378605,2000,1,27
-9.77788,50.0005,0.022053005,2000,1,27
-9.88899,50.06717,0.018230816,2000,1,27
-9.77788,50.06717,0.019394709,2000,1,27
-9.88899,50.13384,0.017091408,2000,1,27
-9.77788,50.13384,0.01789114,2000,1,27
-9.88899,50.20051,0.016259236,2000,1,27
-9.77788,50.20051,0.017393358,2000,1,27
-9.88899,50.0005,0.020153787,2000,1,28
-9.77788,50.0005,0.021804113,2000,1,28
-9.88899,50.06717,0.018064262,2000,1,28
-9.77788,50.06717,0.0189905,2000,1,28
-9.88899,50.13384,0.017041715,2000,1,28
-9.77788,50.13384,0.01725531,2000,1,28
-9.88899,50.20051,0.016162915,2000,1,28
-9.77788,50.20051,0.016425302,2000,1,28
-9.88899,50.0005,0.019067083,2000,1,29
-9.77788,50.0005,0.020311395,2000,1,29
-9.88899,50.06717,0.01723939,2000,1,29
-9.77788,50.06717,0.017500281,2000,1,29
-9.88899,50.13384,0.016726695,2000,1,29
-9.77788,50.13384,0.01616898,2000,1,29
-9.88899,50.20051,0.01615061,2000,1,29
-9.77788,50.20051,0.015560067,2000,1,29
-9.88899,50.0005,0.018814089,2000,1,30
-9.77788,50.0005,0.019771926,2000,1,30
-9.88899,50.06717,0.017058156,2000,1,30
-9.77788,50.06717,0.016989289,2000,1,30
-9.88899,50.13384,0.016791737,2000,1,30
-9.77788,50.13384,0.015851717,2000,1,30
-9.88899,50.20051,0.016337512,2000,1,30
-9.77788,50.20051,0.015344841,2000,1,30
-9.88899,50.0005,0.019560834,2000,1,31
-9.77788,50.0005,0.020436037,2000,1,31
-9.88899,50.06717,0.017642913,2000,1,31
-9.77788,50.06717,0.017577363,2000,1,31
-9.88899,50.13384,0.017534187,2000,1,31
-9.77788,50.13384,0.01619311,2000,1,31
-9.88899,50.20051,0.01748611,2000,1,31
-9.77788,50.20051,0.015498722,2000,1,31
