0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,22_Ast,23_xAG,"xA: Expected AssistsExpected AssistsThe likelihood each completed pass becomes a goal assistsgiven the pass type, phase of play, location and distance.Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","Assists - xAGAssists minus Expected Goals AssistedProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",26_KP,27_1/3,28_PPA,29_CrsPA,30_PrgP,31_Matches
200,Kévin Denkey,tg TOG,FW,FC Cincinnati,25-004,2000,25.3,16.5,19.9,82.9,224.4,36.2,10.1,11.4,88.2,5.18,6.05,85.6,0.43,0.63,68.8,0.04,0.09,0.07,-0.05,0.99,0.99,0.59,0.04,1.46,Matches
201,Mikkel Desler,dk DEN,"DF,MF",Austin,30-288,1995,14.9,43.7,49.9,87.6,688.7,197.0,22.5,23.8,94.6,17.9,19.8,90.2,2.15,3.76,57.1,0.20,0.06,0.12,0.14,0.54,3.62,0.54,0.20,4.56,Matches
202,Djibril Diani,fr FRA,MF,Charlotte,27-296,1998,12.8,37.4,41.3,90.5,647.8,154.8,16.5,17.6,93.8,16.8,18.4,91.5,3.36,4.22,79.6,0.00,0.02,0.04,-0.02,0.39,4.92,0.55,0.16,3.44,Matches
203,Jefferson Díaz,co COL,DF,Minnesota Utd,24-364,2000,21.1,29.4,38.7,75.9,475.6,227.3,15.0,17.4,86.1,11.6,15.1,76.5,1.99,4.60,43.3,0.14,0.07,0.05,0.07,0.66,2.37,0.57,0.14,2.70,Matches
204,Luis Díaz,cr CRC,"FW,DF",NE Revolution,26-363,1998,4.4,27.5,35.9,76.6,381.8,88.9,15.2,18.6,81.7,10.0,12.0,83.0,0.68,2.27,30.0,0.23,0.45,0.32,-0.23,1.36,0.91,1.59,0.91,1.59,Matches
205,Mamadou Dieng,sn SEN,FW,Minnesota Utd,21-303,2004,1.3,10.0,16.2,61.9,142.3,28.5,5.38,6.15,87.5,4.62,7.69,60.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.31,Matches
206,Javairô Dilrosun,nl NED,FW,LAFC,27-165,1998,4.8,28.3,34.4,82.4,453.1,75.4,15.8,17.7,89.4,10.0,11.9,84.2,1.88,2.71,69.2,0.00,0.06,0.15,-0.06,0.63,1.46,1.25,0.00,2.71,Matches
207,Hamady Diop,sn SEN,DF,San Diego FC,23-181,2002,2.2,84.1,92.7,90.7,1355.0,549.1,41.4,43.6,94.8,37.3,39.5,94.3,5.00,7.73,64.7,0.00,0.05,0.05,-0.05,1.36,10.5,0.00,0.00,8.18,Matches
208,Innocent Dje,ci CIV,MF,Chicago Fire,22-213,2003,13.0,54.8,60.4,90.8,912.3,274.5,26.1,27.3,95.5,23.8,26.0,91.4,4.08,5.31,76.8,0.08,0.08,0.03,0.00,0.46,5.23,0.31,0.00,5.15,Matches
209,Derek Dodson,us USA,"DF,MF",D.C. United,27-031,1998,6.4,29.7,38.9,76.3,471.1,146.9,14.7,16.4,89.5,12.7,16.7,75.7,1.09,2.19,50.0,0.16,0.09,0.20,0.06,0.94,2.19,0.47,0.47,2.81,Matches
210,Maxime Dominguez,ch SUI,MF,Toronto FC,29-306,1996,15.7,35.9,41.8,86.0,558.7,156.5,18.9,20.8,90.8,14.0,15.8,88.7,2.04,2.93,69.6,0.06,0.09,0.06,-0.03,0.96,4.71,0.76,0.00,5.03,Matches
211,Ronald Donkor,ml MLI,MF,NY Red Bulls,21-014,2004,9.6,58.2,66.0,88.2,988.4,337.1,27.6,29.8,92.7,25.1,27.6,90.9,4.38,5.94,73.7,0.21,0.10,0.15,0.10,1.67,11.4,1.67,0.00,9.27,Matches
212,Christopher Donovan,us USA,"FW,MF",Philadelphia Union,25-118,2000,6.1,16.6,29.3,56.4,185.1,39.3,11.0,16.1,68.4,3.28,7.54,43.5,0.33,0.82,40.0,0.00,0.08,0.11,-0.08,0.66,1.15,0.33,0.00,1.64,Matches
213,Griffin Dorsey,us USA,DF,Houston Dynamo,26-274,1999,29.6,29.2,38.5,75.7,458.3,115.2,15.9,17.9,89.0,9.90,13.3,74.4,2.30,4.39,52.3,0.14,0.16,0.13,-0.02,1.11,0.74,1.42,0.88,1.52,Matches
214,C.J. dos Santos,us USA,GK,San Diego FC,25-102,2000,30.0,30.5,33.9,90.0,595.8,367.8,10.8,10.8,99.4,15.8,16.1,97.7,3.70,6.57,56.3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.07,Matches
215,Hassani Dotson,us USA,MF,Minnesota Utd,28-120,1997,4.6,27.6,35.9,77.0,389.3,123.9,15.9,18.7,84.9,8.91,11.3,78.8,1.30,2.17,60.0,0.00,0.22,0.11,-0.22,1.30,3.26,0.65,0.22,3.91,Matches
216,Souleyman Doumbia,ci CIV,DF,Charlotte,29-071,1996,6.7,48.4,57.2,84.6,724.9,241.9,26.6,28.1,94.7,18.8,21.6,86.9,1.64,4.48,36.7,0.15,0.06,0.10,0.09,0.30,3.13,0.75,0.00,3.73,Matches
217,Anders Dreyer,dk DEN,FW,San Diego FC,27-216,1998,33.5,35.5,46.9,75.7,562.7,148.6,19.1,21.9,87.6,12.1,15.6,77.5,2.87,5.82,49.2,0.51,0.35,0.31,0.16,2.45,2.69,1.85,0.30,4.24,Matches
218,Manu Duah,gh GHA,DF,San Diego FC,20-182,2005,11.5,77.7,85.0,91.5,1283.3,530.3,38.9,40.3,96.5,33.0,35.4,93.1,4.70,7.57,62.1,0.00,0.03,0.05,-0.03,0.26,4.00,0.26,0.00,2.96,Matches
219,Nicolás Dubersarsky,ar ARG,MF,Austin,20-348,2004,7.7,38.3,45.3,84.5,636.2,182.6,17.9,19.2,93.2,16.0,18.4,86.6,2.99,4.68,63.9,0.13,0.01,0.04,0.12,0.39,4.16,0.39,0.13,5.06,Matches
220,Erik Duenas,us USA,"MF,FW",Houston Dynamo,21-047,2004,1.8,28.3,34.4,82.3,363.9,147.8,18.9,22.2,85.0,7.22,8.33,86.7,0.56,1.11,50.0,0.56,0.17,0.17,0.39,2.22,3.89,1.11,0.00,5.00,Matches
221,Morris Duggan,de GER,DF,Minnesota Utd,25-041,2000,14.6,27.2,32.8,82.9,492.7,182.9,11.4,12.8,89.3,13.4,14.9,89.9,2.19,3.77,58.2,0.07,0.03,0.03,0.04,0.21,1.51,0.14,0.00,2.26,Matches
222,Bryce Duke,us USA,"MF,FW",CF Montréal,24-279,2001,7.5,32.1,44.7,71.9,536.9,147.7,16.4,20.3,80.9,11.6,15.3,75.7,3.07,6.93,44.2,0.13,0.16,0.12,-0.03,1.87,2.93,0.80,0.27,4.80,Matches
223,Kyle Duncan,us USA,DF,NY Red Bulls,28-118,1997,17.0,50.2,62.5,80.3,842.6,243.0,23.6,26.6,88.7,22.5,27.2,82.9,3.41,6.59,51.8,0.18,0.18,0.15,0.00,1.12,4.18,1.47,0.41,4.76,Matches
224,Chris Durkin,us USA,MF,St. Louis,25-299,2000,12.3,34.2,43.2,79.3,571.0,189.0,17.3,19.7,88.0,12.8,15.3,84.0,3.01,5.61,53.6,0.08,0.04,0.08,0.04,0.49,4.72,0.98,0.24,5.45,Matches
225,Leonard Duru,eng ENG,DF,San Diego FC,20-326,2005,0.4,35.0,42.5,82.4,577.5,230.0,17.5,17.5,100.0,17.5,22.5,77.8,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,10.0,Matches
226,Jeremy Ebobisse,us USA,FW,LAFC,28-293,1997,9.7,18.6,21.9,84.9,263.1,63.2,11.4,12.7,90.2,5.46,6.39,85.5,0.93,1.24,75.0,0.10,0.15,0.15,-0.05,0.93,2.16,0.41,0.10,2.27,Matches
227,Ender Echenique,ve VEN,"DF,FW",FC Cincinnati,21-246,2004,5.6,24.1,30.9,78.0,324.5,58.6,15.2,17.5,86.7,8.04,10.0,80.4,0.18,1.43,12.5,0.18,0.18,0.21,0.00,1.61,0.89,1.25,0.36,1.61,Matches
228,Daniel Edelman,us USA,MF,NY Red Bulls,22-220,2003,22.4,49.6,58.4,84.9,795.2,253.8,25.7,28.2,91.0,20.4,23.2,88.1,2.86,4.73,60.4,0.00,0.01,0.04,-0.01,0.31,6.96,0.89,0.04,6.43,Matches
229,Earl Edwards Jr.,us USA,GK,SJ Earthquakes,33-314,1992,6.3,19.4,28.4,68.2,565.4,437.3,2.70,2.86,94.4,9.37,9.52,98.3,7.14,15.6,45.9,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.16,Matches
230,Matthew Edwards,us USA,DF,Atlanta Utd,22-290,2003,13.4,51.6,59.6,86.5,890.6,256.4,23.4,25.3,92.6,24.1,26.9,89.5,3.66,5.97,61.3,0.07,0.06,0.10,0.01,0.67,3.06,0.75,0.52,2.76,Matches
231,Michael Edwards,us USA,DF,Colorado Rapids,25-007,2000,0.3,30.0,36.7,81.8,486.7,163.3,13.3,16.7,80.0,16.7,20.0,83.3,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,Matches
232,Raheem Edwards,ca CAN,DF,NY Red Bulls,30-142,1995,15.9,40.7,54.3,75.0,715.7,283.2,18.5,21.3,86.7,17.4,22.2,78.2,4.15,8.18,50.8,0.00,0.06,0.10,-0.06,1.01,3.65,1.19,0.13,4.97,Matches
233,Noah Eile,se SWE,DF,NY Red Bulls,23-138,2002,29.0,60.7,68.3,88.9,1159.6,410.2,21.1,22.4,94.3,34.2,36.1,94.7,5.03,8.62,58.4,0.00,0.01,0.03,-0.01,0.17,5.10,0.14,0.00,4.07,Matches
234,Jack Elliott,eng ENG,DF,Chicago Fire,30-101,1995,32.6,50.8,58.5,86.9,1013.7,434.4,17.3,18.3,94.3,26.5,28.2,94.0,6.72,11.1,60.7,0.09,0.04,0.03,0.06,0.25,2.67,0.15,0.03,2.79,Matches
235,Justin Ellis,us USA,FW,Orlando City,18-204,2007,0.0,2,2,100.0,8,1,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
236,Rayan Elloumi,ca CAN,FW,Vancouver W'caps,18-078,2007,2.3,16.1,20.4,78.7,203.9,28.3,10.4,12.6,82.8,3.48,3.91,88.9,0.87,1.74,50.0,0.00,0.04,0.04,-0.04,0.87,0.43,0.43,0.00,1.74,Matches
237,Emeka Eneli,us USA,MF,Real Salt Lake,26-047,1999,20.1,43.8,49.4,88.6,635.2,184.8,24.3,26.2,93.0,14.9,16.6,89.8,2.24,2.69,83.3,0.05,0.09,0.07,-0.04,1.00,3.88,0.70,0.10,4.78,Matches
238,Lukas Engel,dk DEN,DF,FC Cincinnati,26-355,1998,30.2,45.8,59.0,77.7,864.7,322.3,18.0,20.5,87.9,21.8,26.6,82.0,5.20,9.74,53.4,0.13,0.09,0.10,0.05,0.99,4.07,0.89,0.23,4.54,Matches
239,Lawrence Ennali,de GER,"MF,FW",Houston Dynamo,23-272,2002,11.0,22.3,27.0,82.5,304.6,36.5,13.4,14.1,94.8,7.00,8.91,78.6,0.73,1.18,61.5,0.36,0.19,0.19,0.17,1.18,0.45,0.64,0.36,1.00,Matches
240,Boris Enow,cm CMR,MF,D.C. United,25-249,2000,18.2,41.3,48.8,84.6,709.6,199.3,19.1,21.2,90.1,17.9,20.3,87.8,3.63,5.05,71.7,0.00,0.02,0.04,-0.02,0.38,4.12,0.55,0.00,4.89,Matches
241,Ramiro Enrique,ar ARG,FW,Orlando City,24-214,2001,10.5,16.3,21.9,74.3,217.1,26.8,10.3,12.8,80.6,4.29,5.43,78.9,0.57,0.95,60.0,0.00,0.02,0.06,-0.02,0.57,0.86,0.29,0.00,1.24,Matches
242,Franco Escobar,ar ARG,DF,Houston Dynamo,30-286,1995,17.4,54.5,62.7,87.0,781.3,319.4,33.2,35.7,93.1,18.4,21.1,87.0,1.84,3.39,54.2,0.11,0.06,0.09,0.05,0.69,3.28,0.69,0.06,4.37,Matches
243,Olger Escobar,gt GUA,MF,CF Montréal,19-084,2006,5.0,19.2,23.4,82.1,313.2,115.4,10.4,11.8,88.1,6.60,8.40,78.6,1.80,2.40,75.0,0.20,0.12,0.10,0.08,1.20,2.80,0.80,0.20,4.00,Matches
244,Cristian Espinoza,ar ARG,"MF,FW",SJ Earthquakes,30-245,1995,29.9,39.5,58.3,67.9,703.7,254.3,18.9,23.2,81.6,13.8,18.6,74.1,5.52,11.9,46.5,0.27,0.41,0.42,-0.14,3.91,3.31,2.94,0.97,5.79,Matches
245,Derrick Etienne,ht HAI,"FW,DF",Toronto FC,29-009,1996,11.0,18.9,25.8,73.2,321.0,89.5,9.82,12.0,81.8,6.64,8.73,76.0,2.00,3.18,62.9,0.18,0.14,0.09,0.05,0.73,1.64,0.55,0.27,1.64,Matches
246,Evander,br BRA,MF,FC Cincinnati,27-178,1998,30.4,35.8,45.7,78.4,645.0,209.1,16.1,18.5,87.2,14.0,16.5,84.8,4.77,8.06,59.2,0.46,0.30,0.34,0.16,2.53,4.38,2.50,0.20,6.25,Matches
247,Nicolás Ezequiel Fernández,ar ARG,FW,NYCFC,25-327,2000,9.8,31.7,41.8,75.9,543.6,151.0,14.9,16.7,89.0,12.8,14.4,88.7,2.96,6.12,48.3,0.10,0.18,0.15,-0.08,1.53,3.27,1.33,0.51,5.20,Matches
248,Diego Fagúndez,uy URU,"MF,FW",LA Galaxy,30-293,1995,27.4,51.5,60.0,85.9,807.0,247.2,28.3,30.3,93.3,17.5,19.9,88.1,4.05,7.04,57.5,0.07,0.13,0.19,-0.06,1.86,5.66,2.08,0.40,6.90,Matches
249,Maximiliano Falcón,uy URU,DF,Inter Miami,28-217,1997,20.8,50.8,54.3,93.6,986.6,268.7,15.0,15.5,96.3,30.5,31.5,96.8,4.86,6.30,77.1,0.00,0.00,0.00,0.00,0.00,1.97,0.00,0.00,2.12,Matches
250,Fallou Fall,sn SEN,DF,St. Louis,21-233,2004,6.5,44.0,48.9,89.9,871.2,373.7,15.1,16.5,91.6,23.5,25.1,93.9,5.23,6.92,75.6,0.15,0.17,0.11,-0.02,0.77,2.62,0.31,0.00,3.23,Matches
251,Marco Farfan,us USA,DF,FC Dallas,27-022,1998,14.3,35.9,43.8,81.9,520.4,202.2,20.5,22.2,92.4,13.0,16.0,81.2,1.33,2.80,47.5,0.00,0.10,0.10,-0.10,0.84,1.33,0.70,0.49,2.52,Matches
252,Jordan Farr,us USA,GK,D.C. United,31-060,1994,2.8,20.7,30.7,67.4,717.1,606.1,3.93,3.93,100.0,5.71,6.07,94.1,11.1,20.7,53.4,0.00,0.00,0.00,0.00,0.00,1.79,0.00,0.00,0.00,Matches
253,Andrew Farrell,us USA,"MF,DF",NE Revolution,33-246,1992,0.3,30.0,36.7,81.8,676.7,233.3,13.3,13.3,100.0,10.0,13.3,75.0,6.67,10.0,66.7,0.00,0.33,0.00,-0.33,3.33,6.67,0.00,0.00,6.67,Matches
254,Logan Farrington,us USA,"FW,MF",FC Dallas,23-355,2001,17.4,18.9,25.6,73.7,250.4,62.4,11.5,14.3,80.6,5.57,7.07,78.9,0.63,1.21,52.4,0.17,0.13,0.11,0.05,0.86,1.03,0.80,0.17,2.47,Matches
255,Mohamed Farsi,dz ALG,"DF,MF",Columbus Crew,25-353,1999,16.5,53.8,62.0,86.7,741.6,169.6,33.9,35.9,94.6,15.9,18.5,85.9,2.06,3.58,57.6,0.18,0.16,0.17,0.02,1.27,2.36,1.58,0.42,3.21,Matches
256,Ilay Feingold,il ISR,DF,NE Revolution,21-103,2004,24.9,42.0,51.5,81.6,671.8,187.2,21.6,23.4,92.6,15.7,19.0,82.7,2.97,5.58,53.2,0.12,0.12,0.14,0.00,0.76,1.49,1.04,0.76,2.33,Matches
257,Joaquín Fernández,es ESP,DF,Sporting KC,29-187,1996,14.4,46.3,50.7,91.2,975.2,361.9,13.1,13.8,94.5,25.8,26.7,96.6,7.08,9.31,76.1,0.00,0.02,0.02,-0.02,0.21,2.99,0.14,0.00,3.40,Matches
258,Julián Fernández,ar ARG,"FW,MF",NYCFC,21-335,2004,15.7,35.4,48.5,72.9,530.3,150.1,19.3,22.5,85.6,11.8,15.2,77.8,2.48,6.94,35.8,0.32,0.38,0.32,-0.06,2.87,3.63,1.40,0.06,4.08,Matches
259,Nick Fernandez,us USA,MF,SJ Earthquakes,23-347,2001,1.3,21.5,32.3,66.7,320.0,70.0,12.3,14.6,84.2,8.46,14.6,57.9,0.77,0.77,100.0,0.00,0.08,0.08,-0.08,1.54,1.54,0.00,0.00,2.31,Matches
260,Omir Fernandez,us USA,"MF,FW",Colorado Rapids,26-299,1999,2.0,21.5,29.0,74.1,287.0,92.0,14.5,16.5,87.9,5.50,8.00,68.8,0.50,2.00,25.0,1.00,1.05,0.70,-0.05,4.50,0.50,2.00,1.00,2.50,Matches
261,Omir Fernandez,us USA,"MF,FW",Portland Timbers,26-299,1999,4.7,33.4,43.0,77.7,474.7,121.5,20.2,22.8,88.8,11.1,14.0,78.8,0.85,2.55,33.3,0.00,0.15,0.19,-0.15,1.06,2.13,1.06,0.21,4.26,Matches
262,Jesús Ferreira,us USA,"FW,MF",Seattle Sounders,24-345,2000,24.2,34.9,43.4,80.4,560.0,127.6,17.9,20.0,89.3,13.3,16.5,80.8,2.64,4.38,60.4,0.17,0.15,0.14,0.01,1.45,2.64,1.45,0.08,4.38,Matches
263,Dominik Fitz,at AUT,"FW,DF",Minnesota Utd,26-171,1999,1.7,27.1,38.8,69.7,416.5,189.4,17.1,20.0,85.3,4.12,7.65,53.8,4.71,7.06,66.7,0.00,0.29,0.24,-0.29,2.94,3.53,1.18,0.00,4.12,Matches
264,Kristian Fletcher,us USA,FW,D.C. United,20-120,2005,0.9,11.1,14.4,76.9,171.1,23.3,4.44,4.44,100.0,5.56,7.78,71.4,0.00,1.11,0.0,0.00,0.00,0.00,0.00,1.11,1.11,0.00,0.00,1.11,Matches
265,Nicolas Fleuriau,ca CAN,"DF,FW",Vancouver W'caps,23-197,2002,0.1,10.0,20.0,50.0,140.0,0.00,10.0,20.0,50.0,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
266,Deybi Flores,hn HON,MF,Toronto FC,29-171,1996,15.1,40.1,49.1,81.6,710.7,224.6,18.9,20.6,92.0,15.7,18.8,83.5,4.30,7.75,55.6,0.13,0.05,0.03,0.08,0.46,5.56,0.26,0.00,3.71,Matches
267,Gilberto Flores,py PAR,DF,FC Cincinnati,22-247,2003,13.1,42.5,50.8,83.8,826.9,306.1,13.0,14.7,88.1,26.0,28.5,91.2,3.28,5.73,57.3,0.00,0.00,0.01,0.00,0.15,2.21,0.08,0.00,2.60,Matches
268,Max Floriani,us USA,DF,SJ Earthquakes,22-301,2003,9.1,38.2,43.8,87.2,672.1,283.2,15.7,17.0,92.3,19.5,20.7,94.1,2.75,5.16,53.2,0.00,0.00,0.01,0.00,0.22,3.08,0.00,0.00,2.75,Matches
269,CJ Fodrey,us USA,"FW,MF",Austin,21-297,2004,3.7,13.8,21.4,64.6,210.0,34.3,7.03,9.73,72.2,5.41,7.30,74.1,0.54,1.62,33.3,0.27,0.43,0.24,-0.16,1.35,0.54,0.00,0.00,2.16,Matches
270,Mamadou Fofana,ml MLI,DF,NE Revolution,27-317,1998,28.6,45.6,49.7,91.8,936.0,312.8,12.8,13.4,96.1,26.7,27.7,96.3,5.70,7.76,73.4,0.03,0.01,0.01,0.02,0.10,1.89,0.03,0.00,2.06,Matches
271,Emil Forsberg,se SWE,"MF,FW",NY Red Bulls,34-042,1991,31.8,25.3,33.5,75.4,444.6,116.2,11.4,13.4,85.4,10.8,13.0,82.9,2.64,5.25,50.3,0.25,0.23,0.21,0.02,1.64,3.08,1.38,0.06,4.40,Matches
272,Ajani Fortune,tt TRI,"MF,DF",Atlanta Utd,22-339,2002,8.7,46.8,53.4,87.5,793.7,214.6,22.3,24.4,91.5,20.1,22.0,91.6,3.79,4.94,76.7,0.00,0.11,0.11,-0.11,1.03,4.48,1.49,0.23,6.44,Matches
273,Jimer Fory,co COL,DF,Portland Timbers,23-194,2002,22.9,48.9,58.3,83.8,804.0,311.6,23.5,25.3,93.1,21.7,26.1,83.4,2.88,4.98,57.9,0.09,0.06,0.05,0.03,0.61,4.59,0.31,0.04,5.11,Matches
274,André Franco,pt POR,MF,Chicago Fire,27-236,1998,4.4,58.4,71.4,81.8,1010.9,321.8,26.8,29.5,90.8,25.5,28.6,88.9,5.00,10.5,47.8,0.91,0.41,0.39,0.50,2.73,6.14,2.27,0.00,5.91,Matches
275,Kobe Franklin,ca CAN,DF,Toronto FC,22-208,2003,8.7,38.2,45.7,83.4,647.0,205.9,17.9,19.1,94.0,16.4,18.7,87.7,2.87,5.86,49.0,0.00,0.00,0.02,0.00,0.00,2.76,0.34,0.11,2.64,Matches
276,Ian Fray,jm JAM,DF,Inter Miami,23-095,2002,13.7,41.8,48.1,86.8,670.1,194.5,20.7,22.3,92.8,17.5,19.7,88.9,2.41,3.72,64.7,0.15,0.15,0.17,-0.01,0.73,1.68,0.58,0.44,1.90,Matches
277,Wayne Frederick,tt TRI,MF,Colorado Rapids,21-174,2004,2.5,30.0,36.0,83.3,378.4,124.0,17.2,19.6,87.8,8.40,10.4,80.8,0.80,1.60,50.0,0.00,0.00,0.08,0.00,0.00,3.60,0.40,0.00,1.60,Matches
278,Alex Freeman,us USA,DF,Orlando City,21-117,2004,27.3,38.7,47.7,81.2,629.1,184.5,19.2,22.0,87.2,16.6,19.7,84.0,2.34,3.74,62.7,0.11,0.19,0.19,-0.08,1.61,2.53,1.03,0.18,4.03,Matches
279,Matt Freese,us USA,GK,NYCFC,27-093,1998,30.7,23.6,29.0,81.3,509.4,334.8,6.84,6.87,99.5,12.4,12.5,99.0,3.88,9.06,42.8,0.00,0.00,0.00,0.00,0.00,0.39,0.03,0.00,0.00,Matches
280,Stefan Frei,ch SUI,GK,Seattle Sounders,39-228,1986,26.0,22.0,29.4,74.7,583.5,424.3,4.19,4.19,100.0,10.4,10.6,98.5,7.27,14.4,50.4,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,Matches
281,Julian Gaines,us USA,"FW,DF",Nashville SC,23-029,2002,0.3,96.7,110.0,87.9,1413.3,386.7,63.3,66.7,95.0,30.0,33.3,90.0,3.33,3.33,100.0,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,3.33,Matches
282,Jeffrey Gal,us USA,GK,Chicago Fire,32-242,1993,6.6,23.5,28.8,81.6,541.5,352.0,6.82,6.82,100.0,11.8,11.8,100.0,4.70,10.0,47.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
283,Jon Gallagher,ie IRL,"DF,MF",Austin,29-284,1996,26.2,30.8,40.5,76.2,538.7,165.0,13.5,14.9,91.0,13.4,17.6,75.8,2.86,5.73,50.0,0.00,0.07,0.09,-0.07,0.61,1.98,0.92,0.61,2.71,Matches
284,Pedro Gallese,pe PER,GK,Orlando City,35-284,1990,32.0,18.0,24.3,74.0,481.5,387.2,4.44,4.44,100.0,6.56,6.59,99.5,6.22,12.5,49.9,0.03,0.01,0.00,0.02,0.06,0.28,0.00,0.00,0.06,Matches
285,Ignatius Ganago,cm CMR,"FW,MF",NE Revolution,26-291,1999,17.5,14.5,20.5,70.5,204.6,33.2,7.37,9.60,76.8,5.26,6.86,76.7,0.63,1.37,45.8,0.11,0.10,0.08,0.01,0.63,0.80,0.34,0.00,1.20,Matches
286,Carlos Garcés,co COL,DF,LA Galaxy,24-054,2001,19.1,61.4,66.2,92.7,1038.2,357.5,26.4,27.2,97.3,30.1,31.5,95.3,3.66,5.50,66.7,0.05,0.03,0.02,0.03,0.37,4.03,0.10,0.00,3.51,Matches
287,Diego García,us USA,MF,FC Dallas,19-048,2006,0.1,40.0,70.0,57.1,520.0,10.0,30.0,30.0,100.0,10.0,40.0,25.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
288,Manu García,es ESP,MF,Sporting KC,27-336,1998,23.3,41.2,52.3,78.8,796.2,258.9,18.2,21.2,86.0,14.2,17.6,81.2,7.42,10.5,70.9,0.30,0.16,0.21,0.14,1.89,8.20,2.45,0.39,9.27,Matches
289,Ryan Gauld,sct SCO,"FW,MF",Vancouver W'caps,29-353,1995,2.7,40.4,52.6,76.8,704.1,185.6,18.9,21.1,89.5,15.9,20.4,78.2,4.44,8.52,52.2,0.37,0.19,0.30,0.19,2.59,1.85,1.48,0.00,6.30,Matches
290,Luka Gavran,ca CAN,GK,Toronto FC,25-209,2000,3.0,24.0,35.7,67.3,559.3,398.3,5.67,5.67,100.0,12.3,12.7,97.4,5.67,17.0,33.3,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,Matches
291,Dániel Gazdag,hu HUN,"MF,FW",Philadelphia Union,29-277,1996,5.5,32.7,40.4,81.1,437.8,108.7,19.3,21.6,89.1,10.2,11.5,88.9,0.91,2.36,38.5,0.36,0.53,0.25,-0.16,2.18,4.36,1.27,0.55,3.64,Matches
292,Dániel Gazdag,hu HUN,"MF,FW",Columbus Crew,29-277,1996,22.9,42.2,48.4,87.2,569.1,137.3,25.8,28.5,90.4,12.6,14.0,90.0,1.40,1.97,71.1,0.13,0.11,0.11,0.02,0.83,4.50,1.09,0.09,6.72,Matches
293,Owen Géne,fr FRA,MF,Minnesota Utd,22-260,2003,7.3,36.0,41.4,87.1,522.1,173.0,20.8,24.0,86.9,13.2,14.4,91.4,1.10,1.23,88.9,0.00,0.00,0.04,0.00,0.27,3.15,0.68,0.00,3.70,Matches
294,Sharod George,us USA,MF,NE Revolution,21-208,2004,0.1,0.00,10.0,0.0,0.00,0.00,0.00,0.00,,0.00,10.0,0.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
295,Joran Gerbet,fr FRA,MF,Orlando City,24-157,2001,12.4,42.5,47.3,89.9,711.7,207.9,20.9,22.6,92.5,17.3,18.7,92.7,3.31,4.35,75.9,0.08,0.03,0.05,0.05,0.40,6.05,0.32,0.00,4.52,Matches
296,Samuel Gidi,sk SVK,MF,FC Cincinnati,21-233,2004,3.3,46.1,52.7,87.4,842.4,207.6,17.6,19.1,92.1,23.9,25.8,92.9,3.94,6.06,65.0,0.00,0.03,0.06,-0.03,0.30,3.64,0.30,0.00,3.94,Matches
297,Carles Gil,es ESP,"MF,FW",NE Revolution,33-012,1992,33.9,49.3,63.3,77.8,940.1,341.4,20.8,23.2,89.8,19.2,23.0,83.4,7.88,13.1,60.3,0.27,0.30,0.35,-0.04,3.01,8.14,3.45,0.65,11.5,Matches
298,Thomas Gillier,cl CHI,GK,CF Montréal,21-190,2004,8.0,28.1,34.5,81.5,600.0,365.9,5.75,5.75,100.0,19.8,20.0,98.8,2.50,8.50,29.4,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,Matches
299,Blake Gillingham,us USA,GK,Houston Dynamo,23-054,2002,3.3,20.6,30.3,68.0,493.3,328.2,4.24,4.24,100.0,12.1,12.1,100.0,3.94,13.6,28.9,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.00,Matches
300,Jake Girdwood-Reich,au AUS,"DF,MF",St. Louis,21-192,2004,5.5,45.6,51.5,88.7,743.1,254.4,22.5,24.2,93.2,19.1,21.5,89.0,2.73,3.45,78.9,0.00,0.00,0.02,0.00,0.00,2.18,0.18,0.00,2.18,Matches
