0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Yellow CardsYellow Cards,Red CardsRed Cards,Second Yellow CardSecond Yellow Card,Fouls CommittedFouls Committed,Fouls DrawnFouls Drawn,OffsidesOffsides,CrossesCrosses,InterceptionsInterceptions,Tackles WonTackles in which the tackler's team won possession of the ball,Penalty Kicks WonPenalty Kicks Won,Penalty Kicks ConcededPenalty Kicks Conceded,Own GoalsOwn Goals,Ball RecoveriesNumber of loose balls recovered,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,24_Matches
256,Ilay Feingold,il ISR,DF,NE Revolution,21-103,2004,24.9,0.12,0.00,0.00,0.72,1.73,0.32,4.34,0.80,0.92,0.00,0.00,0.00,3.86,0.48,0.56,46.2,Matches
257,Joaquín Fernández,es ESP,DF,Sporting KC,29-187,1996,14.4,0.42,0.00,0.00,1.32,0.97,0.14,0.07,0.90,0.90,0.00,0.00,0.00,4.24,1.39,1.46,48.8,Matches
258,Julián Fernández,ar ARG,"FW,MF",NYCFC,21-335,2004,15.7,0.38,0.00,0.00,1.34,1.46,0.06,4.97,0.45,0.76,0.00,0.00,0.00,4.59,0.76,1.21,38.7,Matches
259,Nick Fernandez,us USA,MF,SJ Earthquakes,23-347,2001,1.3,0.00,0.00,0.00,0.77,1.54,0.00,0.77,1.54,4.62,0.00,0.00,0.00,3.85,0.00,0.77,0.0,Matches
260,Omir Fernandez,us USA,"MF,FW",Colorado Rapids,26-299,1999,2.0,0.00,0.00,0.00,1.50,1.50,0.00,3.00,1.00,0.50,0.00,0.00,0.00,4.50,0.50,1.50,25.0,Matches
261,Omir Fernandez,us USA,"MF,FW",Portland Timbers,26-299,1999,4.7,0.00,0.00,0.00,1.06,3.19,0.21,2.98,0.64,1.06,0.00,0.00,0.00,4.68,0.43,1.91,18.2,Matches
262,Jesús Ferreira,us USA,"FW,MF",Seattle Sounders,24-345,2000,24.2,0.12,0.00,0.00,0.91,0.45,0.29,1.86,0.70,0.70,0.00,0.00,0.00,3.06,0.41,0.58,41.7,Matches
263,Dominik Fitz,at AUT,"FW,DF",Minnesota Utd,26-171,1999,1.7,0.00,0.00,0.00,0.59,0.59,0.59,5.29,0.59,0.00,0.00,0.00,0.00,5.88,0.00,1.18,0.0,Matches
264,Kristian Fletcher,us USA,FW,D.C. United,20-120,2005,0.9,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.00,2.22,1.11,2.22,33.3,Matches
265,Nicolas Fleuriau,ca CAN,"DF,FW",Vancouver W'caps,23-197,2002,0.1,0.00,0.00,0.00,10.0,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
266,Deybi Flores,hn HON,MF,Toronto FC,29-171,1996,15.1,0.33,0.00,0.00,1.79,1.59,0.07,0.33,1.92,1.85,0.00,0.00,0.00,7.48,1.06,1.46,42.1,Matches
267,Gilberto Flores,py PAR,DF,FC Cincinnati,22-247,2003,13.1,0.38,0.08,0.08,0.61,0.76,0.00,0.08,1.30,2.21,0.00,0.00,0.00,4.12,2.52,1.30,66.0,Matches
268,Max Floriani,us USA,DF,SJ Earthquakes,22-301,2003,9.1,0.44,0.00,0.00,1.32,0.77,0.00,0.11,1.76,0.99,0.00,0.00,0.00,3.74,1.32,0.88,60.0,Matches
269,CJ Fodrey,us USA,"FW,MF",Austin,21-297,2004,3.7,0.00,0.00,0.00,1.62,1.35,1.08,0.81,0.81,0.81,0.00,0.00,0.00,4.05,5.68,3.78,60.0,Matches
270,Mamadou Fofana,ml MLI,DF,NE Revolution,27-317,1998,28.6,0.31,0.00,0.00,1.19,0.31,0.07,0.03,1.71,1.22,0.00,0.10,0.00,4.79,0.70,0.94,42.6,Matches
271,Emil Forsberg,se SWE,"MF,FW",NY Red Bulls,34-042,1991,31.8,0.13,0.00,0.00,0.85,1.13,0.44,3.62,0.22,0.50,0.00,0.00,0.00,2.74,0.38,0.72,34.3,Matches
272,Ajani Fortune,tt TRI,"MF,DF",Atlanta Utd,22-339,2002,8.7,0.46,0.00,0.00,2.07,1.84,0.00,0.57,1.61,1.84,0.00,0.00,0.00,4.14,0.69,1.03,40.0,Matches
273,Jimer Fory,co COL,DF,Portland Timbers,23-194,2002,22.9,0.39,0.00,0.00,1.83,0.83,0.04,1.79,1.40,1.05,0.00,0.00,0.00,4.67,2.36,1.35,63.5,Matches
274,André Franco,pt POR,MF,Chicago Fire,27-236,1998,4.4,0.23,0.00,0.00,0.91,1.14,0.00,4.55,0.45,0.68,0.00,0.00,0.00,2.50,0.45,0.68,40.0,Matches
275,Kobe Franklin,ca CAN,DF,Toronto FC,22-208,2003,8.7,0.23,0.00,0.00,1.03,0.92,0.00,1.03,1.03,1.72,0.00,0.00,0.00,4.48,0.46,0.80,36.4,Matches
276,Ian Fray,jm JAM,DF,Inter Miami,23-095,2002,13.7,0.22,0.07,0.00,1.53,2.04,0.15,1.02,1.02,1.75,0.00,0.00,0.00,5.99,0.88,0.80,52.2,Matches
277,Wayne Frederick,tt TRI,MF,Colorado Rapids,21-174,2004,2.5,1.20,0.40,0.00,3.20,1.20,0.00,0.40,2.80,0.00,0.00,0.00,0.00,5.20,3.60,1.20,75.0,Matches
278,Alex Freeman,us USA,DF,Orlando City,21-117,2004,27.3,0.15,0.00,0.00,0.73,1.32,0.26,1.39,0.95,0.99,0.00,0.00,0.00,4.76,2.05,1.47,58.3,Matches
279,Matt Freese,us USA,GK,NYCFC,27-093,1998,30.7,0.10,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.01,0.13,0.07,66.7,Matches
280,Stefan Frei,ch SUI,GK,Seattle Sounders,39-228,1986,26.0,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.04,0.04,50.0,Matches
281,Julian Gaines,us USA,"FW,DF",Nashville SC,23-029,2002,0.3,0.00,0.00,0.00,3.33,3.33,0.00,3.33,3.33,0.00,0.00,0.00,0.00,10.0,6.67,6.67,50.0,Matches
282,Jeffrey Gal,us USA,GK,Chicago Fire,32-242,1993,6.6,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.82,0.15,0.00,100.0,Matches
283,Jon Gallagher,ie IRL,"DF,MF",Austin,29-284,1996,26.2,0.11,0.00,0.00,0.69,0.99,0.15,3.32,0.42,0.69,0.00,0.00,0.00,2.63,0.46,0.80,36.4,Matches
284,Pedro Gallese,pe PER,GK,Orlando City,35-284,1990,32.0,0.19,0.00,0.00,0.03,0.38,0.00,0.00,0.00,0.03,0.00,0.00,0.00,1.63,0.13,0.00,100.0,Matches
285,Ignatius Ganago,cm CMR,"FW,MF",NE Revolution,26-291,1999,17.5,0.06,0.00,0.00,1.09,2.06,0.69,0.63,0.23,0.86,0.11,0.00,0.00,3.09,2.40,3.66,39.6,Matches
286,Carlos Garcés,co COL,DF,LA Galaxy,24-054,2001,19.1,0.31,0.00,0.00,1.10,0.89,0.05,0.00,1.41,2.09,0.00,0.05,0.00,6.49,0.99,0.47,67.9,Matches
287,Diego García,us USA,MF,FC Dallas,19-048,2006,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
288,Manu García,es ESP,MF,Sporting KC,27-336,1998,23.3,0.21,0.00,0.00,1.12,2.06,0.09,2.40,0.47,0.99,0.00,0.00,0.00,4.42,0.13,0.56,18.8,Matches
289,Ryan Gauld,sct SCO,"FW,MF",Vancouver W'caps,29-353,1995,2.7,0.37,0.00,0.00,1.11,0.37,0.37,5.19,1.48,1.48,0.00,0.00,0.00,4.81,1.11,1.11,50.0,Matches
290,Luka Gavran,ca CAN,GK,Toronto FC,25-209,2000,3.0,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.33,0.00,100.0,Matches
291,Dániel Gazdag,hu HUN,"MF,FW",Philadelphia Union,29-277,1996,5.5,0.18,0.00,0.00,1.09,2.00,0.36,0.91,0.18,1.64,0.00,0.00,0.00,4.73,0.00,0.55,0.0,Matches
292,Dániel Gazdag,hu HUN,"MF,FW",Columbus Crew,29-277,1996,22.9,0.22,0.00,0.00,1.22,2.31,0.52,0.39,0.31,0.48,0.04,0.00,0.00,2.75,0.35,0.57,38.1,Matches
293,Owen Géne,fr FRA,MF,Minnesota Utd,22-260,2003,7.3,0.00,0.00,0.00,1.78,1.10,0.00,0.27,1.51,0.96,0.00,0.00,0.00,5.21,1.10,1.37,44.4,Matches
294,Sharod George,us USA,MF,NE Revolution,21-208,2004,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
295,Joran Gerbet,fr FRA,MF,Orlando City,24-157,2001,12.4,0.16,0.00,0.00,0.97,2.02,0.00,0.00,1.13,1.37,0.08,0.00,0.00,3.95,1.53,1.69,47.5,Matches
296,Samuel Gidi,sk SVK,MF,FC Cincinnati,21-233,2004,3.3,0.61,0.00,0.00,1.52,0.91,0.00,0.00,0.61,1.21,0.00,0.00,0.00,8.79,0.61,0.30,66.7,Matches
297,Carles Gil,es ESP,"MF,FW",NE Revolution,33-012,1992,33.9,0.09,0.00,0.00,0.41,3.01,0.03,5.84,0.38,0.68,0.06,0.00,0.00,4.19,0.12,0.03,80.0,Matches
298,Thomas Gillier,cl CHI,GK,CF Montréal,21-190,2004,8.0,0.25,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,,Matches
299,Blake Gillingham,us USA,GK,Houston Dynamo,23-054,2002,3.3,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,,Matches
300,Jake Girdwood-Reich,au AUS,"DF,MF",St. Louis,21-192,2004,5.5,0.00,0.00,0.00,1.09,2.18,0.00,0.00,1.27,1.27,0.00,0.00,0.00,2.55,3.27,2.91,52.9,Matches
301,Olivier Giroud,fr FRA,FW,LAFC,39-065,1986,5.9,0.17,0.00,0.00,1.19,1.53,0.51,0.17,0.17,0.34,0.00,0.00,0.00,1.36,3.39,2.54,57.1,Matches
302,Dennis Gjengaar,no NOR,"FW,MF",NY Red Bulls,21-283,2004,8.5,0.24,0.00,0.00,1.06,0.24,0.12,2.00,0.82,0.59,0.00,0.00,0.00,5.06,0.12,0.71,14.3,Matches
303,Justen Glad,us USA,DF,Real Salt Lake,28-279,1997,30.9,0.29,0.00,0.00,1.26,0.32,0.00,0.36,1.33,0.49,0.03,0.03,0.00,3.43,2.23,1.91,53.9,Matches
304,Omari Glasgow,gy GUY,"DF,FW",Chicago Fire,22-012,2003,5.9,0.00,0.00,0.00,1.86,1.36,0.17,3.22,0.34,1.02,0.00,0.17,0.00,4.07,0.68,1.19,36.4,Matches
305,Ian Glavinovich,ar ARG,DF,Philadelphia Union,24-038,2001,2.9,0.34,0.00,0.00,1.03,1.03,0.00,0.34,1.72,0.69,0.00,0.00,0.00,6.55,3.45,0.69,83.3,Matches
306,Jakob Glesnes,no NOR,DF,Philadelphia Union,31-254,1994,29.2,0.34,0.00,0.00,1.47,0.51,0.07,0.24,1.88,1.03,0.00,0.03,0.00,3.77,2.16,1.23,63.6,Matches
307,Aníbal Godoy,pa PAN,MF,San Diego FC,35-297,1990,19.1,0.31,0.00,0.00,1.88,1.94,0.00,0.16,0.94,0.68,0.05,0.00,0.00,5.08,0.94,0.31,75.0,Matches
308,Yeimar Gómez Andrade,co COL,DF,Seattle Sounders,33-157,1992,19.6,0.15,0.00,0.00,1.28,0.92,0.10,0.10,1.73,1.73,0.00,0.05,0.10,5.20,2.45,1.02,70.6,Matches
309,Nicksoen Gomis,fr FRA,DF,Toronto FC,23-264,2002,5.3,0.00,0.00,0.00,0.75,0.57,0.00,0.00,0.75,0.75,0.00,0.00,0.00,4.91,0.75,0.75,50.0,Matches
310,Diogo Gonçalves,pt POR,"FW,MF",Real Salt Lake,28-301,1997,24.2,0.08,0.00,0.00,0.87,0.95,0.12,1.45,0.74,0.33,0.00,0.00,0.00,3.39,0.21,0.29,41.7,Matches
311,Omar Gonzalez,us USA,DF,Chicago Fire,37-054,1988,4.7,0.64,0.00,0.00,1.06,0.43,0.00,0.00,1.06,0.64,0.00,0.21,0.00,1.91,4.26,1.06,80.0,Matches
312,Archie Goodwin,au AUS,"MF,FW",Charlotte,21-027,2004,0.4,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,2.50,2.50,5.00,33.3,Matches
313,Zavier Gozo,us USA,"MF,FW",Real Salt Lake,18-257,2007,20.1,0.20,0.00,0.00,1.59,0.90,0.60,3.03,0.65,1.39,0.00,0.00,0.00,3.58,0.60,1.39,30.0,Matches
314,Owen Graham Roache,ca CAN,FW,CF Montréal,17-296,2008,1.4,0.00,0.00,0.00,2.14,2.14,0.00,0.00,0.71,0.71,0.00,0.00,0.00,3.57,2.86,4.29,40.0,Matches
315,Tayvon Gray,jm JAM,DF,NYCFC,23-107,2002,19.5,0.26,0.00,0.00,1.23,1.49,0.05,2.15,0.82,1.49,0.00,0.05,0.00,5.03,1.33,0.97,57.8,Matches
316,Julian Gressel,us USA,"DF,MF",Minnesota Utd,31-353,1993,12.1,0.17,0.00,0.00,0.91,0.50,0.08,6.12,0.74,1.32,0.00,0.00,0.00,4.13,0.74,0.83,47.4,Matches
317,Yuri Guboglo,ht HAI,"DF,FW",CF Montréal,18-259,2007,11.2,0.09,0.00,0.00,1.70,1.61,0.00,2.23,0.27,1.25,0.00,0.00,0.00,4.20,0.63,1.43,30.4,Matches
318,Gage Guerra,,"FW,MF",Portland Timbers,22-348,2002,1.5,0.00,0.00,0.00,1.33,0.67,0.67,3.33,1.33,0.67,0.00,0.00,0.00,6.00,4.00,4.67,46.2,Matches
319,Colin Guske,us USA,"MF,FW",Orlando City,18-309,2007,0.2,5.00,0.00,0.00,5.00,15.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,5.00,5.00,50.0,Matches
320,Raul Gustavo,br BRA,DF,NYCFC,26-224,1999,4.7,0.00,0.00,0.00,0.64,0.64,0.21,0.43,0.85,1.70,0.00,0.00,0.00,2.55,2.98,1.70,63.6,Matches
321,Brian Gutiérrez,us USA,"MF,FW",Chicago Fire,22-170,2003,22.7,0.26,0.04,0.00,1.50,1.63,0.04,0.93,0.93,0.97,0.04,0.00,0.00,5.77,0.26,0.26,50.0,Matches
322,Andrew Gutman,us USA,DF,Chicago Fire,29-063,1996,31.8,0.13,0.00,0.00,0.91,0.72,0.31,1.23,1.16,1.10,0.06,0.03,0.00,4.40,1.42,0.85,62.5,Matches
323,Brad Guzan,us USA,GK,Atlanta Utd,41-086,1984,26.0,0.04,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.58,0.08,0.04,66.7,Matches
324,Justin Haak,us USA,"DF,MF",NYCFC,24-083,2001,33.4,0.18,0.00,0.00,1.14,1.05,0.03,0.09,1.35,0.78,0.00,0.03,0.03,4.49,1.08,1.02,51.4,Matches
325,Taha Habroune,us USA,"MF,FW",Columbus Crew,19-302,2006,6.3,0.32,0.00,0.00,2.06,1.90,0.00,0.63,0.79,2.22,0.00,0.00,0.00,5.87,0.95,0.48,66.7,Matches
326,Alexander Hack,de GER,DF,NY Red Bulls,32-087,1993,16.1,0.37,0.00,0.00,1.24,0.62,0.00,0.93,1.80,1.43,0.00,0.06,0.00,5.16,3.29,1.74,65.4,Matches
327,Teenage Hadebe,zw ZIM,DF,FC Cincinnati,30-078,1995,10.6,0.28,0.00,0.00,1.32,0.66,0.00,0.09,2.36,1.13,0.00,0.09,0.00,4.25,1.98,1.60,55.3,Matches
328,Nicholas Hagen,gt GUA,GK,Columbus Crew,29-124,1996,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.67,0.00,0.00,,Matches
329,Nick Hagglund,us USA,DF,FC Cincinnati,33-081,1992,12.9,0.16,0.00,0.00,1.16,0.47,0.08,0.23,0.78,0.39,0.00,0.16,0.00,3.26,2.71,1.86,59.3,Matches
330,Maren Haile-Selassie,ch SUI,"FW,MF",Chicago Fire,26-266,1999,10.4,0.10,0.00,0.00,0.38,1.25,0.19,2.40,0.48,0.96,0.00,0.00,0.00,4.90,0.19,0.19,50.0,Matches
331,Belal Halbouni,sy SYR,DF,Vancouver W'caps,25-340,1999,8.1,0.49,0.00,0.00,0.86,0.37,0.00,0.37,0.74,0.49,0.00,0.00,0.00,5.68,1.73,1.60,51.9,Matches
332,Julian Hall,us USA,"FW,MF",NY Red Bulls,17-255,2008,7.6,0.00,0.00,0.00,1.32,1.71,0.13,0.79,0.66,0.39,0.13,0.00,0.00,1.97,1.05,2.37,30.8,Matches
333,Bret Halsey,us USA,DF,FC Cincinnati,25-186,2000,0.4,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2.50,2.50,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
334,Nicholas Hansen,dk DEN,GK,Colorado Rapids,24-147,2001,10.0,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,0.20,0.00,100.0,Matches
335,Aiden Harangi,us USA,DF,San Diego FC,19-299,2006,3.7,0.27,0.00,0.00,1.89,1.08,0.00,2.43,0.81,0.00,0.00,0.00,0.00,3.78,1.08,0.54,66.7,Matches
336,Ian Harkes,us USA,MF,SJ Earthquakes,30-249,1995,23.8,0.29,0.04,0.04,1.55,1.34,0.04,0.55,0.97,0.55,0.00,0.04,0.00,4.41,1.01,0.92,52.2,Matches
337,Cameron Harper,us USA,"DF,MF",NY Red Bulls,24-015,2001,7.4,0.27,0.00,0.00,2.03,2.30,0.27,4.59,0.27,0.95,0.14,0.00,0.00,4.59,0.41,1.08,27.3,Matches
338,Nathan Harriel,us USA,DF,Philadelphia Union,24-225,2001,23.3,0.30,0.00,0.00,1.16,1.89,0.00,0.77,2.62,0.99,0.00,0.00,0.00,3.99,2.36,1.37,63.2,Matches
339,Alex Harris,us USA,"MF,FW",Colorado Rapids,20-291,2005,0.5,0.00,0.00,0.00,4.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,100.0,Matches
340,Calvin Harris,eng ENG,"FW,MF",Colorado Rapids,25-259,2000,14.8,0.14,0.00,0.00,0.68,2.57,0.34,1.76,0.27,0.68,0.00,0.00,0.00,3.51,0.54,1.35,28.6,Matches
341,Marcel Hartel,de GER,"MF,FW",St. Louis,29-319,1996,33.6,0.03,0.00,0.00,0.36,0.54,0.12,5.71,0.80,0.45,0.00,0.00,0.00,3.60,0.12,0.42,22.2,Matches
342,Carlos Harvey,pa PAN,"DF,MF",Minnesota Utd,25-304,2000,17.0,0.12,0.00,0.00,1.47,1.29,0.18,0.18,1.35,1.71,0.00,0.00,0.00,4.59,2.29,2.65,46.4,Matches
343,Thomas Hasal,ca CAN,GK,LAFC,26-148,1999,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,,Matches
344,Stuart Hawkins,us USA,"DF,MF",Seattle Sounders,19-077,2006,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.29,2.14,2.86,42.9,Matches
345,Kobi Henry,tt TRI,"DF,FW",Real Salt Lake,21-222,2004,0.5,0.00,0.00,0.00,2.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,4.00,33.3,Matches
346,Malik Henry,ca CAN,"MF,FW",Toronto FC,23-134,2002,1.3,1.54,0.00,0.00,3.08,0.77,0.00,3.08,0.00,0.77,0.00,0.00,0.00,3.08,0.00,3.85,0.0,Matches
347,Fabian Herbers,de GER,"MF,FW",CF Montréal,32-109,1993,8.0,0.38,0.00,0.00,1.38,1.88,0.13,0.63,1.00,1.50,0.00,0.00,0.00,4.88,0.88,0.63,58.3,Matches
348,Ronald Hernández,ve VEN,DF,Atlanta Utd,28-074,1997,14.6,0.21,0.00,0.00,1.10,1.10,0.07,3.08,1.37,1.03,0.00,0.00,0.00,4.04,1.10,1.03,51.6,Matches
349,Aaron Herrera,gt GUA,"DF,MF",D.C. United,28-181,1997,23.0,0.43,0.09,0.04,1.22,0.48,0.04,5.17,1.22,0.87,0.00,0.00,0.00,4.13,1.43,0.87,62.3,Matches
350,Marcelo Herrera,ar ARG,DF,Columbus Crew,27-031,1998,15.2,0.07,0.00,0.00,1.32,0.99,1.05,2.76,1.32,1.45,0.00,0.00,0.00,2.04,0.72,1.12,39.3,Matches
351,Son Heung-min,kr KOR,FW,LAFC,33-149,1992,8.9,0.00,0.00,0.00,0.34,1.80,0.45,4.04,0.00,0.56,0.11,0.00,0.00,2.81,0.22,0.34,40.0,Matches
352,Aiden Hezarkhani,us USA,"FW,MF",Real Salt Lake,18-159,2007,0.6,0.00,0.00,0.00,1.67,1.67,0.00,1.67,0.00,0.00,0.00,0.00,0.00,1.67,1.67,1.67,50.0,Matches
353,Jayden Hibbert,ca CAN,GK,Atlanta Utd,21-121,2004,8.0,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.38,0.00,100.0,Matches
354,Bode Hidalgo,us USA,DF,Real Salt Lake,23-285,2002,9.1,0.55,0.11,0.11,1.21,0.77,0.00,0.77,0.88,1.21,0.00,0.00,0.00,3.63,0.77,0.77,50.0,Matches
355,Bode Hidalgo,us USA,DF,CF Montréal,23-285,2002,3.9,0.26,0.00,0.00,1.28,1.03,0.00,0.77,0.77,1.03,0.00,0.00,0.00,4.10,0.26,0.26,50.0,Matches
356,Kyle Hiebert,ca CAN,DF,St. Louis,28-127,1997,18.8,0.16,0.00,0.00,0.80,0.32,0.05,0.59,0.48,0.43,0.00,0.00,0.00,3.72,1.33,1.38,49.0,Matches
357,Luke Hille,us USA,MF,Minnesota Utd,22-288,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
358,Brendan Hines-Ike,us USA,DF,Austin,31-004,1994,30.7,0.13,0.03,0.03,0.59,0.68,0.00,0.13,0.49,0.36,0.00,0.00,0.00,2.35,1.07,0.65,62.3,Matches
359,Bongokuhle Hlongwane,za RSA,"DF,MF",Minnesota Utd,25-167,2000,26.4,0.04,0.00,0.00,1.06,1.86,0.30,0.68,0.95,1.06,0.04,0.00,0.00,4.39,0.83,1.29,39.3,Matches
360,Rob Holding,eng ENG,DF,Colorado Rapids,30-075,1995,5.8,0.17,0.00,0.00,1.03,0.00,0.00,0.34,1.38,1.03,0.00,0.00,0.00,4.66,3.10,1.55,66.7,Matches
361,Ryan Hollingshead,us USA,"DF,MF",LAFC,34-232,1991,23.4,0.21,0.00,0.00,1.03,0.94,0.21,0.94,1.32,1.24,0.04,0.09,0.00,3.89,2.22,1.58,58.4,Matches
362,Duane Holmes,us USA,"MF,FW",Houston Dynamo,31-028,1994,6.5,0.46,0.00,0.00,2.15,2.15,0.31,2.62,0.31,0.62,0.15,0.00,0.00,3.38,0.31,0.46,40.0,Matches
363,Jackson Hopkins,us USA,"MF,FW",D.C. United,21-156,2004,9.3,0.43,0.00,0.00,1.40,2.04,0.00,1.72,0.32,0.97,0.00,0.00,0.00,4.52,0.11,0.75,12.5,Matches
364,Jannes Horn,de GER,DF,St. Louis,28-301,1997,8.0,0.25,0.00,0.00,0.25,1.00,0.00,2.63,0.50,1.00,0.00,0.00,0.00,4.00,0.13,0.88,12.5,Matches
365,Jung Hoyeon,kr KOR,MF,Minnesota Utd,25-067,2000,1.0,0.00,0.00,0.00,4.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,5.00,1.00,1.00,50.0,Matches
366,Keegan Hughes,us USA,DF,NE Revolution,25-135,2000,4.1,0.49,0.00,0.00,2.20,1.22,0.00,0.24,1.71,1.71,0.00,0.24,0.00,2.93,2.44,1.46,62.5,Matches
367,Sebastien Ibeagha,us USA,DF,FC Dallas,33-317,1992,30.7,0.13,0.03,0.00,0.59,0.33,0.07,0.03,0.78,0.36,0.00,0.03,0.00,2.51,2.21,1.17,65.4,Matches
368,Aliyu Ibrahim,ng NGA,"MF,FW",Houston Dynamo,23-322,2002,2.0,0.50,0.00,0.00,3.00,0.50,2.00,0.50,1.00,3.00,0.00,0.00,0.00,6.50,1.50,1.50,50.0,Matches
369,Aliyu Ibrahim,ng NGA,"FW,DF",Columbus Crew,23-322,2002,13.4,0.15,0.00,0.00,1.64,0.45,1.34,1.72,0.45,1.04,0.00,0.00,0.00,3.73,1.04,1.72,37.8,Matches
370,Sunusi Ibrahim,ng NGA,FW,CF Montréal,23-064,2002,0.9,0.00,0.00,0.00,2.22,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,3.33,6.67,33.3,Matches
371,Igor,br BRA,MF,LAFC,22-272,2003,20.6,0.19,0.05,0.05,0.78,1.94,0.00,0.10,1.36,1.17,0.00,0.00,0.00,6.07,0.49,0.49,50.0,Matches
372,Mitja Ilenič,si SVN,DF,NYCFC,20-343,2004,12.1,0.08,0.00,0.00,0.66,1.40,0.00,2.48,1.07,0.50,0.00,0.00,0.00,4.46,1.07,0.41,72.2,Matches
373,Milan Iloski,us USA,"MF,FW",Philadelphia Union,26-128,1999,6.6,0.15,0.00,0.00,1.52,1.67,0.15,3.94,0.45,0.76,0.00,0.00,0.00,5.61,0.61,1.82,25.0,Matches
374,Milan Iloski,us USA,"FW,MF",San Diego FC,26-128,1999,5.3,0.00,0.00,0.00,2.45,1.70,0.38,2.45,0.19,0.38,0.00,0.00,0.00,1.89,0.94,1.70,35.7,Matches
375,Bjørn Inge Utvik,no NOR,DF,Vancouver W'caps,29-279,1996,11.4,0.09,0.00,0.00,0.44,0.09,0.09,0.18,0.35,0.70,0.00,0.00,0.00,2.28,2.63,1.05,71.4,Matches
376,Marcus Ingvartsen,dk DEN,"FW,MF",San Diego FC,29-334,1996,4.5,0.00,0.00,0.00,3.11,1.56,0.67,0.22,0.44,0.00,0.00,0.00,0.00,3.11,1.11,2.22,33.3,Matches
377,Lorenzo Insigne,it ITA,"MF,FW",Toronto FC,34-183,1991,9.6,0.10,0.00,0.00,0.42,0.94,0.10,1.35,0.63,0.52,0.00,0.00,0.00,4.48,0.31,0.31,50.0,Matches
378,Aljaž Ivačič,si SVN,GK,NE Revolution,31-340,1993,24.0,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.00,0.00,,Matches
379,Ousman Jabang,us USA,DF,CF Montréal,24-250,2001,1.0,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,4.00,2.00,3.00,40.0,Matches
380,Ayoub Jabbari,ma MAR,"FW,DF",FC Cincinnati,25-308,2000,1.3,0.00,0.00,0.00,1.54,0.00,0.00,1.54,0.00,0.00,0.00,0.00,0.00,3.85,3.08,6.15,33.3,Matches
381,Aziel Jackson,us USA,"MF,FW",Columbus Crew,24-041,2001,8.1,0.00,0.00,0.00,1.73,3.09,0.25,0.25,0.86,0.62,0.00,0.00,0.00,4.07,0.12,0.74,14.3,Matches
382,Jacob Jackson,us USA,GK,FC Dallas,25-223,2000,3.8,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.32,0.00,0.00,,Matches
383,Ivan Jaime Pajuelo,es ESP,FW,CF Montréal,25-069,2000,3.4,0.29,0.00,0.00,1.47,2.94,0.29,2.65,0.00,0.59,0.00,0.00,0.00,5.88,0.00,0.00,,Matches
