0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,20_Int,21_Tkl+Int,22_Clr,23_Err,24_Matches
529,Jamiro Monteiro,cv CPV,MF,SJ Earthquakes,29,1993,23.6,1.57,1.02,0.64,0.76,0.17,0.42,2.03,20.8,1.61,0.97,0.08,0.89,0.64,2.20,0.17,0.00,Matches
530,Fredy Montero,co COL,"FW,MF",Seattle Sounders,35,1987,4.8,1.46,1.25,0.42,0.63,0.42,0.42,1.46,28.6,1.04,0.21,0.00,0.21,0.00,1.46,0.00,0.00,Matches
531,Shaq Moore,us USA,DF,Nashville SC,26,1996,30.8,2.60,1.62,1.72,0.68,0.19,1.36,1.95,70.0,0.58,1.07,0.36,0.71,0.81,3.41,1.92,0.00,Matches
532,Felipe Mora,cl CHI,FW,Portland Timbers,29,1993,9.1,0.44,0.22,0.00,0.33,0.11,0.00,0.44,0.0,0.44,0.11,0.11,0.00,0.00,0.44,0.33,0.00,Matches
533,Joseph Mora,cr CRC,DF,Charlotte,30,1993,2.1,2.38,1.43,1.90,0.48,0.00,1.43,2.38,60.0,0.95,1.90,0.00,1.90,1.90,4.29,2.86,0.00,Matches
534,Alfredo Morales,us USA,MF,NYCFC,32,1990,12.9,1.78,0.70,0.93,0.78,0.08,0.70,1.63,42.9,0.93,1.32,0.31,1.01,0.85,2.64,1.55,0.00,Matches
535,Maximiliano Moralez,ar ARG,"MF,FW",NYCFC,35,1987,3.5,1.43,0.86,0.29,0.86,0.29,0.57,1.71,33.3,1.14,1.14,0.29,0.86,0.86,2.29,0.00,0.00,Matches
536,Steven Moreira,cv CPV,DF,Columbus Crew,28,1994,32.5,1.20,0.62,0.80,0.40,0.00,0.65,1.14,56.8,0.49,1.11,0.40,0.71,0.65,1.85,1.78,0.06,Matches
537,Junior Moreno,ve VEN,MF,FC Cincinnati,29,1993,25.0,1.40,0.76,0.76,0.52,0.12,0.68,1.28,53.1,0.60,1.24,0.52,0.72,0.88,2.28,0.96,0.00,Matches
538,Santiago Moreno,co COL,"FW,MF",Portland Timbers,22,2000,25.9,1.89,0.93,0.54,0.93,0.42,0.54,2.16,25.0,1.62,1.47,0.12,1.35,0.89,2.78,0.42,0.00,Matches
539,Lewis Morgan,sct SCO,"MF,FW",NY Red Bulls,26,1996,3.3,0.30,0.30,0.00,0.30,0.00,0.00,0.30,0.0,0.30,1.52,0.00,1.52,0.30,0.61,0.91,0.00,Matches
540,Aidan Morris,us USA,MF,Columbus Crew,21,2001,28.7,3.41,2.02,1.25,1.71,0.45,1.18,3.38,35.1,2.20,1.15,0.10,1.05,1.53,4.95,0.38,0.00,Matches
541,Jordan Morris,us USA,FW,Seattle Sounders,28,1994,22.0,0.55,0.41,0.23,0.27,0.05,0.18,0.36,50.0,0.18,0.59,0.09,0.50,0.14,0.68,0.50,0.00,Matches
542,Edwin Mosquera,co COL,"FW,MF",Atlanta Utd,21,2001,4.9,1.43,1.22,0.20,0.82,0.41,0.41,1.02,40.0,0.61,0.61,0.41,0.20,0.82,2.24,0.41,0.00,Matches
543,Yerson Mosquera,co COL,DF,FC Cincinnati,21,2001,25.0,1.80,1.48,1.24,0.44,0.12,0.80,1.48,54.1,0.68,1.24,0.64,0.60,1.88,3.68,4.48,0.04,Matches
544,Jean Mota,br BRA,MF,Inter Miami,29,1993,10.1,3.66,2.18,2.08,1.29,0.30,2.28,4.55,50.0,2.28,1.39,0.40,0.99,1.09,4.75,0.99,0.00,Matches
545,Chris Mueller,us USA,"FW,MF",Chicago Fire,26,1996,7.9,0.89,0.89,0.25,0.51,0.13,0.63,1.52,41.7,0.89,1.77,0.13,1.65,0.38,1.27,0.76,0.00,Matches
546,Hany Mukhtar,de GER,"FW,MF",Nashville SC,27,1995,31.5,0.51,0.32,0.00,0.29,0.22,0.32,1.05,30.3,0.73,0.48,0.00,0.48,0.19,0.70,0.16,0.00,Matches
547,José Mulato,co COL,"FW,MF",FC Dallas,20,2003,1.2,1.67,1.67,0.83,0.83,0.00,0.83,1.67,50.0,0.83,0.00,0.00,0.00,0.00,1.67,0.00,0.00,Matches
548,O'Vonte Mullings,ca CAN,"MF,DF",NY Red Bulls,22,2000,0.5,2.00,2.00,2.00,0.00,0.00,0.00,0.00,,0.00,2.00,0.00,2.00,4.00,6.00,0.00,0.00,Matches
549,Daniel Munie,us USA,DF,SJ Earthquakes,22,2000,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.0,0.83,3.33,3.33,0.00,0.83,0.83,10.0,0.00,Matches
550,Ian Murphy,us USA,DF,FC Cincinnati,23,2000,16.9,2.01,1.18,1.24,0.65,0.12,0.71,1.36,52.2,0.65,1.18,0.47,0.71,0.59,2.60,2.49,0.00,Matches
551,Daniel Musovski,us USA,FW,Real Salt Lake,27,1995,13.4,1.12,0.82,0.30,0.75,0.07,0.22,1.42,15.8,1.19,0.75,0.07,0.67,0.07,1.19,0.67,0.00,Matches
552,Alex Muyl,us USA,"MF,DF",Nashville SC,27,1995,22.7,2.03,0.84,0.66,1.15,0.22,0.75,2.38,31.5,1.63,1.63,0.22,1.41,0.97,3.00,1.10,0.00,Matches
553,Tristan Muyumba,fr FRA,MF,Atlanta Utd,25,1997,9.1,3.41,1.65,1.76,1.43,0.22,1.32,2.97,44.4,1.65,1.43,0.11,1.32,0.44,3.85,0.22,0.11,Matches
554,Darlington Nagbe,us USA,MF,Columbus Crew,32,1990,31.0,0.94,0.48,0.29,0.42,0.23,0.45,1.03,43.8,0.58,0.74,0.16,0.58,0.68,1.61,0.65,0.00,Matches
555,Andy Najar,hn HON,DF,D.C. United,29,1993,12.3,2.36,1.63,1.46,0.73,0.16,1.30,2.93,44.4,1.63,1.14,0.24,0.89,1.38,3.74,1.38,0.00,Matches
556,Federico Navarro,ar ARG,MF,Chicago Fire,22,2000,12.2,2.87,1.97,1.31,1.48,0.08,1.07,2.79,38.2,1.72,1.15,0.57,0.57,1.39,4.26,1.15,0.08,Matches
557,Miguel Navarro,ve VEN,DF,Chicago Fire,23,1999,21.9,2.05,1.37,1.32,0.59,0.14,1.00,1.55,64.7,0.55,1.74,0.32,1.42,2.05,4.11,3.01,0.05,Matches
558,Rafael Navarro,br BRA,FW,Colorado Rapids,22,2000,9.8,0.71,0.61,0.00,0.61,0.10,0.00,0.82,0.0,0.82,0.82,0.20,0.61,0.51,1.22,0.71,0.00,Matches
559,Hassan Ndam,cm CMR,DF,NY Red Bulls,24,1998,7.8,2.05,1.41,1.28,0.77,0.00,1.41,1.92,73.3,0.51,1.79,0.77,1.03,1.92,3.97,3.33,0.00,Matches
560,Logan Ndenbe,be BEL,DF,Sporting KC,22,2000,17.1,1.40,0.88,0.82,0.41,0.18,0.58,1.40,41.7,0.82,0.82,0.12,0.70,1.40,2.81,1.40,0.00,Matches
561,Jalen Neal,us USA,DF,LA Galaxy,19,2003,14.3,0.91,0.70,0.70,0.21,0.00,0.49,0.91,53.8,0.42,1.47,0.84,0.63,1.54,2.45,4.06,0.00,Matches
562,Dylan Nealis,us USA,DF,NY Red Bulls,24,1998,11.5,2.78,1.65,1.39,1.04,0.35,1.74,2.96,58.8,1.22,1.48,0.09,1.39,1.39,4.17,2.43,0.00,Matches
563,Sean Nealis,us USA,DF,NY Red Bulls,26,1997,30.2,1.46,0.93,0.89,0.50,0.07,1.23,1.95,62.7,0.73,1.06,0.40,0.66,0.99,2.45,3.51,0.00,Matches
564,Franco Negri,ar ARG,DF,Inter Miami,27,1995,14.8,2.36,1.42,0.95,1.28,0.14,1.22,2.23,54.5,1.01,1.69,0.20,1.49,1.76,4.12,1.82,0.00,Matches
565,John Nelson,us USA,DF,St. Louis,24,1998,14.1,2.20,1.42,1.06,0.92,0.21,1.28,2.77,46.2,1.49,1.28,0.14,1.13,1.13,3.33,3.05,0.07,Matches
566,Jake Nerwinski,us USA,DF,St. Louis,28,1994,24.6,1.63,0.89,0.98,0.49,0.16,0.81,2.28,35.7,1.46,1.18,0.16,1.02,1.54,3.17,2.60,0.08,Matches
567,Harvey Neville,ie IRL,"DF,MF",Inter Miami,20,2002,2.2,2.73,1.82,1.82,0.91,0.00,2.27,5.00,45.5,2.73,1.82,0.45,1.36,1.82,4.55,1.82,0.00,Matches
568,Jean-Claude Ngando,cm CMR,"MF,FW",Vancouver W'caps,23,1999,0.9,4.44,4.44,0.00,3.33,1.11,2.22,4.44,50.0,2.22,1.11,0.00,1.11,1.11,5.56,2.22,0.00,Matches
569,Sam Nicholson,sct SCO,"MF,DF",Colorado Rapids,28,1995,16.6,0.78,0.54,0.36,0.24,0.18,0.24,1.08,22.2,0.84,1.02,0.24,0.78,0.78,1.57,1.63,0.00,Matches
570,Jarosław Niezgoda,pl POL,FW,Portland Timbers,27,1995,7.3,0.96,0.41,0.27,0.55,0.14,0.27,0.96,28.6,0.68,0.82,0.27,0.55,0.27,1.23,0.55,0.00,Matches
571,Joakim Nilsson,se SWE,DF,St. Louis,28,1994,6.6,1.82,1.36,1.21,0.61,0.00,1.36,1.82,75.0,0.45,3.03,2.12,0.91,1.82,3.64,4.39,0.00,Matches
572,Matt Nocita,us USA,DF,NY Red Bulls,22,2000,0.3,6.67,6.67,6.67,0.00,0.00,0.00,3.33,0.0,3.33,0.00,0.00,0.00,6.67,13.3,3.33,0.00,Matches
573,Nolan Norris,us USA,MF,FC Dallas,17,2005,1.5,1.33,1.33,0.67,0.67,0.00,1.33,2.00,66.7,0.67,0.67,0.67,0.00,0.00,1.33,1.33,0.00,Matches
574,Tsiki Ntsabeleng,za RSA,"MF,FW",FC Dallas,24,1998,3.9,1.79,0.51,0.77,0.77,0.26,0.77,1.54,50.0,0.77,1.03,0.26,0.77,0.77,2.56,0.51,0.00,Matches
575,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,26,1996,28.7,3.03,2.16,1.11,1.57,0.35,1.32,3.03,43.7,1.71,1.18,0.03,1.15,1.92,4.95,1.57,0.00,Matches
576,Moses Nyeman,us USA,MF,Real Salt Lake,19,2003,0.3,3.33,0.00,3.33,0.00,0.00,0.00,3.33,0.0,3.33,3.33,0.00,3.33,0.00,3.33,0.00,0.00,Matches
577,Lewis O'Brien,eng ENG,MF,D.C. United,24,1998,16.8,2.26,1.25,0.71,1.19,0.36,1.13,2.92,38.8,1.79,1.25,0.36,0.89,1.01,3.27,0.77,0.12,Matches
578,Shane O'Neill,us USA,DF,Toronto FC,29,1993,10.4,1.63,1.25,1.06,0.58,0.00,0.96,1.44,66.7,0.48,1.35,0.77,0.58,1.54,3.17,2.69,0.00,Matches
579,Kevin O'Toole,ie IRL,"DF,MF",NYCFC,24,1998,13.3,1.65,1.05,1.13,0.30,0.23,1.35,2.48,54.5,1.13,1.73,0.53,1.20,1.05,2.71,2.56,0.00,Matches
580,Jáder Obrian,co COL,"FW,MF",FC Dallas,27,1995,21.0,1.10,0.48,0.43,0.57,0.10,0.48,2.00,23.8,1.52,0.86,0.00,0.86,0.62,1.71,0.33,0.00,Matches
581,Chinonso Offor,ng NGA,FW,CF Montréal,22,2000,16.8,0.54,0.36,0.12,0.12,0.30,0.12,0.71,16.7,0.60,0.71,0.12,0.60,0.12,0.65,1.07,0.00,Matches
582,Braian Ojeda,py PAR,MF,Real Salt Lake,22,2000,24.0,2.29,1.33,0.75,1.25,0.29,1.08,2.50,43.3,1.42,1.13,0.25,0.88,1.71,4.00,0.88,0.00,Matches
583,Martín Ojeda,ar ARG,"FW,MF",Orlando City,24,1998,19.5,1.13,0.87,0.36,0.51,0.26,0.41,1.69,24.2,1.28,1.54,0.00,1.54,0.67,1.79,1.18,0.00,Matches
584,Cristian Olivera,uy URU,FW,LAFC,20,2002,6.7,2.09,1.19,0.60,0.75,0.75,1.04,2.09,50.0,1.04,1.04,0.00,1.04,0.30,2.39,0.30,0.00,Matches
585,Tani Oluwaseyi,ca CAN,FW,Minnesota Utd,22,2000,0.1,20.0,10.0,10.0,10.0,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,20.0,10.0,0.00,Matches
586,Wyatt Omsberg,us USA,DF,Chicago Fire,27,1995,7.9,0.89,0.25,0.76,0.13,0.00,0.38,0.76,50.0,0.38,1.77,1.65,0.13,1.77,2.66,4.18,0.00,Matches
587,Kwadwo Opoku,gh GHA,FW,LAFC,21,2001,13.1,0.99,0.61,0.15,0.61,0.23,0.61,1.53,40.0,0.92,0.84,0.15,0.69,0.15,1.15,0.38,0.00,Matches
588,Kwadwo Opoku,gh GHA,FW,CF Montréal,21,2001,10.3,0.58,0.29,0.19,0.19,0.19,0.19,0.78,25.0,0.58,0.58,0.00,0.58,0.49,1.07,0.19,0.00,Matches
589,Nathan Ordaz,sv SLV,FW,LAFC,19,2004,2.9,1.38,0.34,0.34,0.34,0.69,0.00,0.69,0.0,0.69,1.38,0.00,1.38,0.00,1.38,0.34,0.00,Matches
590,Arquimides Ordonez,gt GUA,FW,FC Cincinnati,19,2003,3.1,1.94,1.61,0.32,0.65,0.97,0.32,0.65,50.0,0.32,0.65,0.32,0.32,0.00,1.94,0.00,0.00,Matches
591,Jonathan Osorio,ca CAN,"MF,FW",Toronto FC,30,1992,20.8,1.06,0.77,0.43,0.38,0.24,0.43,0.87,50.0,0.43,0.48,0.00,0.48,0.77,1.83,0.53,0.00,Matches
592,Tomáš Ostrák,cz CZE,"MF,FW",St. Louis,22,2000,12.8,1.95,1.33,0.86,0.70,0.39,0.86,2.42,35.5,1.56,0.86,0.00,0.86,0.16,2.11,0.39,0.00,Matches
593,Bryan Oviedo,cr CRC,DF,Real Salt Lake,32,1990,19.9,2.01,1.36,1.36,0.40,0.25,1.01,1.91,52.6,0.90,0.85,0.35,0.50,1.21,3.22,2.46,0.00,Matches
594,Prince Owusu,gh GHA,FW,Toronto FC,26,1997,2.9,1.03,0.69,0.34,0.69,0.00,0.69,0.69,100.0,0.00,0.34,0.00,0.34,0.34,1.38,2.07,0.00,Matches
595,Devin Padelford,us USA,DF,Minnesota Utd,20,2003,1.7,1.76,1.18,1.18,0.59,0.00,0.59,1.18,50.0,0.59,0.59,0.00,0.59,0.59,2.35,1.76,0.00,Matches
596,Maarten Paes,id IDN,GK,FC Dallas,24,1998,29.1,0.10,0.03,0.10,0.00,0.00,0.10,0.10,100.0,0.00,0.00,0.00,0.00,0.00,0.10,0.62,0.07,Matches
597,Nelson Palacio,co COL,MF,Real Salt Lake,21,2001,9.6,1.25,1.04,1.04,0.21,0.00,0.83,2.29,36.4,1.46,0.73,0.21,0.52,1.04,2.29,1.15,0.00,Matches
598,Diego Palacios,ec ECU,DF,LAFC,23,1999,27.0,3.30,1.74,1.78,1.19,0.33,1.67,2.59,64.3,0.93,1.67,0.22,1.44,2.04,5.33,2.11,0.00,Matches
599,Sergi Palencia,es ESP,DF,LAFC,26,1996,14.0,3.07,2.14,2.14,0.79,0.14,1.86,3.00,61.9,1.14,1.50,0.21,1.29,1.57,4.64,1.43,0.00,Matches
600,Victor Pálsson,is ISL,"DF,MF",D.C. United,31,1991,17.5,1.60,0.91,0.63,0.86,0.11,0.80,1.54,51.9,0.74,0.97,0.29,0.69,1.43,3.03,3.31,0.00,Matches
601,Jack Panayotou,us USA,"MF,DF",NE Revolution,18,2004,3.6,2.50,1.67,1.11,0.83,0.56,1.11,2.50,44.4,1.39,0.83,0.00,0.83,0.56,3.06,0.56,0.00,Matches
602,Elliot Panicco,us USA,GK,Nashville SC,26,1996,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
603,James Pantemis,ca CAN,GK,CF Montréal,25,1997,1.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.05,0.00,Matches
604,Cristhian Paredes,py PAR,MF,Portland Timbers,24,1998,21.2,3.44,1.79,1.23,1.65,0.57,1.51,2.92,51.6,1.42,1.27,0.24,1.04,0.85,4.29,0.90,0.00,Matches
605,Isaiah Parente,us USA,"MF,FW",Columbus Crew,22,2000,0.5,4.00,4.00,0.00,4.00,0.00,0.00,10.0,0.0,10.0,2.00,0.00,2.00,2.00,6.00,2.00,0.00,Matches
606,Tim Parker,us USA,DF,St. Louis,29,1993,28.5,1.02,0.70,0.70,0.21,0.11,0.46,0.95,48.1,0.49,0.91,0.70,0.21,1.58,2.60,5.30,0.04,Matches
607,Keaton Parks,us USA,MF,NYCFC,25,1997,27.9,1.83,0.97,0.79,0.90,0.14,0.86,1.72,50.0,0.86,1.18,0.36,0.82,0.79,2.62,1.51,0.00,Matches
608,Ilijah Paul,us USA,"FW,MF",Real Salt Lake,20,2002,1.2,0.83,0.83,0.00,0.00,0.83,0.00,1.67,0.0,1.67,0.00,0.00,0.00,0.00,0.83,0.83,0.00,Matches
609,João Paulo Mior,br BRA,MF,Seattle Sounders,31,1991,27.3,2.56,1.43,1.28,1.06,0.22,1.79,3.77,47.6,1.98,1.10,0.26,0.84,1.76,4.32,1.72,0.00,Matches
610,Adam Pearlman,ca CAN,DF,Toronto FC,17,2005,0.1,10.0,0.00,10.0,0.00,0.00,0.00,0.00,,0.00,10.0,0.00,10.0,0.00,10.0,0.00,10.0,Matches
611,Matías Pellegrini,ar ARG,"FW,MF",NYCFC,22,2000,12.8,1.88,1.17,0.86,0.78,0.23,0.86,2.89,29.7,2.03,1.80,0.08,1.72,0.55,2.42,0.78,0.08,Matches
612,Andrés Perea,us USA,MF,Philadelphia Union,22,2000,1.7,1.76,1.18,0.59,1.18,0.00,0.59,2.35,25.0,1.76,1.76,0.59,1.18,1.18,2.94,4.12,0.00,Matches
613,Andrés Perea,us USA,MF,NYCFC,22,2000,8.6,1.63,1.40,0.58,0.93,0.12,0.81,1.98,41.2,1.16,1.05,0.23,0.81,0.93,2.56,0.81,0.00,Matches
614,Daniel Pereira,ve VEN,MF,Austin,22,2000,28.1,1.39,0.82,0.68,0.57,0.14,0.46,2.60,17.8,2.14,1.25,0.28,0.96,1.14,2.53,0.89,0.07,Matches
615,Gabriel Pereira,br BRA,"FW,MF",NYCFC,21,2001,17.1,0.82,0.64,0.29,0.41,0.12,0.23,0.82,28.6,0.58,0.70,0.00,0.70,0.53,1.35,0.41,0.00,Matches
616,Mauricio Pereyra,uy URU,MF,Orlando City,32,1990,23.5,1.70,1.19,0.64,0.81,0.26,0.98,2.21,44.2,1.23,0.47,0.09,0.38,0.47,2.17,0.34,0.04,Matches
617,Jonathan Perez,mx MEX,"DF,MF",LA Galaxy,20,2003,1.3,2.31,0.77,0.77,0.77,0.77,0.00,0.77,0.0,0.77,0.77,0.00,0.77,1.54,3.85,0.77,0.00,Matches
618,Miguel Perez,us USA,MF,St. Louis,17,2005,6.8,3.38,1.76,1.91,0.88,0.59,1.91,4.12,46.4,2.21,1.76,0.15,1.62,1.47,4.85,1.32,0.00,Matches
619,Jordan Perruzza,ca CAN,"FW,MF",Toronto FC,22,2001,1.4,0.71,0.00,0.00,0.00,0.71,0.00,0.71,0.0,0.71,0.00,0.00,0.00,0.00,0.71,0.00,0.00,Matches
620,Luca Petrasso,ca CAN,"DF,FW",Orlando City,22,2000,4.8,1.67,1.04,0.63,0.63,0.42,0.83,1.25,66.7,0.42,0.83,0.21,0.63,0.63,2.29,1.25,0.00,Matches
621,Raoul Petretta,it ITA,DF,Toronto FC,25,1997,19.4,2.94,1.91,1.65,1.03,0.26,2.01,2.58,78.0,0.57,1.03,0.26,0.77,1.29,4.23,2.37,0.00,Matches
622,Đorđe Petrović,rs SRB,GK,NE Revolution,23,1999,22.0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.0,0.05,0.00,0.00,0.00,0.05,0.05,0.32,0.05,Matches
623,Fafà Picault,ht HAI,"FW,MF",Nashville SC,31,1991,18.0,1.17,0.89,0.50,0.50,0.17,0.22,0.83,26.7,0.61,1.33,0.22,1.11,0.83,2.00,0.72,0.00,Matches
624,Selmir Pidro,ba BIH,DF,St. Louis,24,1998,0.5,6.00,2.00,2.00,2.00,2.00,2.00,4.00,50.0,2.00,2.00,2.00,0.00,0.00,6.00,2.00,0.00,Matches
625,Kayden Pierre,us USA,DF,Sporting KC,19,2003,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
626,Samuel Piette,ca CAN,MF,CF Montréal,28,1994,12.1,2.23,1.49,1.16,1.07,0.00,1.16,2.48,46.7,1.32,0.99,0.33,0.66,0.91,3.14,1.32,0.00,Matches
627,Mauricio Pineda,us USA,"DF,MF",Chicago Fire,25,1997,17.4,2.07,1.09,1.44,0.52,0.11,1.21,1.90,63.6,0.69,1.78,0.57,1.21,1.55,3.62,3.22,0.00,Matches
628,Donovan Pines,us USA,DF,D.C. United,24,1998,20.5,1.76,1.32,1.07,0.63,0.05,0.98,1.32,74.1,0.34,1.07,0.73,0.34,2.20,3.95,4.29,0.05,Matches
629,Malik Pinto,us USA,MF,FC Cincinnati,20,2002,4.4,2.50,0.91,1.14,1.14,0.23,1.36,3.86,35.3,2.50,2.27,0.91,1.36,0.23,2.73,1.36,0.00,Matches
630,Gabriel Pirani,br BRA,MF,D.C. United,20,2002,9.2,1.30,0.87,0.43,0.76,0.11,0.22,0.76,28.6,0.54,0.76,0.00,0.76,0.22,1.52,0.11,0.00,Matches
631,Rodolfo Pizarro,mx MEX,"MF,FW",Inter Miami,28,1994,10.3,1.84,0.68,0.58,0.49,0.78,0.97,1.65,58.8,0.68,1.07,0.10,0.97,0.39,2.23,0.19,0.00,Matches
632,Matt Polster,us USA,"MF,DF",NE Revolution,29,1993,30.4,1.78,0.99,0.76,0.95,0.07,1.02,2.14,47.7,1.12,0.76,0.30,0.46,1.48,3.26,1.45,0.10,Matches
633,Célio Pompeu,br BRA,"FW,MF",St. Louis,23,1999,10.8,3.33,2.41,1.30,1.39,0.65,1.67,3.80,43.9,2.13,2.59,0.09,2.50,0.65,3.98,0.56,0.00,Matches
634,Paxton Pomykal,us USA,MF,FC Dallas,23,1999,17.8,2.08,1.52,0.90,0.84,0.34,1.01,2.75,36.7,1.74,1.46,0.39,1.07,1.57,3.65,0.84,0.00,Matches
635,Alvas Powell,jm JAM,DF,FC Cincinnati,28,1994,10.6,2.17,1.32,1.51,0.66,0.00,1.60,2.74,58.6,1.13,1.13,0.38,0.75,1.13,3.30,3.21,0.00,Matches
636,Jack Price,eng ENG,MF,Colorado Rapids,30,1992,0.4,5.00,2.50,2.50,0.00,2.50,2.50,2.50,100.0,0.00,0.00,0.00,0.00,2.50,7.50,0.00,0.00,Matches
637,Ralph Priso-Mbongue,ca CAN,MF,Colorado Rapids,20,2002,11.5,2.43,1.22,1.57,0.61,0.26,1.04,2.35,44.4,1.30,0.96,0.09,0.87,0.78,3.22,1.04,0.00,Matches
638,Andrew Privett,us USA,DF,Charlotte,22,2000,11.6,1.38,0.95,0.43,0.78,0.17,0.52,1.29,40.0,0.78,0.86,0.09,0.78,0.95,2.33,1.98,0.17,Matches
639,Kacper Przybyłko,pl POL,FW,Chicago Fire,29,1993,10.8,0.56,0.28,0.09,0.37,0.09,0.28,0.46,60.0,0.19,0.93,0.28,0.65,0.28,0.83,1.39,0.00,Matches
640,Riqui Puig,es ESP,"MF,FW",LA Galaxy,23,1999,28.1,0.68,0.46,0.18,0.28,0.21,0.43,0.93,46.2,0.50,0.46,0.04,0.43,0.43,1.10,0.07,0.00,Matches
641,Teemu Pukki,fi FIN,FW,Minnesota Utd,32,1990,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.0,0.52,0.35,0.00,0.35,0.09,0.09,0.70,0.00,Matches
642,Alan Pulido,mx MEX,FW,Sporting KC,31,1991,24.5,0.53,0.29,0.16,0.20,0.16,0.04,0.41,10.0,0.37,0.29,0.08,0.20,0.16,0.69,0.45,0.00,Matches
643,John Pulskamp,us USA,GK,Sporting KC,21,2001,5.0,0.20,0.00,0.20,0.00,0.00,0.20,0.20,100.0,0.00,0.00,0.00,0.00,0.00,0.20,0.60,0.00,Matches
644,Facundo Quignon,ar ARG,MF,FC Dallas,29,1993,21.3,2.44,1.27,1.22,1.03,0.19,1.13,2.54,44.4,1.41,1.17,0.19,0.99,1.41,3.85,2.02,0.00,Matches
645,Nelson Quiñones,co COL,"FW,MF",Houston Dynamo,20,2002,16.4,2.20,1.65,1.22,0.73,0.24,0.61,1.28,47.6,0.67,0.85,0.00,0.85,0.85,3.05,0.49,0.06,Matches
646,Philip Quinton,us USA,DF,Columbus Crew,23,1999,10.4,0.96,0.38,0.67,0.19,0.10,0.48,1.35,35.7,0.87,0.77,0.48,0.29,1.73,2.69,3.17,0.00,Matches
647,Romell Quioto,hn HON,FW,CF Montréal,31,1991,8.9,0.56,0.22,0.00,0.45,0.11,0.00,0.34,0.0,0.34,0.22,0.11,0.11,0.00,0.56,0.79,0.00,Matches
648,Nemanja Radoja,rs SRB,MF,Sporting KC,29,1993,19.0,1.74,1.11,0.53,1.11,0.11,1.21,2.21,54.8,1.00,0.74,0.11,0.63,1.53,3.26,0.26,0.00,Matches
649,Aleksandar Radovanović,rs SRB,DF,Austin,29,1993,3.9,1.79,1.03,1.03,0.77,0.00,0.00,0.77,0.0,0.77,1.03,0.51,0.51,1.54,3.33,3.33,0.26,Matches
650,Jeremy Rafanello,us USA,MF,Philadelphia Union,22,2000,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,10.0,0.00,0.00,0.00,0.00,0.00,10.0,0.00,Matches
651,Jackson Ragen,us USA,DF,Seattle Sounders,24,1998,31.6,1.01,0.70,0.92,0.09,0.00,0.66,1.11,60.0,0.44,1.68,0.98,0.70,0.98,1.99,4.49,0.00,Matches
652,Brooklyn Raines,us USA,"MF,FW",Houston Dynamo,17,2005,2.2,1.82,1.82,0.91,0.91,0.00,0.91,0.91,100.0,0.00,1.36,0.00,1.36,1.82,3.64,0.45,0.00,Matches
653,Christian Ramirez,us USA,"FW,MF",Columbus Crew,31,1991,17.9,0.06,0.00,0.00,0.06,0.00,0.00,0.28,0.0,0.28,0.45,0.06,0.39,0.11,0.17,0.84,0.00,Matches
654,Greg Ranjitsingh,tt TRI,GK,Toronto FC,29,1993,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.0,0.25,0.00,0.00,0.00,0.25,0.25,1.25,0.25,Matches
655,Ryan Raposo,ca CAN,"DF,FW",Vancouver W'caps,23,1999,14.8,1.28,0.88,0.47,0.47,0.34,0.61,1.22,50.0,0.61,1.01,0.27,0.74,1.49,2.77,2.23,0.00,Matches
656,Justin Rasmussen,us USA,DF,Portland Timbers,24,1998,3.7,2.43,2.16,1.62,0.54,0.27,1.35,2.70,50.0,1.35,0.81,0.27,0.54,0.81,3.24,2.16,0.00,Matches
657,Sean Rea,ca CAN,"MF,FW",CF Montréal,20,2002,8.3,0.60,0.36,0.24,0.24,0.12,0.00,0.48,0.0,0.48,0.84,0.00,0.84,0.24,0.84,0.00,0.00,Matches
658,Matthew Real,us USA,"DF,MF",Philadelphia Union,23,1999,5.5,2.55,1.27,1.27,0.91,0.36,1.64,2.18,75.0,0.55,2.36,0.91,1.45,0.55,3.09,1.27,0.00,Matches
659,Rodney Redes,py PAR,"MF,FW",Austin,22,2000,5.4,1.30,0.74,0.56,0.56,0.19,0.37,1.11,33.3,0.74,1.11,0.19,0.93,0.56,1.85,0.93,0.00,Matches
660,Jayden Reid,us USA,MF,NY Red Bulls,21,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
