0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,24_Matches
262,Felipe,br BRA,MF,Orlando City,32,1990,6.3,2.38,2.39,2.06,0.00,0.00,0.00,0.16,0.16,0.32,0.32,0.32,0.00,0.00,0.00,0.00,0.00,Matches
263,Julián Fernández,ar ARG,"FW,MF",NYCFC,19,2004,3.6,6.39,6.43,4.72,1.11,0.56,0.00,0.00,0.00,0.28,0.28,0.28,0.00,0.00,0.00,0.00,0.00,Matches
264,Omir Fernandez,us USA,"MF,FW",NY Red Bulls,23,1999,19.4,2.99,2.99,1.96,0.00,0.36,0.36,0.31,0.00,0.31,0.31,0.21,0.00,0.00,0.10,0.00,0.00,Matches
265,Jesús Ferreira,us USA,FW,FC Dallas,22,2000,25.2,4.29,4.29,2.38,1.19,0.28,0.36,0.00,0.08,0.52,0.52,0.28,0.04,0.12,0.08,0.00,0.00,Matches
266,Sebastián Ferreira,py PAR,FW,Houston Dynamo,24,1998,3.4,2.06,2.09,1.18,0.00,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
267,Ethan Finlay,us USA,"FW,MF",Austin,32,1990,18.8,1.86,1.86,1.49,0.05,0.11,0.16,0.05,0.00,0.32,0.32,0.27,0.00,0.00,0.05,0.00,0.00,Matches
268,Nicolas Firmino,us USA,MF,Atlanta Utd,22,2001,0.0,1,22.50,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
269,Leon Flach,us USA,MF,Philadelphia Union,21,2001,19.9,1.46,1.46,1.26,0.00,0.00,0.10,0.00,0.10,0.15,0.15,0.10,0.00,0.00,0.05,0.00,0.00,Matches
270,Kristian Fletcher,us USA,"FW,MF",D.C. United,17,2005,1.5,2.67,2.75,2.67,0.00,0.00,0.00,0.00,0.00,1.33,1.37,1.33,0.00,0.00,0.00,0.00,0.00,Matches
271,Danny Flores,us USA,MF,Sporting KC,20,2002,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
272,CJ Fodrey,us USA,"DF,FW",Austin,18,2004,0.4,2.50,2.81,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
273,Nathan Fogaça,br BRA,FW,Portland Timbers,23,1999,6.3,3.02,3.02,1.90,0.00,0.63,0.48,0.00,0.00,0.63,0.64,0.16,0.00,0.32,0.16,0.00,0.00,Matches
274,Andreu Fontàs,es ESP,DF,Sporting KC,33,1989,26.6,0.94,0.94,0.79,0.00,0.00,0.11,0.00,0.04,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Matches
275,Ajani Fortune,tt TRI,MF,Atlanta Utd,20,2002,4.2,0.71,0.72,0.48,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
276,Taxiarchis Fountas,gr GRE,"FW,MF",D.C. United,27,1995,12.2,2.87,2.87,1.80,0.00,0.25,0.25,0.41,0.16,0.25,0.25,0.08,0.00,0.00,0.08,0.08,0.00,Matches
277,Franco Fragapane,ar ARG,"MF,FW",Minnesota Utd,29,1993,14.8,4.19,4.19,3.11,0.61,0.07,0.20,0.20,0.00,0.27,0.27,0.07,0.07,0.00,0.07,0.07,0.00,Matches
278,Iván Franco,py PAR,"FW,MF",Houston Dynamo,22,2000,11.8,2.54,2.53,1.78,0.00,0.25,0.25,0.25,0.00,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,Matches
279,Kobe Franklin,ca CAN,"DF,MF",Toronto FC,19,2003,24.1,1.74,1.74,1.45,0.12,0.04,0.04,0.04,0.04,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
280,Liam Fraser,ca CAN,MF,FC Dallas,24,1998,4.1,0.49,0.49,0.49,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.24,0.00,0.00,0.00,0.00,0.00,Matches
281,Ian Fray,jm JAM,"DF,MF",Inter Miami,20,2002,7.3,2.19,2.20,1.64,0.14,0.14,0.14,0.00,0.14,0.27,0.28,0.27,0.00,0.00,0.00,0.00,0.00,Matches
282,Alex Freeman,us USA,DF,Orlando City,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
283,Matt Freese,us USA,GK,NYCFC,24,1998,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
284,Stefan Frei,ch SUI,GK,Seattle Sounders,36,1986,32.0,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
285,Ray Gaddis,us USA,DF,FC Cincinnati,33,1990,13.9,0.86,0.86,0.79,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
286,Julian Gaines,us USA,DF,LAFC,20,2002,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
287,McKinze Gaines,us USA,"FW,MF",Charlotte,24,1998,8.2,3.17,3.18,1.59,0.12,0.98,0.24,0.12,0.12,0.12,0.12,0.12,0.00,0.00,0.00,0.00,0.00,Matches
288,Jon Gallagher,ie IRL,"DF,MF",Austin,26,1996,31.0,2.13,2.13,1.81,0.06,0.13,0.06,0.06,0.00,0.35,0.36,0.32,0.00,0.00,0.00,0.03,0.00,Matches
289,Pedro Gallese,pe PER,GK,Orlando City,32,1990,30.0,0.23,0.23,0.13,0.10,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,Matches
290,Braian Galván,ar ARG,"FW,DF",Colorado Rapids,22,2000,7.4,2.84,2.85,2.16,0.00,0.14,0.00,0.41,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.14,0.00,Matches
291,Mender García,co COL,"FW,MF",Minnesota Utd,24,1998,11.4,2.54,2.53,2.02,0.00,0.18,0.18,0.09,0.09,0.18,0.17,0.18,0.00,0.00,0.00,0.00,0.00,Matches
292,Chase Gasper,us USA,DF,Houston Dynamo,27,1996,2.3,0.87,0.86,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
293,Ryan Gauld,sct SCO,"FW,MF",Vancouver W'caps,27,1995,29.2,4.79,4.79,3.15,0.96,0.03,0.48,0.10,0.07,0.65,0.65,0.38,0.10,0.00,0.14,0.03,0.00,Matches
294,Luka Gavran,ca CAN,GK,Toronto FC,22,2000,4.0,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
295,Dániel Gazdag,hu HUN,MF,Philadelphia Union,26,1996,30.3,3.60,3.59,2.77,0.23,0.10,0.20,0.26,0.03,0.63,0.63,0.50,0.00,0.03,0.03,0.07,0.00,Matches
296,Geovane,br BRA,DF,FC Dallas,21,2001,11.0,2.00,2.01,1.27,0.09,0.18,0.09,0.27,0.09,0.27,0.27,0.18,0.00,0.09,0.00,0.00,0.00,Matches
297,Alex Gersbach,au AUS,"DF,MF",Colorado Rapids,25,1997,2.9,1.03,1.03,0.69,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
298,Giorgos Giakoumakis,gr GRE,FW,Atlanta Utd,28,1994,19.8,1.87,1.87,1.41,0.00,0.10,0.00,0.30,0.05,0.30,0.30,0.15,0.00,0.10,0.00,0.05,0.00,Matches
299,Carles Gil,es ESP,MF,NE Revolution,30,1992,29.1,6.91,6.91,4.50,1.13,0.52,0.31,0.38,0.07,1.00,1.00,0.69,0.10,0.03,0.14,0.00,0.03,Matches
300,Nacho Gil,es ESP,"FW,DF",NE Revolution,27,1995,5.8,2.76,2.74,2.41,0.17,0.00,0.00,0.17,0.00,0.52,0.51,0.52,0.00,0.00,0.00,0.00,0.00,Matches
301,Gastón Giménez,py PAR,MF,Chicago Fire,31,1991,24.4,1.80,1.80,1.23,0.33,0.00,0.12,0.00,0.12,0.16,0.16,0.12,0.00,0.00,0.00,0.00,0.04,Matches
302,Nicholas Gioacchini,us USA,"FW,MF",St. Louis,22,2000,23.3,2.96,2.96,2.02,0.00,0.09,0.30,0.52,0.04,0.34,0.34,0.17,0.00,0.00,0.13,0.04,0.00,Matches
303,Justen Glad,us USA,DF,Real Salt Lake,25,1997,30.2,0.70,0.70,0.63,0.00,0.00,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
304,Jakob Glesnes,no NOR,DF,Philadelphia Union,28,1994,31.0,1.10,1.10,0.87,0.06,0.03,0.10,0.00,0.03,0.13,0.13,0.06,0.03,0.00,0.03,0.00,0.00,Matches
305,Caden Glover,us USA,MF,St. Louis,15,2007,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
306,Aníbal Godoy,pa PAN,MF,Nashville SC,32,1990,18.5,1.41,1.41,1.24,0.00,0.00,0.11,0.05,0.00,0.05,0.05,0.00,0.00,0.00,0.05,0.00,0.00,Matches
307,Yeimar Gómez Andrade,co COL,DF,Seattle Sounders,30,1992,32.1,0.44,0.44,0.34,0.00,0.00,0.03,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
308,Carlos Gómez,co COL,"MF,FW",Real Salt Lake,20,2002,15.5,4.45,4.44,3.10,0.32,0.71,0.13,0.06,0.13,0.52,0.51,0.45,0.00,0.06,0.00,0.00,0.00,Matches
309,Diego Gómez,py PAR,"MF,FW",Inter Miami,19,2003,4.6,1.96,1.95,1.52,0.00,0.00,0.00,0.22,0.22,0.43,0.43,0.43,0.00,0.00,0.00,0.00,0.00,Matches
310,Gaston Gonzalez,ar ARG,"FW,DF",Orlando City,21,2001,8.0,1.38,1.38,1.00,0.13,0.00,0.00,0.13,0.13,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,Matches
311,Mario González,es ESP,FW,LAFC,26,1996,4.3,1.63,1.63,1.16,0.00,0.23,0.23,0.00,0.00,0.47,0.47,0.23,0.00,0.23,0.00,0.00,0.00,Matches
312,Omar Gonzalez,us USA,DF,NE Revolution,34,1988,9.6,0.31,0.31,0.21,0.10,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,0.00,0.00,0.00,0.00,Matches
313,Zavier Gozo,us USA,FW,Real Salt Lake,15,2007,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
314,Alejandro Granados,es ESP,FW,Orlando City,16,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
315,Tayvon Gray,jm JAM,DF,NYCFC,20,2002,22.7,1.32,1.32,1.06,0.09,0.09,0.04,0.04,0.00,0.04,0.04,0.00,0.04,0.00,0.00,0.00,0.00,Matches
316,Jacob Greene,us USA,DF,D.C. United,19,2003,5.4,0.93,0.94,0.74,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
317,Gregore,br BRA,MF,Inter Miami,28,1994,4.3,0.93,0.94,0.93,0.00,0.00,0.00,0.00,0.00,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,Matches
318,Ján Greguš,sk SVK,MF,Nashville SC,32,1991,2.5,2.80,2.79,2.80,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,Matches
319,Ján Greguš,sk SVK,MF,Minnesota Utd,32,1991,10.0,2.30,2.29,1.60,0.40,0.10,0.10,0.10,0.00,0.10,0.10,0.00,0.00,0.00,0.10,0.00,0.00,Matches
320,Julian Gressel,us USA,"DF,MF",Columbus Crew,29,1993,8.2,5.37,5.36,3.66,1.59,0.12,0.00,0.00,0.00,0.12,0.12,0.00,0.12,0.00,0.00,0.00,0.00,Matches
321,Julian Gressel,us USA,MF,Vancouver W'caps,29,1993,15.1,5.10,5.11,3.58,1.06,0.20,0.13,0.00,0.13,0.53,0.53,0.33,0.20,0.00,0.00,0.00,0.00,Matches
322,Victor Griffith,pa PAN,MF,Portland Timbers,22,2000,1.0,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
323,Carlos Gruezo,ec ECU,MF,SJ Earthquakes,27,1995,23.9,1.13,1.13,1.05,0.00,0.00,0.00,0.04,0.04,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,Matches
324,Brian Gutiérrez,us USA,"FW,MF",Chicago Fire,19,2003,26.5,3.74,3.74,2.68,0.11,0.34,0.11,0.49,0.00,0.45,0.45,0.38,0.00,0.00,0.00,0.08,0.00,Matches
325,Cristián Gutiérrez,cl CHI,DF,Toronto FC,25,1997,2.7,1.11,1.11,1.11,0.00,0.00,0.00,0.00,0.00,0.37,0.37,0.37,0.00,0.00,0.00,0.00,0.00,Matches
326,Diego Gutierrez,us USA,"FW,MF",Portland Timbers,23,1999,2.7,1.48,1.46,1.48,0.00,0.00,0.00,0.00,0.00,0.37,0.37,0.37,0.00,0.00,0.00,0.00,0.00,Matches
327,Felipe Gutiérrez,cl CHI,MF,Sporting KC,32,1990,3.3,3.64,3.69,2.12,0.30,0.30,0.30,0.30,0.30,0.30,0.31,0.00,0.00,0.00,0.30,0.00,0.00,Matches
328,Andrew Gutman,us USA,DF,Atlanta Utd,26,1996,15.4,2.53,2.53,2.14,0.00,0.13,0.19,0.00,0.06,0.45,0.45,0.32,0.00,0.06,0.06,0.00,0.00,Matches
329,Andrew Gutman,us USA,DF,Colorado Rapids,26,1996,11.2,2.23,2.23,1.43,0.00,0.45,0.09,0.09,0.18,0.18,0.18,0.09,0.00,0.00,0.00,0.09,0.00,Matches
330,Brad Guzan,us USA,GK,Atlanta Utd,38,1984,27.0,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
331,Justin Haak,us USA,"DF,MF",NYCFC,21,2001,10.1,0.59,0.59,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
332,Luke Haakenson,us USA,"MF,FW",Nashville SC,25,1997,3.0,1.33,1.32,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
333,Teenage Hadebe,zw ZIM,DF,Houston Dynamo,27,1995,11.5,0.26,0.26,0.17,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
334,Nick Hagglund,us USA,DF,FC Cincinnati,30,1992,23.9,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.00,0.00,0.00,0.00,0.00,Matches
335,Maren Haile-Selassie,ch SUI,"FW,DF",Chicago Fire,23,1999,21.2,3.16,3.16,2.45,0.19,0.24,0.19,0.05,0.05,0.33,0.33,0.24,0.00,0.00,0.05,0.05,0.00,Matches
336,Julian Hall,us USA,FW,NY Red Bulls,14,2008,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
337,Michael Halliday,us USA,DF,Orlando City,20,2003,9.5,1.68,1.69,1.37,0.21,0.00,0.00,0.11,0.00,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,Matches
338,Bret Halsey,us USA,DF,FC Cincinnati,22,2000,2.6,3.46,3.51,2.31,0.38,0.00,0.77,0.00,0.00,0.77,0.78,0.00,0.38,0.00,0.38,0.00,0.00,Matches
339,Ahmed Hamdi,eg EGY,"MF,FW",CF Montréal,24,1998,5.3,2.64,2.65,2.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
340,Yosuke Hanya,jp JPN,"FW,MF",Colorado Rapids,24,1999,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
341,Ian Harkes,us USA,MF,NE Revolution,27,1995,6.7,2.09,2.09,1.79,0.00,0.30,0.00,0.00,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Matches
342,Cameron Harper,us USA,"DF,MF",NY Red Bulls,21,2001,23.9,2.01,2.01,1.59,0.04,0.13,0.13,0.04,0.08,0.08,0.08,0.04,0.04,0.00,0.00,0.00,0.00,Matches
343,Nathan Harriel,us USA,DF,Philadelphia Union,21,2001,18.6,1.61,1.62,1.02,0.05,0.11,0.22,0.05,0.16,0.11,0.11,0.11,0.00,0.00,0.00,0.00,0.00,Matches
344,Calvin Harris,eng ENG,FW,Colorado Rapids,22,2000,10.0,1.40,1.40,1.10,0.00,0.10,0.20,0.00,0.00,0.30,0.30,0.20,0.00,0.10,0.00,0.00,0.00,Matches
345,Thomas Hasal,ca CAN,GK,Vancouver W'caps,23,1999,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
346,Héber,br BRA,"FW,MF",Seattle Sounders,31,1991,11.8,2.71,2.71,2.29,0.00,0.25,0.08,0.08,0.00,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,Matches
347,Matt Hedges,us USA,DF,Toronto FC,32,1990,11.9,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
348,Matt Hedges,us USA,DF,Austin,32,1990,3.4,0.88,0.88,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
349,Chris Hegardt,us USA,"FW,MF",Charlotte,21,2002,0.6,5.00,4.74,3.33,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
350,Fabian Herbers,de GER,"MF,FW",Chicago Fire,29,1993,21.9,1.96,1.96,1.92,0.05,0.00,0.00,0.00,0.00,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,Matches
351,Felipe Hernandez,us USA,MF,Sporting KC,24,1998,3.6,1.11,1.12,0.28,0.56,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
352,Javier Hernández,mx MEX,FW,LA Galaxy,34,1988,7.6,2.76,2.75,2.24,0.00,0.13,0.26,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
353,Ronald Hernández,ve VEN,DF,Atlanta Utd,25,1997,7.8,1.41,1.41,1.03,0.13,0.13,0.00,0.13,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,Matches
354,Aaron Herrera,gt GUA,"DF,MF",CF Montréal,25,1997,15.6,2.12,2.11,1.86,0.00,0.00,0.13,0.13,0.00,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,Matches
355,Héctor Herrera,mx MEX,MF,Houston Dynamo,32,1990,28.1,5.16,5.16,3.17,1.17,0.46,0.07,0.28,0.00,0.78,0.78,0.57,0.14,0.00,0.00,0.07,0.00,Matches
356,Bode Hidalgo,us USA,DF,Real Salt Lake,20,2002,13.1,2.60,2.59,2.21,0.23,0.15,0.00,0.00,0.00,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,Matches
357,Kyle Hiebert,ca CAN,DF,St. Louis,25,1997,23.6,0.89,0.89,0.72,0.13,0.00,0.00,0.00,0.04,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,Matches
358,Brendan Hines-Ike,us USA,DF,D.C. United,28,1994,10.4,0.48,0.48,0.29,0.10,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
359,Bongokuhle Hlongwane,za RSA,FW,Minnesota Utd,22,2000,27.6,3.80,3.80,2.32,0.00,0.62,0.47,0.36,0.04,0.51,0.51,0.33,0.00,0.04,0.11,0.04,0.00,Matches
360,Junior Hoilett,ca CAN,"FW,MF",Vancouver W'caps,32,1990,2.6,4.23,4.27,2.69,0.77,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
361,Ryan Hollingshead,us USA,DF,LAFC,31,1991,26.1,1.80,1.81,1.38,0.15,0.08,0.04,0.08,0.08,0.11,0.12,0.08,0.00,0.00,0.04,0.00,0.00,Matches
362,Erik Holt,us USA,DF,Real Salt Lake,26,1996,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
363,Jackson Hopkins,us USA,MF,D.C. United,18,2004,2.2,1.82,1.85,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
364,Matthew Hoppe,us USA,"FW,MF",SJ Earthquakes,21,2001,4.7,1.70,1.71,1.49,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
365,Keegan Hughes,us USA,DF,Columbus Crew,22,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
366,Erik Hurtado,us USA,"FW,MF",D.C. United,32,1990,3.0,2.67,2.63,2.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
367,Franco Ibarra,ar ARG,MF,Toronto FC,21,2001,4.9,0.82,0.82,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
368,Franco Ibarra,ar ARG,MF,Atlanta Utd,21,2001,14.2,0.92,0.92,0.70,0.00,0.07,0.00,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
369,Sebastien Ibeagha,us USA,DF,FC Dallas,31,1992,26.5,0.42,0.42,0.34,0.04,0.00,0.04,0.00,0.00,0.08,0.08,0.08,0.00,0.00,0.00,0.00,0.00,Matches
370,Aliyu Ibrahim,ng NGA,FW,Houston Dynamo,21,2002,13.4,1.57,1.57,1.27,0.00,0.07,0.22,0.00,0.00,0.15,0.15,0.15,0.00,0.00,0.00,0.00,0.00,Matches
371,Sunusi Ibrahim,ng NGA,"FW,MF",CF Montréal,20,2002,13.0,2.92,2.92,2.38,0.00,0.15,0.15,0.15,0.08,0.31,0.31,0.23,0.00,0.00,0.00,0.00,0.08,Matches
372,Tega Ikoba,us USA,FW,Portland Timbers,19,2003,1.0,5.00,5.23,3.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
373,Mitja Ilenič,si SVN,DF,NYCFC,18,2004,13.2,1.52,1.51,1.52,0.00,0.00,0.00,0.00,0.00,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.00,Matches
374,Ilias Iliadis,gr GRE,"DF,MF",CF Montréal,21,2001,2.8,2.50,2.51,1.79,0.36,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
375,Marko Ilić,rs SRB,GK,Colorado Rapids,24,1998,13.0,0.15,0.15,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
376,Asier Illarramendi,es ESP,MF,FC Dallas,32,1990,7.7,1.43,1.42,1.17,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26,0.00,0.00,0.00,0.00,0.00,Matches
377,Lorenzo Insigne,it ITA,"FW,MF",Toronto FC,31,1991,16.9,4.44,4.44,3.08,0.59,0.53,0.12,0.06,0.06,0.36,0.36,0.30,0.06,0.00,0.00,0.00,0.00,Matches
378,Clint Irwin,us USA,GK,Minnesota Utd,33,1989,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
379,Aljaž Ivačič,si SVN,GK,Portland Timbers,29,1993,15.0,0.13,0.13,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
380,Emmanuel Iwe,us USA,FW,Minnesota Utd,22,2000,0.6,3.33,3.40,1.67,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
381,Ousman Jabang,us USA,DF,CF Montréal,21,2001,0.9,1.11,1.17,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
382,Aziel Jackson,us USA,"MF,FW",St. Louis,21,2001,12.4,4.19,4.19,2.66,0.24,0.32,0.24,0.56,0.16,0.73,0.73,0.24,0.16,0.08,0.08,0.16,0.00,Matches
383,Jacob Jackson,us USA,GK,NE Revolution,22,2000,2.0,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
384,Bertin Jacquesson,fr FRA,"FW,MF",Real Salt Lake,22,2001,4.0,1.75,1.76,1.25,0.00,0.00,0.50,0.00,0.00,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,Matches
385,Eldin Jakupović,ch SUI,GK,LAFC,38,1984,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
386,Robin Jansson,se SWE,DF,Orlando City,31,1991,32.0,0.63,0.62,0.53,0.03,0.00,0.00,0.03,0.03,0.06,0.06,0.03,0.00,0.00,0.00,0.03,0.00,Matches
387,Andres Jasson,us USA,FW,NYCFC,21,2002,9.0,3.11,3.11,1.44,0.22,0.44,0.56,0.44,0.00,0.33,0.33,0.11,0.00,0.00,0.11,0.11,0.00,Matches
388,Mohanad Jeahze,iq IRQ,DF,D.C. United,25,1997,4.0,2.00,1.98,1.75,0.00,0.00,0.00,0.25,0.00,0.50,0.49,0.50,0.00,0.00,0.00,0.00,0.00,Matches
389,Corentin Jean,fr FRA,"FW,MF",Inter Miami,27,1995,9.2,3.70,3.69,3.04,0.11,0.00,0.33,0.22,0.00,0.33,0.33,0.11,0.00,0.00,0.22,0.00,0.00,Matches
390,Isak Jensen,dk DEN,"MF,FW",St. Louis,19,2003,1.6,3.13,3.15,1.88,0.00,0.63,0.00,0.63,0.00,0.63,0.63,0.63,0.00,0.00,0.00,0.00,0.00,Matches
391,Hector Jiménez,us USA,MF,Austin,34,1988,0.6,3.33,3.53,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
392,Jesús Jiménez,es ESP,"FW,MF",FC Dallas,29,1993,7.6,1.71,1.69,1.58,0.00,0.00,0.13,0.00,0.00,0.26,0.26,0.26,0.00,0.00,0.00,0.00,0.00,Matches
393,Stiven Jimenez,us USA,FW,FC Cincinnati,15,2007,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
