0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Yellow CardsYellow Cards,Red CardsRed Cards,Second Yellow CardSecond Yellow Card,Fouls CommittedFouls Committed,Fouls DrawnFouls Drawn,OffsidesOffsides,CrossesCrosses,InterceptionsInterceptions,Tackles WonTackles in which the tackler's team won possession of the ball,Penalty Kicks WonPenalty Kicks Won,Penalty Kicks ConcededPenalty Kicks Conceded,Own GoalsOwn Goals,Ball RecoveriesNumber of loose balls recovered,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,24_Matches
392,Benjamin Kikanovic,us USA,"FW,DF",SJ Earthquakes,24,2000,13.9,0.22,0.00,0.00,0.94,2.09,0.07,2.01,0.58,1.29,0.00,0.00,0.00,4.39,3.09,1.51,67.2,Matches
393,Sota Kitahara,us USA,"DF,MF",Seattle Sounders,21,2003,1.6,0.00,0.00,0.00,1.25,1.25,0.00,1.88,0.63,0.63,0.00,0.00,0.00,1.88,0.00,0.00,,Matches
394,Klauss,br BRA,FW,St. Louis,26,1997,21.8,0.14,0.00,0.00,1.83,1.38,0.46,0.73,0.18,0.55,0.00,0.00,0.00,3.17,2.71,2.71,50.0,Matches
395,John Klein,us USA,"FW,MF",St. Louis,24,1999,6.1,0.00,0.00,0.00,1.15,0.49,0.16,1.64,0.33,0.98,0.00,0.00,0.00,3.44,0.82,1.97,29.4,Matches
396,Mateusz Klich,pl POL,MF,D.C. United,33,1990,29.6,0.34,0.00,0.00,1.35,1.15,0.10,7.30,0.68,1.08,0.00,0.00,0.00,5.84,0.24,0.47,33.3,Matches
397,Jeorgio Kocevski,us USA,"MF,FW",Orlando City,21,2002,1.7,0.00,0.00,0.00,0.59,0.00,0.00,1.18,0.59,1.76,0.00,0.00,0.00,5.29,1.76,2.35,42.9,Matches
398,Žan Kolmanič,si SVN,"DF,FW",Austin,23,2000,6.0,0.33,0.00,0.00,0.67,1.00,0.00,7.67,0.33,1.50,0.00,0.00,0.00,2.83,0.33,0.00,100.0,Matches
399,Georgios Koutsias,gr GRE,"FW,MF",Chicago Fire,19,2004,9.0,0.22,0.00,0.00,0.89,0.89,0.22,0.33,0.11,0.89,0.11,0.00,0.00,3.11,1.78,2.11,45.7,Matches
400,Sebastian Kowalczyk,pl POL,"FW,MF",Houston Dynamo,25,1998,23.9,0.29,0.00,0.00,1.13,1.88,0.21,1.30,0.67,0.59,0.00,0.00,0.00,2.93,0.17,0.84,16.7,Matches
401,Damir Kreilach,hr CRO,FW,Vancouver W'caps,34,1989,5.2,0.00,0.00,0.00,1.15,1.35,0.19,0.19,0.58,0.19,0.00,0.00,0.00,2.50,2.50,3.65,40.6,Matches
402,Serhiy Kryvtsov,ua UKR,DF,Inter Miami,32,1991,15.4,0.26,0.00,0.00,1.04,0.97,0.00,0.00,1.30,0.58,0.00,0.00,0.00,3.64,1.30,0.97,57.1,Matches
403,Theodore Ku-Dipietro,us USA,"MF,FW",D.C. United,22,2002,20.7,0.10,0.00,0.00,0.53,0.87,0.43,0.87,0.63,1.01,0.05,0.00,0.00,3.62,0.19,1.21,13.8,Matches
404,Yuya Kubo,jp JPN,"FW,DF",FC Cincinnati,30,1993,26.6,0.19,0.00,0.00,1.13,1.05,0.49,0.56,0.71,1.20,0.04,0.04,0.00,4.10,0.64,0.49,56.7,Matches
405,Mathías Laborda,uy URU,DF,Vancouver W'caps,24,1999,21.7,0.14,0.00,0.00,1.11,0.74,0.09,1.15,1.47,1.15,0.00,0.05,0.00,3.55,2.26,1.29,63.6,Matches
406,Luca Langoni,ar ARG,FW,NE Revolution,21,2002,7.8,0.13,0.00,0.00,0.90,1.79,0.13,1.92,0.77,1.03,0.13,0.00,0.00,3.97,0.00,0.51,0.0,Matches
407,Lassi Lappalainen,fi FIN,"DF,MF",CF Montréal,25,1998,3.7,0.00,0.00,0.00,0.54,0.81,0.00,3.24,0.81,1.35,0.00,0.00,0.00,5.95,0.54,1.08,33.3,Matches
408,Oliver Larraz,us USA,MF,Colorado Rapids,22,2001,24.4,0.08,0.00,0.00,1.43,1.39,0.00,1.68,1.35,1.48,0.00,0.00,0.00,4.80,0.66,0.57,53.3,Matches
409,Richie Laryea,ca CAN,"DF,MF",Toronto FC,29,1995,10.0,0.40,0.00,0.00,1.70,3.60,0.30,1.00,0.60,1.10,0.10,0.00,0.00,4.30,0.40,0.20,66.7,Matches
410,Ariel Lassiter,cr CRC,"DF,MF",Chicago Fire,29,1994,4.9,0.20,0.00,0.00,1.22,1.02,0.00,5.51,0.61,0.61,0.00,0.00,0.00,4.49,0.00,0.00,,Matches
411,Ariel Lassiter,cr CRC,"DF,MF",CF Montréal,29,1994,17.7,0.28,0.06,0.00,0.85,1.13,0.34,3.50,0.17,0.28,0.00,0.00,0.00,3.28,0.06,0.11,33.3,Matches
412,Randall Leal,cr CRC,MF,Nashville SC,27,1997,0.5,0.00,0.00,0.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,,Matches
413,Tim Leibold,de GER,DF,Sporting KC,30,1993,24.5,0.20,0.00,0.00,1.02,1.18,0.12,2.20,1.14,1.55,0.00,0.04,0.00,5.14,0.73,0.73,50.0,Matches
414,Brooks Lennon,us USA,"DF,MF",Atlanta Utd,26,1997,32.8,0.21,0.00,0.00,1.07,0.46,0.12,7.80,1.19,0.95,0.00,0.03,0.00,4.18,1.04,0.70,59.6,Matches
415,Tucker Lepley,us USA,MF,LA Galaxy,22,2002,0.5,0.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,,Matches
416,Jonathan Lewis,us USA,FW,Colorado Rapids,26,1997,8.4,0.12,0.00,0.00,0.71,1.31,0.83,1.43,0.12,1.31,0.00,0.12,0.00,3.21,1.07,0.95,52.9,Matches
417,Danny Leyva,us USA,MF,Seattle Sounders,20,2003,2.5,0.40,0.00,0.00,2.00,4.80,0.00,6.80,2.40,0.80,0.00,0.00,0.00,6.80,1.60,0.00,100.0,Matches
418,Nick Lima,us USA,DF,NE Revolution,29,1994,20.2,0.10,0.00,0.00,0.64,0.79,0.10,2.92,1.34,1.04,0.00,0.05,0.00,4.85,1.39,1.19,53.8,Matches
419,Jaylin Lindsey,us USA,DF,Charlotte,23,2000,3.4,0.29,0.00,0.00,0.29,0.88,0.00,3.82,0.59,1.76,0.00,0.00,0.00,6.18,2.65,3.24,45.0,Matches
420,Sebastian Lletget,us USA,MF,FC Dallas,31,1992,20.7,0.05,0.00,0.00,0.87,1.64,0.19,4.54,0.63,1.06,0.00,0.00,0.00,4.15,0.43,0.58,42.9,Matches
421,Hugo Lloris,fr FRA,GK,LAFC,37,1986,33.0,0.03,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.91,0.15,0.00,100.0,Matches
422,Saba Lobzhanidze,ge GEO,"FW,MF",Atlanta Utd,29,1994,27.3,0.04,0.00,0.00,0.22,0.18,0.33,4.10,0.62,0.55,0.04,0.00,0.00,2.60,0.26,0.51,33.3,Matches
423,Robin Lod,fi FIN,"MF,FW",Minnesota Utd,30,1993,26.5,0.08,0.00,0.00,1.28,0.75,0.08,2.04,0.60,1.17,0.00,0.00,0.00,4.68,0.30,0.87,25.8,Matches
424,Nicolás Lodeiro,uy URU,"MF,FW",Orlando City,34,1989,19.0,0.05,0.00,0.00,0.84,1.37,0.32,5.47,0.74,1.05,0.00,0.11,0.00,5.63,0.47,1.00,32.1,Matches
425,Jasper Löffelsend,de GER,MF,Colorado Rapids,26,1997,3.8,0.79,0.00,0.00,1.84,2.37,0.26,1.32,1.05,2.11,0.00,0.00,0.00,5.00,1.05,1.84,36.4,Matches
426,Aaron Long,us USA,DF,LAFC,31,1992,26.4,0.11,0.00,0.00,0.98,0.15,0.00,0.04,1.40,0.76,0.00,0.04,0.00,4.17,2.01,0.53,79.1,Matches
427,Kevin Long,ie IRL,DF,Toronto FC,33,1990,23.5,0.38,0.04,0.04,1.28,0.60,0.09,0.00,0.77,0.81,0.00,0.00,0.00,3.36,3.91,1.28,75.4,Matches
428,Matthew Longstaff,eng ENG,MF,Toronto FC,23,2000,24.7,0.24,0.00,0.00,1.26,0.85,0.04,1.94,0.49,1.09,0.00,0.04,0.00,4.94,0.36,0.93,28.1,Matches
429,Antino Lopez,us USA,MF,Seattle Sounders,21,2002,0.1,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
430,Hernán López Muñoz,ar ARG,"MF,FW",SJ Earthquakes,23,2000,20.2,0.20,0.00,0.00,1.24,2.87,0.20,2.48,0.79,1.58,0.00,0.00,0.00,4.85,0.20,0.40,33.3,Matches
431,Marvin Loría,cr CRC,MF,Portland Timbers,26,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
432,Evan Louro,us USA,GK,FC Cincinnati,28,1996,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
433,Daniel Lovitz,us USA,DF,Nashville SC,32,1991,25.2,0.20,0.00,0.00,0.83,0.83,0.00,2.90,1.03,1.15,0.00,0.00,0.00,3.61,1.19,0.56,68.2,Matches
434,Damion Lowe,jm JAM,DF,Philadelphia Union,30,1993,10.7,0.47,0.00,0.00,1.87,0.93,0.28,0.19,1.78,1.68,0.00,0.00,0.00,5.70,3.18,1.68,65.4,Matches
435,Eduard Löwen,de GER,MF,St. Louis,27,1997,20.6,0.15,0.00,0.00,1.75,1.26,0.10,5.73,0.58,1.50,0.00,0.00,0.00,6.99,0.68,0.53,56.0,Matches
436,Diego Luna,us USA,FW,Real Salt Lake,20,2003,24.5,0.20,0.00,0.00,1.27,1.35,0.00,2.16,0.53,0.90,0.00,0.00,0.00,4.08,0.37,0.61,37.5,Matches
437,Benjamin Lundt,de GER,GK,St. Louis,28,1995,2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.11,0.37,0.00,100.0,Matches
438,Jack Lynn,us USA,"FW,MF",Orlando City,24,2000,2.8,0.00,0.00,0.00,1.79,0.71,2.14,1.43,0.00,0.71,0.00,0.00,0.00,2.50,1.79,4.29,29.4,Matches
439,Larrys Mabiala,cd COD,DF,Portland Timbers,36,1987,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2.00,4.00,33.3,Matches
440,Aimé Mabika,zm ZAM,DF,Toronto FC,25,1998,5.2,0.38,0.00,0.00,1.92,0.38,0.00,0.19,0.96,0.77,0.00,0.19,0.00,6.54,4.04,1.54,72.4,Matches
441,Zac MacMath,us USA,GK,Real Salt Lake,32,1991,23.0,0.13,0.00,0.00,0.00,0.09,0.00,0.00,0.09,0.00,0.00,0.00,0.00,1.78,0.30,0.00,100.0,Matches
442,Lukas MacNaughton,ca CAN,DF,Nashville SC,28,1995,4.6,0.22,0.00,0.00,0.43,0.65,0.00,0.43,0.87,0.87,0.00,0.00,0.00,3.26,2.39,2.39,50.0,Matches
443,Talles Magno,br BRA,"FW,MF",NYCFC,21,2002,0.8,0.00,0.00,0.00,2.50,1.25,0.00,1.25,0.00,6.25,1.25,0.00,0.00,1.25,6.25,3.75,62.5,Matches
444,Jack Maher,us USA,DF,Nashville SC,24,1999,27.0,0.07,0.00,0.00,0.89,0.07,0.00,0.11,1.04,0.78,0.00,0.07,0.00,2.93,1.74,1.48,54.0,Matches
445,Cassius Mailula,za RSA,"MF,DF",Toronto FC,22,2001,0.2,0.00,0.00,0.00,10.0,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,10.0,5.00,0.00,100.0,Matches
446,Adilson Malanda,fr FRA,DF,Charlotte,22,2001,32.0,0.09,0.00,0.00,0.69,0.66,0.00,0.16,1.06,0.72,0.00,0.03,0.00,4.66,1.50,1.34,52.7,Matches
447,Elias Manoel,br BRA,FW,NY Red Bulls,22,2001,17.2,0.06,0.00,0.00,1.05,0.87,0.58,0.29,0.35,0.12,0.12,0.00,0.00,1.74,1.98,3.20,38.2,Matches
448,Dominik Marczuk,pl POL,FW,Real Salt Lake,20,2003,5.0,0.00,0.00,0.00,0.20,2.20,0.40,3.00,0.40,1.40,0.00,0.00,0.00,5.00,0.00,0.20,0.0,Matches
449,Paul Marie,fr FRA,"DF,FW",SJ Earthquakes,28,1995,17.1,0.23,0.00,0.00,1.70,1.17,0.12,1.93,1.40,1.87,0.00,0.06,0.00,4.85,0.41,0.99,29.2,Matches
450,Anthony Markanich,ph PHI,"MF,DF",Minnesota Utd,24,1999,0.7,0.00,0.00,0.00,2.86,4.29,1.43,1.43,1.43,2.86,0.00,0.00,0.00,2.86,0.00,0.00,,Matches
451,Anthony Markanich,ph PHI,DF,St. Louis,24,1999,14.6,0.41,0.07,0.07,2.05,1.03,0.00,1.37,1.78,1.23,0.00,0.00,0.00,4.52,1.78,0.96,65.0,Matches
452,Idan Markovich,il ISR,FW,Charlotte,19,2004,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
453,Marlon,br BRA,DF,LAFC,28,1995,1.4,0.71,0.00,0.00,2.14,0.71,0.00,0.00,0.00,2.86,0.00,0.00,0.00,3.57,2.14,1.43,60.0,Matches
454,Jahkeele Marshall-Rutty,ca CAN,"DF,MF",Toronto FC,19,2004,11.5,0.09,0.00,0.00,1.04,1.30,0.26,3.22,0.70,1.04,0.00,0.00,0.00,4.78,0.70,0.87,44.4,Matches
455,Jahkeele Marshall-Rutty,ca CAN,"DF,MF",CF Montréal,19,2004,7.2,0.28,0.00,0.00,0.69,0.69,0.42,4.17,0.97,1.39,0.00,0.00,0.00,5.00,0.14,0.69,16.7,Matches
456,Alonso Martínez,cr CRC,FW,NYCFC,25,1998,16.5,0.06,0.00,0.00,0.73,0.30,0.73,0.24,0.61,0.24,0.00,0.00,0.00,2.30,0.42,1.64,20.6,Matches
457,David Martínez,ve VEN,"FW,MF",LAFC,17,2006,5.1,0.39,0.20,0.20,1.18,0.78,0.20,2.75,0.78,1.18,0.00,0.00,0.00,4.51,0.39,0.78,33.3,Matches
458,Josef Martínez,ve VEN,"FW,MF",CF Montréal,30,1993,15.3,0.13,0.00,0.00,0.39,0.65,0.39,0.00,0.07,0.13,0.00,0.00,0.00,1.24,0.59,0.92,39.1,Matches
459,Luís Martins,pt POR,"DF,MF",Vancouver W'caps,31,1992,8.6,0.00,0.00,0.00,0.47,0.47,0.12,3.49,0.93,0.70,0.00,0.00,0.00,3.60,0.93,0.93,50.0,Matches
460,Thiago Martins,br BRA,DF,NYCFC,28,1995,31.0,0.16,0.00,0.00,0.58,0.10,0.00,0.03,0.77,0.32,0.00,0.03,0.00,5.19,1.84,0.90,67.1,Matches
461,Alexandru Mățan,ro ROU,MF,Columbus Crew,24,1999,16.0,0.13,0.00,0.00,0.50,1.94,0.06,1.50,0.38,1.13,0.00,0.00,0.00,4.00,0.25,0.50,33.3,Matches
462,Jimmy Maurer,us USA,GK,FC Dallas,35,1988,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,2.00,0.75,0.25,75.0,Matches
463,Andreas Maxsø,dk DEN,DF,Colorado Rapids,29,1994,34.0,0.09,0.00,0.00,0.62,0.44,0.00,0.09,0.71,0.41,0.00,0.00,0.00,3.00,1.79,1.41,56.0,Matches
464,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,26,1997,12.3,0.00,0.00,0.00,0.81,1.06,0.08,2.11,0.98,0.89,0.00,0.08,0.00,4.80,1.06,0.73,59.1,Matches
465,John McCarthy,us USA,GK,LA Galaxy,31,1992,32.0,0.03,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.63,0.13,0.00,100.0,Matches
466,Dax McCarty,us USA,MF,Atlanta Utd,36,1987,10.2,0.10,0.00,0.00,1.18,1.08,0.00,0.39,1.27,1.47,0.00,0.00,0.00,4.90,0.88,0.59,60.0,Matches
467,Christian McFarlane,eng ENG,"DF,MF",NYCFC,17,2007,4.0,0.00,0.00,0.00,1.00,0.75,0.25,2.00,1.25,2.50,0.00,0.00,0.00,2.00,0.00,1.00,0.0,Matches
468,Jack McGlynn,us USA,MF,Philadelphia Union,20,2003,25.7,0.12,0.00,0.00,0.39,0.82,0.00,2.96,0.47,1.17,0.00,0.00,0.00,5.68,0.39,0.23,62.5,Matches
469,Zac McGraw,ca CAN,DF,Portland Timbers,26,1997,9.5,0.21,0.00,0.00,0.84,1.16,0.00,0.11,1.05,0.95,0.00,0.00,0.00,3.26,3.37,2.32,59.3,Matches
470,Duncan McGuire,us USA,FW,Orlando City,22,2001,17.8,0.34,0.00,0.00,0.90,1.01,0.39,0.56,0.22,0.28,0.00,0.00,0.00,1.57,1.97,3.54,35.7,Matches
471,Thomas McNamara,us USA,"FW,MF",NE Revolution,32,1991,2.3,0.00,0.00,0.00,0.87,0.00,0.43,1.74,0.00,0.43,0.00,0.00,0.00,2.17,0.00,0.00,,Matches
472,Brendan McSorley,us USA,FW,St. Louis,21,2002,0.1,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
473,Christopher McVey,se SWE,DF,D.C. United,26,1997,23.8,0.21,0.00,0.00,2.02,0.46,0.08,0.17,1.55,0.76,0.00,0.04,0.00,5.55,1.55,1.64,48.7,Matches
474,Ryan Meara,us USA,GK,NY Red Bulls,33,1990,7.0,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29,0.00,100.0,Matches
475,Tim Melia,us USA,GK,Sporting KC,37,1986,28.0,0.04,0.00,0.00,0.11,0.07,0.00,0.00,0.04,0.00,0.00,0.07,0.04,1.61,0.14,0.00,100.0,Matches
476,Jonathan Mensah,gh GHA,"DF,FW",NE Revolution,33,1990,3.0,0.00,0.00,0.00,0.33,0.33,0.00,0.00,1.00,1.00,0.00,0.00,0.00,4.00,1.00,0.67,60.0,Matches
477,Loïc Mesanvi,tg TOG,"FW,MF",Minnesota Utd,20,2003,0.7,0.00,0.00,0.00,2.86,1.43,0.00,0.00,0.00,1.43,0.00,0.00,0.00,2.86,2.86,1.43,66.7,Matches
478,Lionel Messi,ar ARG,"FW,MF",Inter Miami,36,1987,16.5,0.12,0.00,0.00,0.48,1.58,0.48,1.76,0.12,0.36,0.00,0.00,0.00,2.79,0.12,0.24,33.3,Matches
479,Matt Miazga,us USA,DF,FC Cincinnati,28,1995,15.7,0.19,0.00,0.00,0.57,0.64,0.00,0.06,0.76,0.70,0.00,0.06,0.06,4.52,2.74,1.46,65.2,Matches
480,Micael,br BRA,DF,Houston Dynamo,23,2000,30.8,0.19,0.00,0.00,1.14,1.04,0.03,0.03,1.14,1.01,0.00,0.00,0.00,4.84,1.75,1.36,56.3,Matches
481,Benji Michel,us USA,"FW,MF",Real Salt Lake,26,1997,0.4,0.00,0.00,0.00,0.00,0.00,2.50,7.50,0.00,0.00,0.00,0.00,0.00,0.00,2.50,2.50,50.0,Matches
482,Novak Mićović,rs SRB,GK,LA Galaxy,22,2001,2.0,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,,Matches
483,Djordje Mihailovic,us USA,MF,Colorado Rapids,25,1998,27.5,0.22,0.00,0.00,1.42,1.64,0.11,7.35,0.58,0.62,0.04,0.00,0.00,3.67,0.25,0.47,35.0,Matches
484,Jovan Mijatović,rs SRB,"FW,MF",NYCFC,18,2005,3.0,0.00,0.00,0.00,2.00,2.33,1.33,0.00,0.00,0.00,0.00,0.00,0.00,5.33,1.00,3.33,23.1,Matches
485,Eric Miller,us USA,DF,Portland Timbers,31,1993,11.2,0.27,0.00,0.00,0.89,0.54,0.00,0.45,0.98,1.25,0.00,0.00,0.00,3.66,1.34,1.70,44.1,Matches
486,Kamal Miller,ca CAN,DF,Portland Timbers,26,1997,21.8,0.37,0.00,0.00,1.01,0.55,0.00,0.09,1.01,0.55,0.00,0.00,0.05,4.31,1.47,0.92,61.5,Matches
487,Peyton Miller,us USA,DF,NE Revolution,16,2007,7.6,0.26,0.00,0.00,1.32,1.32,0.00,2.76,1.45,1.05,0.00,0.00,0.00,3.29,1.32,0.66,66.7,Matches
488,Tyler Miller,us USA,GK,D.C. United,30,1993,5.0,0.20,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.20,0.00,0.00,,Matches
489,Georgi Minoungou,bf BFA,FW,Seattle Sounders,21,2002,4.1,0.00,0.00,0.00,2.44,0.98,0.00,3.17,0.24,1.46,0.00,0.00,0.00,7.07,0.98,2.44,28.6,Matches
490,Aleksei Miranchuk,ru RUS,"MF,FW",Atlanta Utd,28,1995,8.3,0.00,0.00,0.00,1.20,0.96,0.00,4.34,0.24,0.48,0.00,0.00,0.00,4.10,0.12,0.60,16.7,Matches
491,Roald Mitchell,tt TRI,FW,NY Red Bulls,21,2003,0.2,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.0,0.00,100.0,Matches
492,Shakur Mohammed,gh GHA,"MF,FW",Orlando City,20,2003,0.1,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,Matches
493,Shaq Moore,us USA,DF,Nashville SC,27,1996,18.6,0.11,0.00,0.00,1.02,1.13,0.00,3.28,0.81,1.02,0.00,0.00,0.05,3.98,0.54,0.75,41.7,Matches
494,Felipe Mora,cl CHI,FW,Portland Timbers,30,1993,21.0,0.14,0.05,0.00,0.67,1.81,0.10,0.29,0.29,0.05,0.10,0.00,0.00,1.05,2.05,2.71,43.0,Matches
495,Alfredo Morales,us USA,MF,SJ Earthquakes,33,1990,7.2,0.42,0.00,0.00,2.08,1.67,0.00,0.42,0.56,1.11,0.00,0.00,0.00,5.42,1.39,1.39,50.0,Matches
496,Efrain Morales,bo BOL,DF,Atlanta Utd,19,2004,2.7,0.00,0.00,0.00,1.48,0.37,0.00,0.00,1.11,0.37,0.00,0.00,0.00,2.59,4.07,1.48,73.3,Matches
497,Maximiliano Moralez,ar ARG,"MF,FW",NYCFC,36,1987,10.0,0.40,0.00,0.00,0.80,2.50,0.50,3.40,0.80,0.80,0.00,0.00,0.00,4.90,0.20,0.60,25.0,Matches
498,Steven Moreira,cv CPV,DF,Columbus Crew,29,1994,23.4,0.00,0.00,0.00,0.81,0.68,0.04,0.98,0.64,0.68,0.00,0.00,0.00,4.96,0.51,0.60,46.2,Matches
499,Junior Moreno,ve VEN,"MF,FW",Houston Dynamo,30,1993,0.2,0.00,0.00,0.00,10.0,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
500,Santiago Moreno,co COL,"FW,MF",Portland Timbers,23,2000,27.1,0.04,0.00,0.00,1.25,1.55,0.07,2.92,0.85,1.29,0.00,0.00,0.00,5.57,0.81,0.85,48.9,Matches
501,Lewis Morgan,sct SCO,"FW,MF",NY Red Bulls,27,1996,26.8,0.00,0.00,0.00,0.75,0.60,0.52,2.43,0.19,0.60,0.11,0.00,0.00,3.32,1.27,2.61,32.7,Matches
502,Aidan Morris,us USA,MF,Columbus Crew,22,2001,14.2,0.00,0.00,0.00,0.92,2.18,0.07,0.49,1.62,2.32,0.07,0.00,0.00,8.17,0.35,0.28,55.6,Matches
503,Jordan Morris,us USA,FW,Seattle Sounders,29,1994,31.0,0.13,0.00,0.00,0.90,0.55,0.19,0.81,0.19,0.35,0.06,0.00,0.00,1.42,1.97,1.74,53.0,Matches
504,Edwin Mosquera,co COL,"FW,MF",Atlanta Utd,22,2001,7.0,0.29,0.00,0.00,1.29,2.71,0.43,4.57,0.71,1.14,0.00,0.00,0.00,4.86,0.29,0.86,25.0,Matches
505,Jean Mota,br BRA,MF,Inter Miami,30,1993,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
506,Cole Mrowka,us USA,MF,Columbus Crew,17,2006,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
507,Chris Mueller,us USA,"FW,MF",Chicago Fire,27,1996,15.0,0.07,0.00,0.00,1.40,2.00,0.20,3.73,0.93,0.67,0.00,0.00,0.00,4.73,0.73,1.33,35.5,Matches
508,Hany Mukhtar,de GER,"MF,FW",Nashville SC,28,1995,30.5,0.16,0.00,0.00,0.52,2.30,0.46,6.49,0.26,0.59,0.03,0.00,0.00,4.26,0.33,0.98,25.0,Matches
509,Luis Müller,de GER,"FW,MF",LAFC,22,2001,0.1,0.00,0.00,0.00,0.00,0.00,0.00,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
510,Daniel Munie,us USA,DF,SJ Earthquakes,23,2000,12.4,0.00,0.00,0.00,0.16,0.24,0.00,0.00,0.97,0.48,0.00,0.00,0.00,4.27,1.85,1.61,53.5,Matches
511,Luis Muriel,co COL,"FW,MF",Orlando City,32,1991,17.6,0.11,0.00,0.00,1.59,1.31,0.34,1.08,0.17,1.02,0.06,0.00,0.00,3.35,0.97,1.53,38.6,Matches
512,Ian Murphy,us USA,DF,FC Cincinnati,24,2000,25.4,0.31,0.00,0.00,1.06,0.24,0.00,0.12,1.18,1.10,0.00,0.04,0.04,4.17,1.54,1.02,60.0,Matches
513,Jacob Murrell,us USA,"FW,MF",D.C. United,19,2004,9.8,0.20,0.00,0.00,0.61,0.41,0.00,0.92,0.20,0.31,0.00,0.00,0.00,2.45,2.14,4.39,32.8,Matches
514,Petar Musa,hr CRO,FW,FC Dallas,25,1998,25.5,0.24,0.00,0.00,1.92,0.94,0.67,0.63,0.35,0.24,0.00,0.00,0.00,2.47,3.10,1.84,62.7,Matches
515,Daniel Musovski,us USA,"FW,MF",Seattle Sounders,28,1995,5.7,0.18,0.00,0.00,2.63,2.98,0.35,0.18,0.18,1.23,0.00,0.00,0.00,3.51,2.98,4.21,41.5,Matches
516,Alex Muyl,us USA,"FW,DF",Nashville SC,28,1995,25.6,0.12,0.00,0.00,1.45,1.72,0.31,1.25,0.86,1.13,0.00,0.00,0.04,4.49,0.70,1.33,34.6,Matches
517,Tristan Muyumba,fr FRA,MF,Atlanta Utd,26,1997,23.5,0.21,0.00,0.00,1.36,1.23,0.00,0.17,0.94,2.13,0.00,0.04,0.00,4.85,0.21,0.55,27.8,Matches
518,Darlington Nagbe,us USA,MF,Columbus Crew,33,1990,26.1,0.08,0.00,0.00,0.54,2.26,0.00,0.08,0.31,0.57,0.00,0.00,0.00,5.63,0.31,0.38,44.4,Matches
519,Federico Navarro,ar ARG,MF,Chicago Fire,23,2000,7.5,0.67,0.00,0.00,2.27,1.07,0.13,0.00,2.00,2.40,0.00,0.00,0.00,9.07,0.80,0.80,50.0,Matches
520,Rafael Navarro,br BRA,FW,Colorado Rapids,23,2000,30.8,0.19,0.00,0.00,1.62,2.05,0.91,0.45,0.26,1.14,0.10,0.00,0.00,2.92,2.21,3.86,36.4,Matches
521,Logan Ndenbe,be BEL,DF,Sporting KC,23,2000,2.7,0.00,0.00,0.00,1.48,0.74,0.00,4.81,1.85,1.11,0.00,0.00,0.00,5.93,0.74,0.00,100.0,Matches
522,Jalen Neal,us USA,DF,LA Galaxy,20,2003,15.4,0.26,0.00,0.00,0.91,0.06,0.00,0.00,0.97,0.84,0.00,0.00,0.00,3.12,1.10,0.97,53.1,Matches
