0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,Matches PlayedMatches Played by the player or squad,Game or games started by player,Minutes,90s Played90s playedMinutes played divided by 90,GoalsGoals scored or allowed,AssistsAssists,Goals + AssistsGoals and Assists,Non-Penalty GoalsNon-Penalty Goals,Penalty Kicks MadePenalty Kicks Made,Penalty Kicks AttemptedPenalty Kicks Attempted,Yellow CardsYellow Cards,Red CardsRed Cards,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xAG: Exp. Assisted GoalsExpected Assisted GoalsxG which follows a pass that assists a shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",Progression_PrgC,Progression_PrgP,Progression_PrgR,GoalsGoals scored or allowed,AssistsAssists,Goals + AssistsGoals and Assists,Non-Penalty GoalsNon-Penalty Goals,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutesMinimum 30 minutes played per squad game to qualify as a leader,"xG: Expected GoalsExpected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xAG: Exp. Assisted GoalsExpected Assisted GoalsxG which follows a pass that assists a shotProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","npxG: Non-Penalty xGNon-Penalty Expected GoalsProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",36_Matches
514,Petar Musa,hr CRO,FW,FC Dallas,25,1998,30,27,2297,25.5,0.63,0.12,0.75,0.59,0.04,0.04,0.24,0.00,0.39,0.36,0.11,0.47,0.94,2.31,5.10,0.63,0.12,0.74,0.59,0.71,0.39,0.11,0.50,0.36,0.47,Matches
515,Daniel Musovski,us USA,"FW,MF",Seattle Sounders,28,1995,24,4,516,5.7,0.18,0.18,0.35,0.18,0.00,0.00,0.18,0.00,0.32,0.32,0.11,0.42,2.28,2.28,6.14,0.17,0.17,0.35,0.17,0.35,0.31,0.11,0.42,0.31,0.42,Matches
516,Alex Muyl,us USA,"FW,DF",Nashville SC,28,1995,34,27,2302,25.6,0.20,0.04,0.23,0.20,0.00,0.00,0.12,0.00,0.18,0.18,0.06,0.23,1.13,2.73,4.61,0.20,0.04,0.23,0.20,0.23,0.18,0.06,0.24,0.18,0.24,Matches
517,Tristan Muyumba,fr FRA,MF,Atlanta Utd,26,1997,30,25,2115,23.5,0.00,0.09,0.09,0.00,0.00,0.00,0.21,0.00,0.06,0.06,0.05,0.11,1.57,4.43,1.74,0.00,0.09,0.09,0.00,0.09,0.06,0.05,0.10,0.06,0.10,Matches
518,Darlington Nagbe,us USA,MF,Columbus Crew,33,1990,29,28,2347,26.1,0.00,0.04,0.04,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.03,0.04,0.77,4.18,0.73,0.00,0.04,0.04,0.00,0.04,0.00,0.04,0.04,0.00,0.04,Matches
519,Federico Navarro,ar ARG,MF,Chicago Fire,23,2000,16,8,679,7.5,0.00,0.13,0.13,0.00,0.00,0.00,0.67,0.00,0.03,0.03,0.00,0.03,0.27,3.87,0.93,0.00,0.13,0.13,0.00,0.13,0.02,0.00,0.02,0.02,0.02,Matches
520,Rafael Navarro,br BRA,FW,Colorado Rapids,23,2000,34,33,2773,30.8,0.49,0.03,0.52,0.36,0.13,0.23,0.19,0.00,0.52,0.31,0.07,0.39,1.40,2.27,6.07,0.49,0.03,0.52,0.36,0.39,0.52,0.07,0.59,0.31,0.39,Matches
521,Logan Ndenbe,be BEL,DF,Sporting KC,23,2000,5,3,239,2.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.04,0.11,3.70,8.89,6.30,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11,Matches
522,Jalen Neal,us USA,DF,LA Galaxy,20,2003,18,14,1383,15.4,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.01,0.01,0.13,2.73,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
523,Dylan Nealis,us USA,DF,NY Red Bulls,25,1998,30,25,2331,25.9,0.00,0.12,0.12,0.00,0.00,0.00,0.12,0.04,0.07,0.07,0.09,0.17,1.24,4.83,4.09,0.00,0.12,0.12,0.00,0.12,0.07,0.09,0.17,0.07,0.17,Matches
524,Sean Nealis,us USA,DF,NY Red Bulls,27,1997,28,24,2236,24.8,0.00,0.08,0.08,0.00,0.00,0.00,0.16,0.08,0.05,0.05,0.04,0.09,0.16,3.15,0.08,0.00,0.08,0.08,0.00,0.08,0.05,0.04,0.09,0.05,0.09,Matches
525,Franco Negri,ar ARG,DF,Inter Miami,28,1995,11,9,790,8.8,0.00,0.11,0.11,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.09,0.10,1.48,3.30,4.43,0.00,0.11,0.11,0.00,0.11,0.01,0.09,0.10,0.01,0.10,Matches
526,John Nelson,us USA,DF,LA Galaxy,25,1998,23,12,1166,13.0,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.06,0.06,1.38,4.46,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches
527,Jake Nerwinski,us USA,DF,St. Louis,29,1994,11,6,558,6.2,0.16,0.00,0.16,0.16,0.00,0.00,0.16,0.00,0.03,0.03,0.02,0.05,0.48,3.87,1.94,0.16,0.00,0.16,0.16,0.16,0.03,0.01,0.04,0.03,0.04,Matches
528,Serge Ngoma,us USA,"MF,FW",NY Red Bulls,18,2005,8,0,117,1.3,0.77,0.00,0.77,0.77,0.00,0.00,1.54,0.00,0.00,0.00,0.00,0.00,2.31,0.77,10.0,0.77,0.00,0.77,0.77,0.77,0.04,0.00,0.04,0.04,0.04,Matches
529,Joakim Nilsson,se SWE,DF,St. Louis,29,1994,19,15,1211,13.5,0.07,0.00,0.07,0.07,0.00,0.00,0.37,0.00,0.04,0.04,0.01,0.04,0.44,3.63,0.07,0.07,0.00,0.07,0.07,0.07,0.04,0.01,0.04,0.04,0.04,Matches
530,Nolan Norris,us USA,MF,FC Dallas,18,2005,4,2,194,2.2,0.00,0.00,0.00,0.00,0.00,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,4.09,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
531,Tsiki Ntsabeleng,za RSA,"MF,FW",FC Dallas,25,1998,25,11,1085,12.1,0.08,0.08,0.17,0.08,0.00,0.00,0.25,0.00,0.08,0.08,0.10,0.18,1.74,5.12,2.89,0.08,0.08,0.17,0.08,0.17,0.08,0.10,0.19,0.08,0.19,Matches
532,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,27,1996,30,29,2456,27.3,0.00,0.04,0.04,0.00,0.00,0.00,0.33,0.04,0.02,0.02,0.03,0.05,0.88,4.07,1.14,0.00,0.04,0.04,0.00,0.04,0.02,0.03,0.05,0.02,0.05,Matches
533,Moses Nyeman,us USA,MF,Minnesota Utd,20,2003,4,1,133,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
534,Lewis O'Brien,eng ENG,MF,LAFC,25,1998,9,9,784,8.7,0.00,0.11,0.11,0.00,0.00,0.00,0.11,0.11,0.05,0.05,0.11,0.16,1.38,7.01,2.87,0.00,0.11,0.11,0.00,0.11,0.05,0.11,0.16,0.05,0.16,Matches
535,Aidan O'Connor,us USA,DF,NY Red Bulls,22,2001,2,0,19,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
536,Rory O'Driscoll,us USA,"FW,MF",Minnesota Utd,23,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
537,Shane O'Neill,us USA,DF,Toronto FC,30,1993,20,14,1135,12.6,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.04,0.04,0.63,2.86,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
538,Kevin O'Toole,ie IRL,DF,NYCFC,25,1998,30,28,2394,26.6,0.04,0.11,0.15,0.04,0.00,0.00,0.04,0.00,0.05,0.05,0.11,0.16,1.92,4.17,4.44,0.04,0.11,0.15,0.04,0.15,0.05,0.11,0.16,0.05,0.16,Matches
539,Jáder Obrian,co COL,"FW,MF",Austin,28,1995,34,30,2246,25.0,0.28,0.08,0.36,0.28,0.00,0.00,0.20,0.00,0.18,0.18,0.07,0.25,1.92,2.48,8.76,0.28,0.08,0.36,0.28,0.36,0.18,0.07,0.25,0.18,0.25,Matches
540,Édier Ocampo,co COL,"DF,FW",Vancouver W'caps,20,2003,6,1,177,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,4.00,0.50,9.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Matches
541,Agustin Ojeda,ar ARG,FW,NYCFC,19,2004,22,11,925,10.3,0.29,0.00,0.29,0.29,0.00,0.00,0.10,0.00,0.38,0.38,0.16,0.53,4.47,3.01,9.81,0.29,0.00,0.29,0.29,0.29,0.38,0.16,0.53,0.38,0.53,Matches
542,Braian Ojeda,py PAR,MF,Real Salt Lake,23,2000,33,31,2690,29.9,0.07,0.13,0.20,0.07,0.00,0.00,0.20,0.03,0.08,0.08,0.07,0.15,1.24,5.85,1.71,0.07,0.13,0.20,0.07,0.20,0.08,0.07,0.15,0.08,0.15,Matches
543,Martín Ojeda,ar ARG,"MF,FW",Orlando City,25,1998,34,24,1905,21.2,0.19,0.42,0.61,0.19,0.00,0.00,0.09,0.00,0.24,0.24,0.33,0.56,2.41,3.73,8.87,0.19,0.43,0.61,0.19,0.61,0.24,0.33,0.56,0.24,0.56,Matches
544,Cristian Olivera,uy URU,"FW,MF",LAFC,21,2002,21,21,1714,19.0,0.32,0.05,0.37,0.32,0.00,0.00,0.05,0.00,0.41,0.41,0.25,0.66,3.58,1.79,8.58,0.32,0.05,0.37,0.32,0.37,0.41,0.25,0.66,0.41,0.66,Matches
545,Christopher Olney,us USA,MF,Philadelphia Union,17,2006,1,0,19,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,15.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
546,Tani Oluwaseyi,ca CAN,"FW,MF",Minnesota Utd,23,2000,25,10,1084,12.0,0.67,0.42,1.08,0.67,0.00,0.00,0.33,0.00,0.69,0.69,0.20,0.89,1.67,1.25,4.33,0.66,0.42,1.08,0.66,1.08,0.69,0.20,0.89,0.69,0.89,Matches
547,Wyatt Omsberg,us USA,DF,Chicago Fire,28,1995,12,11,835,9.3,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.01,0.01,0.02,0.03,0.11,1.72,0.22,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
548,Kwadwo Opoku,gh GHA,"MF,FW",CF Montréal,22,2001,16,6,522,5.8,0.34,0.17,0.52,0.34,0.00,0.00,0.00,0.00,0.41,0.41,0.14,0.55,2.24,3.28,8.45,0.34,0.17,0.52,0.34,0.52,0.42,0.14,0.56,0.42,0.56,Matches
549,Nathan Ordaz,sv SLV,"FW,MF",LAFC,20,2004,17,3,381,4.2,0.24,0.48,0.71,0.24,0.00,0.00,0.24,0.00,0.50,0.50,0.36,0.86,2.62,1.90,8.33,0.24,0.47,0.71,0.24,0.71,0.50,0.36,0.86,0.50,0.86,Matches
550,Luca Orellano,ar ARG,"DF,FW",FC Cincinnati,23,2000,33,30,2644,29.4,0.34,0.17,0.51,0.34,0.00,0.00,0.20,0.00,0.24,0.24,0.23,0.48,5.31,3.57,7.76,0.34,0.17,0.51,0.34,0.51,0.24,0.23,0.48,0.24,0.48,Matches
551,Jonathan Osorio,ca CAN,"MF,FW",Toronto FC,31,1992,22,21,1853,20.6,0.10,0.05,0.15,0.10,0.00,0.00,0.39,0.00,0.09,0.09,0.09,0.18,1.80,5.10,4.17,0.10,0.05,0.15,0.10,0.15,0.09,0.09,0.18,0.09,0.18,Matches
552,Tomáš Ostrák,cz CZE,MF,St. Louis,23,2000,12,8,689,7.7,0.13,0.00,0.13,0.13,0.00,0.00,0.39,0.00,0.16,0.16,0.04,0.19,1.17,7.53,3.12,0.13,0.00,0.13,0.13,0.13,0.16,0.04,0.20,0.16,0.20,Matches
553,Javier Otero,ve VEN,GK,Orlando City,21,2002,1,0,62,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
554,Bryan Oviedo,cr CRC,DF,Real Salt Lake,33,1990,15,6,635,7.1,0.00,0.28,0.28,0.00,0.00,0.00,0.28,0.00,0.01,0.01,0.07,0.08,2.39,3.94,3.80,0.00,0.28,0.28,0.00,0.28,0.01,0.08,0.09,0.01,0.09,Matches
555,Prince Owusu,gh GHA,FW,Toronto FC,27,1997,31,20,1839,20.4,0.44,0.00,0.44,0.34,0.10,0.10,0.10,0.00,0.45,0.37,0.09,0.47,1.23,1.08,4.71,0.44,0.00,0.44,0.34,0.34,0.45,0.09,0.54,0.37,0.46,Matches
556,Devin Padelford,us USA,DF,Minnesota Utd,21,2003,24,19,1589,17.7,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.03,0.03,0.03,0.06,1.19,2.54,1.92,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches
557,Maarten Paes,id IDN,GK,FC Dallas,25,1998,30,30,2700,30.0,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
558,Joseph Paintsil,gh GHA,FW,LA Galaxy,25,1998,29,28,2294,25.5,0.39,0.27,0.67,0.35,0.04,0.08,0.27,0.00,0.51,0.44,0.21,0.65,3.18,2.67,11.5,0.39,0.27,0.67,0.35,0.63,0.51,0.21,0.72,0.45,0.66,Matches
559,Nelson Palacio,co COL,MF,Real Salt Lake,22,2001,23,5,744,8.3,0.12,0.12,0.24,0.12,0.00,0.00,0.24,0.00,0.04,0.04,0.07,0.10,0.48,6.63,1.69,0.12,0.12,0.24,0.12,0.24,0.03,0.07,0.10,0.03,0.10,Matches
560,Sergi Palencia,es ESP,"DF,MF",LAFC,27,1996,30,26,2289,25.4,0.00,0.08,0.08,0.00,0.00,0.00,0.35,0.04,0.03,0.03,0.09,0.13,1.26,4.33,4.45,0.00,0.08,0.08,0.00,0.08,0.03,0.10,0.12,0.03,0.12,Matches
561,Jack Panayotou,us USA,"FW,MF",NE Revolution,19,2004,6,3,262,2.9,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.03,0.03,0.00,0.03,2.07,5.17,5.86,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches
562,Elliot Panicco,us USA,GK,Nashville SC,27,1996,6,5,432,4.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
563,James Pantemis,ca CAN,GK,Portland Timbers,26,1997,15,14,1301,14.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
564,Cristhian Paredes,py PAR,MF,Portland Timbers,25,1998,31,13,1350,15.0,0.00,0.13,0.13,0.00,0.00,0.00,0.27,0.00,0.05,0.05,0.07,0.11,0.67,3.93,1.33,0.00,0.13,0.13,0.00,0.13,0.04,0.07,0.11,0.04,0.11,Matches
565,Isaiah Parente,us USA,MF,LA Galaxy,23,2000,6,0,44,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches
566,Tim Parker,us USA,DF,NE Revolution,30,1993,7,4,400,4.4,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.02,0.02,0.00,0.02,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,0.02,0.03,Matches
567,Tim Parker,us USA,DF,St. Louis,30,1993,21,20,1789,19.9,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.08,0.08,0.03,0.11,0.50,3.77,0.10,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10,Matches
568,Keaton Parks,us USA,MF,NYCFC,26,1997,32,30,2504,27.8,0.07,0.07,0.14,0.07,0.00,0.00,0.25,0.04,0.15,0.15,0.11,0.26,1.29,6.19,3.27,0.07,0.07,0.14,0.07,0.14,0.15,0.11,0.26,0.15,0.26,Matches
569,Jamie Paterson,eng ENG,"FW,MF",Charlotte,32,1991,4,0,49,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.60,0.40,1.00,2.00,4.00,16.0,0.00,0.00,0.00,0.00,0.00,0.56,0.41,0.97,0.56,0.97,Matches
570,João Paulo Mior,br BRA,MF,Seattle Sounders,32,1991,21,16,1276,14.2,0.00,0.07,0.07,0.00,0.00,0.00,0.14,0.00,0.06,0.06,0.10,0.15,1.34,8.10,1.27,0.00,0.07,0.07,0.00,0.07,0.06,0.10,0.15,0.06,0.15,Matches
571,Tom Pearce,eng ENG,DF,CF Montréal,25,1998,8,3,251,2.8,0.36,0.36,0.71,0.36,0.00,0.00,0.71,0.00,0.00,0.00,0.18,0.18,2.50,3.57,9.29,0.36,0.36,0.72,0.36,0.72,0.01,0.18,0.19,0.01,0.19,Matches
572,João Pedro,br BRA,DF,Charlotte,20,2003,7,5,460,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.02,0.02,0.04,0.06,2.16,4.31,3.53,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Matches
573,Amahl Pellegrino,no NOR,FW,SJ Earthquakes,33,1990,32,22,1725,19.2,0.36,0.10,0.47,0.36,0.00,0.00,0.00,0.00,0.41,0.41,0.14,0.55,1.09,1.67,5.57,0.37,0.10,0.47,0.37,0.47,0.41,0.14,0.55,0.41,0.55,Matches
574,Matti Peltola,fi FIN,"MF,DF",D.C. United,21,2002,31,24,2218,24.6,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.04,0.01,0.01,0.05,0.06,0.37,3.74,0.20,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches
575,Andrés Perea,us USA,MF,NYCFC,23,2000,28,11,1206,13.4,0.22,0.07,0.30,0.22,0.00,0.00,0.37,0.00,0.20,0.20,0.07,0.27,1.42,3.66,3.66,0.22,0.07,0.30,0.22,0.30,0.20,0.07,0.27,0.20,0.27,Matches
576,Daniel Pereira,ve VEN,MF,Austin,23,2000,26,23,2033,22.6,0.04,0.18,0.22,0.04,0.00,0.00,0.40,0.00,0.02,0.02,0.14,0.16,1.28,5.49,2.21,0.04,0.18,0.22,0.04,0.22,0.02,0.14,0.16,0.02,0.16,Matches
577,Joaquín Pereyra,ar ARG,"MF,FW",Minnesota Utd,25,1998,7,7,407,4.5,0.00,0.22,0.22,0.00,0.00,0.00,0.44,0.00,0.07,0.07,0.18,0.24,2.22,5.78,3.11,0.00,0.22,0.22,0.00,0.22,0.07,0.17,0.24,0.07,0.24,Matches
578,Jonathan Perez,mx MEX,"MF,FW",Nashville SC,21,2003,6,2,236,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.38,0.04,0.42,5.00,3.85,6.15,0.00,0.00,0.00,0.00,0.00,0.37,0.05,0.42,0.37,0.42,Matches
579,Jonathan Perez,mx MEX,"FW,MF",LA Galaxy,21,2003,6,2,133,1.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.20,0.33,4.67,1.33,12.0,0.00,0.00,0.00,0.00,0.00,0.14,0.18,0.32,0.14,0.32,Matches
580,Nikola Petković,rs SRB,MF,Charlotte,20,2003,14,5,500,5.6,0.18,0.18,0.36,0.18,0.00,0.00,0.54,0.00,0.21,0.21,0.13,0.34,1.61,2.50,6.25,0.18,0.18,0.36,0.18,0.36,0.22,0.13,0.35,0.22,0.35,Matches
581,Luca Petrasso,ca CAN,"MF,FW",Orlando City,23,2000,2,0,23,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.67,6.67,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.09,0.72,0.81,0.09,0.81,Matches
582,Raoul Petretta,it ITA,DF,Toronto FC,26,1997,27,25,1902,21.1,0.05,0.14,0.19,0.05,0.00,0.00,0.28,0.00,0.05,0.05,0.04,0.09,1.18,3.46,2.42,0.05,0.14,0.19,0.05,0.19,0.05,0.04,0.09,0.05,0.09,Matches
583,Fafà Picault,ht HAI,"FW,MF",Vancouver W'caps,32,1991,29,18,1675,18.6,0.48,0.27,0.75,0.48,0.00,0.05,0.43,0.05,0.51,0.46,0.19,0.66,2.31,2.37,8.17,0.48,0.27,0.75,0.48,0.75,0.51,0.20,0.70,0.46,0.66,Matches
584,Kayden Pierre,us USA,DF,Sporting KC,20,2003,7,7,454,5.0,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.04,1.40,3.00,1.60,0.00,0.20,0.20,0.00,0.20,0.02,0.02,0.04,0.02,0.04,Matches
585,Samuel Piette,ca CAN,MF,CF Montréal,29,1994,27,26,2136,23.7,0.04,0.04,0.08,0.04,0.00,0.00,0.25,0.00,0.07,0.07,0.04,0.11,0.25,4.43,0.38,0.04,0.04,0.08,0.04,0.08,0.07,0.04,0.11,0.07,0.11,Matches
586,Mauricio Pineda,us USA,"DF,MF",Chicago Fire,26,1997,21,11,1149,12.8,0.08,0.00,0.08,0.08,0.00,0.00,0.39,0.00,0.02,0.02,0.00,0.02,0.39,3.67,0.55,0.08,0.00,0.08,0.08,0.08,0.02,0.00,0.02,0.02,0.02,Matches
587,Malik Pinto,us USA,"MF,FW",FC Cincinnati,21,2002,11,1,157,1.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.18,0.59,5.88,1.18,0.00,0.00,0.00,0.00,0.00,0.03,0.13,0.15,0.03,0.15,Matches
588,Gabriel Pirani,br BRA,"MF,FW",D.C. United,21,2002,33,13,1338,14.9,0.40,0.07,0.47,0.40,0.00,0.00,0.20,0.00,0.26,0.26,0.12,0.38,2.82,3.69,5.64,0.40,0.07,0.47,0.40,0.47,0.26,0.12,0.38,0.26,0.38,Matches
589,Matt Polster,us USA,MF,NE Revolution,30,1993,31,31,2634,29.3,0.00,0.03,0.03,0.00,0.00,0.00,0.31,0.00,0.02,0.02,0.01,0.04,0.41,4.78,1.02,0.00,0.03,0.03,0.00,0.03,0.02,0.01,0.04,0.02,0.04,Matches
590,Célio Pompeu,br BRA,"FW,MF",St. Louis,24,1999,17,15,1243,13.8,0.22,0.22,0.43,0.22,0.00,0.00,0.36,0.00,0.09,0.09,0.20,0.29,4.71,4.13,7.75,0.22,0.22,0.43,0.22,0.43,0.09,0.20,0.29,0.09,0.29,Matches
591,Paxton Pomykal,us USA,MF,FC Dallas,24,1999,1,0,7,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
592,Ezequiel Ponce,ar ARG,FW,Houston Dynamo,26,1997,10,9,741,8.2,0.61,0.00,0.61,0.49,0.12,0.12,0.37,0.00,0.45,0.35,0.09,0.44,0.49,1.22,6.71,0.61,0.00,0.61,0.49,0.49,0.45,0.08,0.53,0.35,0.44,Matches
593,Tomas Pondeca,us USA,MF,FC Dallas,22,2001,3,2,116,1.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.15,2.31,2.31,3.85,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12,Matches
594,Alvas Powell,jm JAM,DF,FC Cincinnati,29,1994,20,10,784,8.7,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.11,0.05,0.05,0.05,0.10,2.87,3.79,3.10,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.10,0.05,0.10,Matches
595,Ralph Priso-Mbongue,ca CAN,MF,Vancouver W'caps,21,2002,14,5,479,5.3,0.00,0.19,0.19,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.02,0.02,0.75,3.96,0.94,0.00,0.19,0.19,0.00,0.19,0.00,0.01,0.01,0.00,0.01,Matches
596,Andrew Privett,us USA,DF,Charlotte,23,2000,30,30,2681,29.8,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.03,0.03,0.00,0.03,0.60,2.42,0.20,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
597,Riqui Puig,es ESP,MF,LA Galaxy,24,1999,29,28,2539,28.2,0.46,0.32,0.78,0.43,0.04,0.07,0.35,0.00,0.31,0.26,0.26,0.52,5.39,15.1,3.90,0.46,0.32,0.78,0.43,0.74,0.31,0.26,0.57,0.26,0.52,Matches
598,Teemu Pukki,fi FIN,FW,Minnesota Utd,33,1990,21,11,939,10.4,0.38,0.00,0.38,0.38,0.00,0.00,0.00,0.00,0.37,0.37,0.13,0.50,1.54,2.21,7.12,0.38,0.00,0.38,0.38,0.38,0.37,0.13,0.49,0.37,0.49,Matches
599,Alan Pulido,mx MEX,"FW,MF",Sporting KC,32,1991,31,22,1953,21.7,0.32,0.18,0.51,0.32,0.00,0.00,0.05,0.00,0.22,0.22,0.11,0.32,1.11,2.63,5.48,0.32,0.18,0.51,0.32,0.51,0.22,0.11,0.32,0.22,0.32,Matches
600,John Pulskamp,us USA,GK,Sporting KC,22,2001,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
