0_Rk,1_Player,2_Nation,3_Pos,4_Squad,5_Age,6_Born,7_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,22_Ast,23_xAG,"xA: Expected AssistsExpected AssistsThe likelihood each completed pass becomes a goal assistsgiven the pass type, phase of play, location and distance.Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader","Assists - xAGAssists minus Expected Goals AssistedProvided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",26_KP,27_1/3,28_PPA,29_CrsPA,30_PrgP,31_Matches
202,Lamine Diack,sn SEN,"FW,MF",Colorado Rapids,23,2000,0.2,40.0,50.0,80.0,455.0,215.0,25.0,30.0,83.3,10.0,15.0,66.7,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,10.0,Matches
203,Djibril Diani,fr FRA,MF,Charlotte,25,1998,19.8,33.0,38.2,86.5,552.7,145.2,15.9,17.4,91.0,14.2,16.0,89.2,2.27,3.23,70.3,0.05,0.06,0.06,-0.01,0.91,4.04,0.45,0.15,5.35,Matches
204,Marcos Dias,br BRA,FW,NE Revolution,22,2001,0.0,1,1,100.0,22,6,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
205,Jefferson Díaz,co COL,DF,Minnesota Utd,23,2000,8.9,39.3,47.5,82.7,676.4,360.3,17.5,19.3,90.7,17.4,19.7,88.6,3.48,6.85,50.8,0.00,0.01,0.01,-0.01,0.22,3.48,0.11,0.00,3.15,Matches
206,Ronald Donkor,ml MLI,"MF,DF",NY Red Bulls,19,2004,10.4,35.7,43.2,82.6,622.8,251.8,15.2,18.2,83.6,16.1,18.9,84.8,3.37,4.62,72.9,0.00,0.07,0.09,-0.07,0.87,5.67,1.15,0.38,5.29,Matches
207,Christopher Donovan,us USA,"FW,MF",Philadelphia Union,23,2000,4.2,17.4,29.3,59.3,217.4,53.6,11.7,16.4,71.0,4.29,7.86,54.5,0.48,0.95,50.0,0.00,0.31,0.19,-0.31,2.14,1.43,0.24,0.00,2.14,Matches
208,Griffin Dorsey,us USA,DF,Houston Dynamo,24,1999,29.5,36.3,46.5,78.2,592.5,117.8,18.2,20.5,88.8,14.9,18.4,81.2,2.31,4.34,53.1,0.10,0.17,0.17,-0.07,1.22,1.05,1.05,0.54,1.73,Matches
209,C.J. dos Santos,us USA,GK,Inter Miami,23,2000,1.0,33.0,36.0,91.7,818.0,509.0,5.00,5.00,100.0,20.0,20.0,100.0,8.00,11.0,72.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
210,Hassani Dotson,us USA,MF,Minnesota Utd,26,1997,25.0,37.0,46.7,79.2,635.3,198.6,17.3,21.0,82.3,14.7,16.9,87.0,3.80,5.84,65.1,0.08,0.10,0.10,-0.02,0.96,4.36,1.04,0.12,5.68,Matches
211,Sebastián Driussi,ar ARG,"MF,FW",Austin,27,1996,25.1,32.1,39.9,80.5,596.2,182.2,13.9,15.6,89.0,13.1,15.2,86.1,4.18,6.37,65.6,0.12,0.14,0.14,-0.02,1.16,4.78,1.35,0.32,6.33,Matches
212,Erik Duenas,us USA,MF,LAFC,19,2004,4.3,34.7,38.8,89.2,523.0,147.0,18.1,19.5,92.9,14.0,15.1,92.3,1.16,1.86,62.5,0.00,0.07,0.05,-0.07,1.63,3.72,0.70,0.00,6.28,Matches
213,Morris Duggan,de GER,DF,Minnesota Utd,23,2000,0.5,34.0,48.0,70.8,694.0,374.0,16.0,18.0,88.9,10.0,12.0,83.3,8.00,18.0,44.4,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,4.00,Matches
214,Bryce Duke,us USA,MF,CF Montréal,22,2001,23.8,41.8,52.2,80.1,594.7,155.2,25.6,28.8,89.1,12.1,15.3,79.6,2.18,3.78,57.8,0.17,0.18,0.16,-0.01,1.76,3.66,1.26,0.04,4.96,Matches
215,Kyle Duncan,us USA,DF,NY Red Bulls,26,1997,14.3,35.7,48.3,74.0,555.9,180.8,19.1,21.9,87.2,14.0,18.6,75.2,1.75,4.55,38.5,0.07,0.08,0.08,-0.01,0.84,2.17,0.84,0.28,2.52,Matches
216,Chris Durkin,us USA,MF,St. Louis,23,2000,25.1,31.2,41.9,74.4,543.4,198.1,14.3,16.7,86.1,12.6,15.9,79.4,2.99,6.33,47.2,0.08,0.08,0.08,-0.00,0.88,4.78,0.72,0.20,4.98,Matches
217,Nikolas Dyhr,dk DEN,DF,St. Louis,22,2001,1.5,35.3,55.3,63.9,588.0,286.7,20.7,27.3,75.6,9.33,15.3,60.9,4.00,7.33,54.5,0.00,0.13,0.13,-0.13,0.67,3.33,0.67,0.67,4.00,Matches
218,Jeremy Ebobisse,us USA,FW,SJ Earthquakes,26,1997,21.5,19.4,24.9,77.8,297.5,57.6,10.7,13.0,82.5,6.42,7.58,84.7,1.44,2.00,72.1,0.05,0.11,0.10,-0.07,1.16,1.81,0.65,0.05,2.70,Matches
219,Daniel Edelman,us USA,MF,NY Red Bulls,20,2003,28.0,45.5,54.1,84.1,808.5,241.7,19.5,22.1,88.3,21.4,24.1,88.7,4.04,6.04,66.9,0.00,0.06,0.08,-0.06,0.89,6.64,0.64,0.00,6.86,Matches
220,Earl Edwards Jr.,us USA,GK,NE Revolution,32,1992,1.0,38.0,41.0,92.7,1000.0,771.0,6.00,6.00,100.0,20.0,20.0,100.0,12.0,14.0,85.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
221,Matthew Edwards,us USA,DF,Atlanta Utd,20,2003,0.0,1,2,50.0,7,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
222,Michael Edwards,us USA,DF,Colorado Rapids,23,2000,2.3,43.5,48.7,89.3,842.2,324.8,12.6,13.9,90.6,27.4,30.0,91.3,3.48,4.35,80.0,0.00,0.00,0.00,0.00,0.43,2.17,0.00,0.00,2.17,Matches
223,Raheem Edwards,ca CAN,"DF,MF",CF Montréal,28,1995,17.2,46.0,58.0,79.4,741.5,254.1,24.4,27.2,89.5,17.6,20.9,84.2,2.97,5.93,50.0,0.29,0.15,0.17,0.15,1.51,3.26,1.16,0.29,4.48,Matches
224,Noah Eile,se SWE,DF,NY Red Bulls,21,2002,26.9,54.1,62.6,86.4,1139.3,421.3,16.4,17.8,91.9,29.6,32.0,92.7,7.88,11.9,66.5,0.04,0.05,0.05,-0.01,0.37,4.57,0.30,0.04,4.28,Matches
225,Piero Elias,us USA,FW,NYCFC,21,2002,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
226,Jack Elliott,eng ENG,DF,Philadelphia Union,28,1995,26.6,38.6,47.1,82.0,924.3,379.2,8.08,8.72,92.7,21.8,23.6,92.2,8.53,13.6,62.5,0.08,0.07,0.03,0.01,0.15,2.71,0.08,0.00,1.95,Matches
227,Herbert Endeley,us USA,"MF,DF",FC Dallas,22,2001,1.3,26.9,33.8,79.5,441.5,96.2,13.8,14.6,94.7,10.8,14.6,73.7,1.54,2.31,66.7,0.00,0.23,0.23,-0.23,1.54,2.31,0.77,0.77,1.54,Matches
228,Emeka Eneli,us USA,MF,Real Salt Lake,24,1999,29.6,47.3,52.9,89.4,743.2,188.9,24.3,26.9,90.4,18.9,20.5,92.1,2.74,3.24,84.4,0.03,0.03,0.05,0.01,0.81,4.59,0.71,0.00,4.76,Matches
229,Lawrence Ennali,de GER,FW,Houston Dynamo,21,2002,0.5,40.0,42.0,95.2,598.0,58.0,26.0,26.0,100.0,12.0,14.0,85.7,2.00,2.00,100.0,0.00,0.20,0.20,-0.20,2.00,0.00,0.00,0.00,2.00,Matches
230,Boris Enow,cm CMR,MF,D.C. United,23,2000,3.4,33.2,40.3,82.5,610.6,187.1,12.9,15.0,86.3,16.5,19.7,83.6,3.24,4.12,78.6,0.00,0.00,0.03,0.00,0.00,4.12,0.88,0.00,5.59,Matches
231,Ramiro Enrique,ar ARG,FW,Orlando City,22,2001,12.0,16.3,21.7,75.4,220.8,40.7,10.0,11.8,84.5,4.58,6.33,72.4,0.67,1.17,57.1,0.17,0.07,0.12,0.10,1.17,1.17,0.33,0.08,1.58,Matches
232,Victor Enriquez,,MF,Portland Timbers,17,2006,0.1,80.0,80.0,100.0,1730.0,630.0,10.0,10.0,100.0,60.0,60.0,100.0,10.0,10.0,100.0,0.00,0.00,1.00,0.00,10.0,10.0,0.00,0.00,20.0,Matches
233,Victor Eriksson,se SWE,DF,Minnesota Utd,23,2000,1.8,36.1,46.7,77.4,670.0,225.0,12.8,14.4,88.5,19.4,20.6,94.6,3.89,9.44,41.2,0.00,0.00,0.00,0.00,1.11,2.22,0.00,0.00,0.56,Matches
234,Franco Escobar,ar ARG,DF,Houston Dynamo,28,1995,20.2,65.1,73.3,88.9,941.2,343.7,38.4,41.3,93.0,21.9,24.2,90.4,2.87,3.71,77.3,0.05,0.08,0.07,-0.03,0.64,4.70,0.54,0.10,4.70,Matches
235,Cristian Espinoza,ar ARG,"FW,MF",SJ Earthquakes,28,1995,33.0,30.3,45.7,66.4,516.8,182.3,15.8,18.8,84.0,10.0,14.1,71.1,3.55,8.27,42.9,0.39,0.36,0.28,0.04,2.76,2.33,2.21,1.09,4.00,Matches
236,Derrick Etienne,ht HAI,"MF,FW",Toronto FC,27,1996,18.3,28.4,36.4,77.9,479.4,86.9,14.4,16.7,86.3,11.0,13.7,80.4,2.13,3.99,53.4,0.00,0.10,0.12,-0.10,1.20,1.69,1.15,0.16,3.28,Matches
237,Derrick Etienne,ht HAI,"FW,MF",Atlanta Utd,27,1996,0.3,30.0,43.3,69.2,533.3,196.7,6.67,13.3,50.0,23.3,23.3,100.0,0.00,3.33,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,Matches
238,Evander,br BRA,MF,Portland Timbers,25,1998,27.3,41.0,53.4,76.7,729.9,243.6,19.2,21.6,88.7,14.5,17.4,83.4,5.53,10.7,51.5,0.55,0.41,0.43,0.14,3.26,6.04,2.16,0.22,7.51,Matches
239,Diego Fagúndez,uy URU,"FW,MF",LA Galaxy,28,1995,18.6,38.1,46.3,82.1,574.9,185.9,22.4,24.5,91.4,11.2,12.9,86.7,2.63,5.54,47.6,0.05,0.16,0.17,-0.11,2.26,3.60,1.77,0.05,4.41,Matches
240,Marco Farfan,us USA,DF,FC Dallas,25,1998,22.5,40.7,46.8,87.1,650.5,246.8,21.4,22.6,94.7,16.3,18.3,89.1,2.18,3.47,62.8,0.04,0.02,0.04,0.02,0.22,1.56,0.53,0.22,2.31,Matches
241,Bryant Farkarlun,lr LBR,FW,Austin,22,2001,0.1,0.00,10.0,0.0,0.00,0.00,0.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
242,Andrew Farrell,us USA,"DF,MF",NE Revolution,31,1992,6.1,52.1,64.8,80.5,919.3,328.4,23.4,25.9,90.5,22.3,26.7,83.4,5.74,8.20,70.0,0.00,0.00,0.03,0.00,0.16,3.61,0.49,0.16,4.10,Matches
243,Logan Farrington,us USA,"FW,MF",FC Dallas,22,2001,13.6,18.6,25.0,74.4,238.2,53.5,11.8,14.6,81.3,5.29,7.28,72.7,0.29,0.81,36.4,0.37,0.24,0.15,0.13,1.40,1.18,1.32,0.22,2.35,Matches
244,Mohamed Farsi,dz ALG,DF,Columbus Crew,24,1999,20.8,48.1,55.3,87.0,730.5,166.6,28.8,30.7,93.7,15.3,17.8,86.2,2.84,4.09,69.4,0.10,0.13,0.12,-0.03,1.35,1.92,1.44,0.48,2.98,Matches
245,Felipe,br BRA,"MF,FW",Orlando City,33,1990,3.9,48.7,54.9,88.8,730.3,258.7,26.2,27.9,93.6,19.2,19.7,97.4,1.54,3.85,40.0,0.00,0.08,0.10,-0.08,1.28,8.46,1.28,0.00,8.21,Matches
246,Joaquín Fernández,es ESP,DF,Sporting KC,27,1996,1.3,40.8,50.8,80.3,872.3,312.3,10.8,13.1,82.4,23.8,25.4,93.9,6.15,9.23,66.7,0.00,0.00,0.00,0.00,0.00,1.54,0.00,0.00,1.54,Matches
247,Julián Fernández,ar ARG,"FW,MF",NYCFC,20,2004,7.5,32.0,43.6,73.4,481.9,109.3,19.1,22.7,84.1,9.47,12.0,78.9,2.13,5.47,39.0,0.27,0.16,0.24,0.11,1.60,2.13,1.33,0.40,4.00,Matches
248,Omir Fernandez,us USA,"FW,MF",Colorado Rapids,24,1999,18.8,19.3,25.1,76.9,254.8,76.6,12.0,14.0,85.6,5.27,6.54,80.5,0.64,1.49,42.9,0.16,0.12,0.15,0.04,1.22,1.54,1.12,0.21,2.61,Matches
249,Jesús Ferreira,us USA,"MF,FW",FC Dallas,23,2000,14.7,35.6,47.1,75.6,561.1,166.8,18.7,22.1,84.6,13.1,16.7,78.4,2.72,4.97,54.8,0.20,0.15,0.23,0.05,1.97,2.99,2.24,0.34,5.78,Matches
250,Sebastián Ferreira,py PAR,FW,Houston Dynamo,25,1998,8.0,19.6,26.0,75.5,255.5,34.0,11.6,14.1,82.3,4.88,6.25,78.0,1.25,1.50,83.3,0.38,0.14,0.13,0.24,1.25,1.00,0.13,0.00,1.38,Matches
251,Ethan Finlay,us USA,"FW,MF",Austin,33,1990,9.2,16.6,22.4,74.3,249.6,61.1,9.57,10.4,91.7,5.54,7.72,71.8,1.20,2.07,57.9,0.00,0.02,0.07,-0.02,0.33,0.76,1.20,0.54,2.17,Matches
252,Nicolas Firmino,us USA,"FW,MF",Atlanta Utd,23,2001,1.8,25.0,30.0,83.3,297.8,63.9,16.7,17.8,93.8,5.56,8.89,62.5,0.56,1.11,50.0,0.00,0.06,0.11,-0.06,0.56,2.22,1.11,0.00,3.33,Matches
253,Leon Flach,us USA,MF,Philadelphia Union,22,2001,20.3,25.9,30.2,85.5,411.0,138.3,13.8,14.9,93.0,10.1,12.1,84.1,1.53,2.22,68.9,0.15,0.09,0.07,0.06,0.64,2.61,0.49,0.10,2.76,Matches
254,Kristian Fletcher,us USA,"FW,MF",D.C. United,18,2005,2.7,30.0,43.0,69.8,442.2,77.4,17.4,23.7,73.4,10.7,13.0,82.9,1.11,2.96,37.5,0.00,0.04,0.07,-0.04,1.11,1.11,0.74,0.00,2.59,Matches
255,Nicolas Fleuriau,ca CAN,"DF,FW",Vancouver W'caps,21,2002,0.4,10.0,17.5,57.1,130.0,30.0,7.50,7.50,100.0,2.50,5.00,50.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
256,Deybi Flores,hn HON,MF,Toronto FC,27,1996,23.2,52.1,60.8,85.6,923.2,306.5,24.1,26.1,92.2,21.3,23.8,89.7,5.52,9.14,60.4,0.04,0.02,0.04,0.03,0.34,6.25,0.56,0.04,5.47,Matches
257,CJ Fodrey,us USA,"FW,MF",Austin,19,2004,2.2,20.5,36.4,56.3,302.3,71.4,13.2,17.3,76.3,5.00,10.9,45.8,1.36,4.55,30.0,0.45,0.14,0.00,0.32,1.82,1.82,0.00,0.00,2.27,Matches
258,Nathan Fogaça,br BRA,"FW,MF",Portland Timbers,24,1999,2.0,12.5,21.0,59.5,165.5,42.5,8.00,10.0,80.0,4.50,7.00,64.3,0.00,0.50,0.0,0.00,0.00,0.05,0.00,0.00,0.50,0.50,0.00,2.50,Matches
259,Andreu Fontàs,es ESP,DF,Sporting KC,34,1989,15.7,64.1,72.9,87.9,1348.0,576.6,18.7,20.3,92.1,35.1,37.8,92.9,9.55,13.4,71.4,0.06,0.04,0.03,0.03,0.38,5.54,0.25,0.06,4.33,Matches
260,Emil Forsberg,se SWE,MF,NY Red Bulls,32,1991,15.1,27.4,35.4,77.2,468.6,145.0,13.4,15.1,88.6,11.1,13.0,84.8,2.38,5.23,45.6,0.26,0.23,0.15,0.03,2.19,3.97,2.19,0.07,5.76,Matches
261,Ajani Fortune,tt TRI,"MF,FW",Atlanta Utd,21,2002,14.5,39.3,46.2,85.1,699.4,199.3,17.7,19.5,90.8,16.3,18.7,87.1,4.28,5.72,74.7,0.14,0.06,0.08,0.08,0.76,4.34,0.76,0.00,5.10,Matches
262,Isaiah Foster,us USA,DF,FC Cincinnati,20,2003,0.0,1,3,33.3,13,0,1,1,100.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
263,Franco Fragapane,ar ARG,"MF,FW",Minnesota Utd,30,1993,9.2,36.1,43.9,82.2,513.7,137.6,20.9,23.9,87.3,12.8,15.2,84.3,1.09,1.96,55.6,0.22,0.18,0.18,0.03,1.74,3.04,1.63,0.22,5.87,Matches
264,Kobe Franklin,ca CAN,"DF,MF",Toronto FC,20,2003,7.9,33.3,40.5,82.2,517.0,134.6,20.0,21.5,92.9,10.1,12.2,83.3,2.41,3.92,61.3,0.13,0.10,0.08,0.03,1.14,1.77,0.51,0.51,1.27,Matches
265,Liam Fraser,ca CAN,MF,FC Dallas,25,1998,15.3,49.7,58.6,84.7,819.3,294.2,25.6,27.9,91.8,18.6,20.9,88.8,4.05,6.99,57.9,0.07,0.01,0.05,0.06,0.20,6.08,0.52,0.07,4.44,Matches
266,Ian Fray,jm JAM,DF,Inter Miami,21,2002,7.3,37.8,44.8,84.4,693.4,184.5,14.2,16.0,88.9,20.8,24.1,86.4,2.33,3.97,58.6,0.00,0.05,0.04,-0.05,0.68,2.33,0.14,0.14,2.05,Matches
267,Carl Fred Sainté,ht HAI,MF,FC Dallas,21,2002,1.7,33.5,37.6,89.1,548.2,124.7,18.2,20.6,88.6,11.8,12.9,90.9,2.35,2.35,100.0,0.00,0.00,0.00,0.00,0.59,1.18,0.00,0.00,1.18,Matches
268,Wayne Frederick,tt TRI,MF,Colorado Rapids,19,2004,0.0,1,1,100.0,21,14,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
269,Alex Freeman,us USA,"DF,MF",Orlando City,19,2004,0.1,140.0,150.0,93.3,1380.0,440.0,90.0,100.0,90.0,10.0,10.0,100.0,10.0,10.0,100.0,10.0,1.00,0.00,9.00,20.0,0.00,0.00,0.00,0.00,Matches
270,Matt Freese,us USA,GK,NYCFC,25,1998,33.1,31.5,39.6,79.5,716.7,439.6,5.77,5.83,99.0,21.1,21.3,99.0,4.56,12.2,37.3,0.00,0.00,0.00,-0.00,0.03,0.45,0.03,0.00,0.00,Matches
271,Stefan Frei,ch SUI,GK,Seattle Sounders,37,1986,27.4,21.1,29.1,72.7,610.2,455.9,3.10,3.14,98.8,9.96,10.0,99.3,7.99,15.8,50.7,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.04,Matches
272,Nicolás Freire,ar ARG,DF,Inter Miami,29,1994,8.2,77.1,85.0,90.7,1444.9,511.6,24.6,26.3,93.5,46.5,49.3,94.3,5.12,7.80,65.6,0.00,0.00,0.02,0.00,0.00,3.17,0.12,0.00,4.88,Matches
273,Malcolm Fry,us USA,FW,NE Revolution,18,2005,0.3,20.0,30.0,66.7,280.0,36.7,13.3,16.7,80.0,6.67,10.0,66.7,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,Matches
274,Julian Gaines,us USA,DF,Nashville SC,21,2002,2.5,43.2,52.0,83.1,716.4,192.0,16.4,18.0,91.1,24.0,27.2,88.2,2.00,4.40,45.5,0.00,0.00,0.04,0.00,0.00,2.00,0.40,0.00,2.00,Matches
275,McKinze Gaines,us USA,"FW,MF",Houston Dynamo,25,1998,1.7,27.1,36.5,74.2,364.1,52.9,20.0,21.2,94.4,6.47,10.6,61.1,0.59,1.76,33.3,0.00,0.00,0.06,0.00,0.00,1.18,1.18,0.59,0.59,Matches
276,McKinze Gaines,us USA,"MF,DF",Nashville SC,25,1998,1.4,15.7,22.1,71.0,215.0,20.0,8.57,11.4,75.0,4.29,5.71,75.0,0.71,1.43,50.0,0.71,0.14,0.14,0.57,2.14,0.00,0.00,0.00,1.43,Matches
277,Jon Gallagher,ie IRL,DF,Austin,27,1996,29.6,34.0,44.0,77.3,629.3,177.9,13.3,15.1,88.4,16.2,20.3,79.7,3.75,6.52,57.5,0.07,0.08,0.10,-0.01,0.81,2.53,1.18,0.81,3.01,Matches
278,Pedro Gallese,pe PER,GK,Orlando City,33,1990,29.0,17.9,24.4,73.4,466.3,356.7,4.86,4.90,99.3,7.00,7.14,98.1,5.69,11.8,48.1,0.00,0.01,0.00,-0.01,0.03,0.41,0.00,0.00,0.03,Matches
279,Jeremy Garay,sv SLV,FW,D.C. United,20,2003,0.1,60.0,60.0,100.0,690.0,210.0,40.0,40.0,100.0,20.0,20.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
280,Carlos Garcés,co COL,DF,LA Galaxy,22,2001,4.4,49.8,54.5,91.3,871.4,274.5,18.6,19.5,95.3,27.7,28.9,96.1,2.27,3.64,62.5,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,1.59,Matches
281,Chase Gasper,us USA,DF,Chicago Fire,28,1996,2.7,40.0,52.2,76.6,626.7,305.6,19.3,20.4,94.5,14.8,18.9,78.4,3.70,8.52,43.5,0.00,0.04,0.04,-0.04,0.37,2.59,0.00,0.00,1.11,Matches
282,Ryan Gauld,sct SCO,"FW,MF",Vancouver W'caps,28,1995,27.3,33.7,44.7,75.3,632.9,187.2,14.8,16.5,89.8,13.2,16.6,79.1,5.20,8.97,58.0,0.44,0.39,0.35,0.05,3.00,4.18,2.16,0.51,6.45,Matches
283,Luka Gavran,ca CAN,GK,Toronto FC,23,2000,9.0,23.7,31.6,75.0,616.4,447.2,5.78,5.78,100.0,10.3,10.9,94.9,7.33,14.6,50.4,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,Matches
284,Dániel Gazdag,hu HUN,"MF,FW",Philadelphia Union,27,1996,27.8,30.4,38.0,79.9,449.5,103.0,16.9,19.1,88.7,10.9,13.3,81.7,1.44,2.77,51.9,0.07,0.14,0.18,-0.07,1.37,3.09,1.47,0.00,5.00,Matches
285,Giorgos Giakoumakis,gr GRE,FW,Atlanta Utd,29,1994,8.0,12.9,17.8,72.5,199.8,28.6,6.63,8.38,79.1,4.13,5.63,73.3,1.00,1.38,72.7,0.13,0.05,0.03,0.07,0.63,1.13,0.38,0.00,1.50,Matches
286,Carles Gil,es ESP,MF,NE Revolution,31,1992,25.4,52.9,66.0,80.1,1041.2,329.4,21.9,24.6,89.0,21.5,25.3,85.0,8.94,13.9,64.5,0.20,0.29,0.28,-0.09,3.54,7.32,3.66,0.67,11.9,Matches
287,Nacho Gil,es ESP,"FW,MF",NE Revolution,28,1995,7.0,33.3,42.0,79.3,523.3,145.4,18.1,20.3,89.4,12.1,14.7,82.5,2.00,3.71,53.8,0.14,0.17,0.13,-0.03,2.00,2.00,1.86,0.43,5.14,Matches
288,Gastón Giménez,py PAR,MF,Chicago Fire,32,1991,18.8,49.7,58.8,84.5,932.2,262.6,19.6,22.0,89.3,23.6,26.4,89.3,5.80,8.72,66.5,0.11,0.10,0.07,0.01,0.96,5.21,0.69,0.11,5.74,Matches
289,Nicholas Gioacchini,us USA,"FW,MF",FC Cincinnati,23,2000,4.8,16.9,21.7,77.9,218.3,25.2,10.2,11.5,89.1,5.21,6.25,83.3,0.21,0.21,100.0,0.00,0.06,0.02,-0.06,0.21,0.83,0.21,0.00,0.83,Matches
290,Jake Girdwood-Reich,au AUS,"MF,FW",St. Louis,19,2004,1.7,41.8,48.2,86.6,672.9,165.3,22.4,25.9,86.4,18.2,19.4,93.9,1.18,2.94,40.0,0.00,0.00,0.00,0.00,0.59,3.53,0.59,0.00,3.53,Matches
291,Olivier Giroud,fr FRA,FW,LAFC,37,1986,6.7,15.5,21.6,71.7,199.1,29.7,11.3,14.2,80.0,3.88,4.78,81.3,0.00,0.45,0.0,0.15,0.03,0.01,0.12,0.60,0.90,0.30,0.00,1.64,Matches
292,Dennis Gjengaar,no NOR,"MF,FW",NY Red Bulls,19,2004,10.4,18.3,26.1,70.1,273.3,75.0,10.7,13.7,78.2,5.96,7.40,80.5,1.06,2.12,50.0,0.00,0.14,0.11,-0.14,1.25,1.63,0.96,0.58,2.31,Matches
293,Justen Glad,us USA,DF,Real Salt Lake,26,1997,25.0,56.1,61.6,91.2,1141.8,395.7,17.1,18.2,93.6,31.5,32.8,96.0,7.12,9.32,76.4,0.00,0.00,0.01,-0.00,0.16,1.88,0.00,0.00,2.32,Matches
294,Omari Glasgow,gy GUY,MF,Chicago Fire,20,2003,0.4,27.5,50.0,55.0,505.0,165.0,7.50,10.0,75.0,20.0,27.5,72.7,0.00,7.50,0.0,0.00,0.00,0.25,0.00,2.50,2.50,5.00,2.50,5.00,Matches
295,Jakob Glesnes,no NOR,DF,Philadelphia Union,29,1994,31.2,35.7,43.9,81.3,811.6,357.0,9.97,11.8,84.5,18.9,21.4,88.3,6.67,10.0,66.7,0.06,0.03,0.04,0.03,0.29,4.20,0.22,0.10,3.75,Matches
296,Caden Glover,us USA,FW,St. Louis,16,2007,0.6,5.00,13.3,37.5,66.7,0.00,3.33,8.33,40.0,1.67,3.33,50.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
297,Aníbal Godoy,pa PAN,MF,Nashville SC,33,1990,16.6,53.0,59.5,89.1,973.6,309.4,22.0,23.6,93.4,24.9,27.3,91.2,5.24,6.81,77.0,0.18,0.07,0.07,0.11,0.78,6.81,0.60,0.00,7.41,Matches
298,Yeimar Gómez Andrade,co COL,DF,Seattle Sounders,31,1992,27.4,48.2,56.1,86.0,872.9,359.7,19.5,20.5,94.8,23.8,26.8,88.8,4.38,7.23,60.6,0.00,0.01,0.03,-0.01,0.26,4.05,0.07,0.04,3.36,Matches
299,Carlos Gómez,co COL,FW,Real Salt Lake,21,2002,20.1,19.9,29.8,66.8,292.0,83.7,11.7,14.0,84.0,6.37,9.75,65.3,0.95,2.99,31.7,0.35,0.41,0.27,-0.06,1.84,1.09,1.24,0.40,2.24,Matches
300,Diego Gómez,py PAR,"FW,MF",Inter Miami,20,2003,15.0,32.5,40.6,80.1,532.5,131.2,16.3,18.9,86.3,11.6,13.4,86.6,3.13,4.40,71.2,0.20,0.23,0.25,-0.03,1.07,2.93,0.67,0.00,3.73,Matches
301,Nicksoen Gomis,fr FRA,DF,Toronto FC,21,2002,22.7,45.2,51.3,88.1,819.5,311.9,17.3,18.5,93.3,24.0,25.7,93.2,3.44,5.73,60.0,0.00,0.01,0.01,-0.01,0.22,2.47,0.22,0.04,2.60,Matches
302,Diogo Gonçalves,pt POR,"MF,FW",Real Salt Lake,26,1997,6.1,26.9,38.2,70.4,440.0,117.7,15.1,17.2,87.6,8.85,11.5,77.1,2.62,6.72,39.0,0.00,0.18,0.15,-0.18,2.30,2.62,1.15,0.16,3.77,Matches
303,Omar Gonzalez,us USA,DF,FC Dallas,35,1988,9.3,51.5,55.7,92.5,843.8,355.3,26.2,26.8,98.0,22.0,23.1,95.3,3.01,5.27,57.1,0.00,0.00,0.01,0.00,0.11,0.75,0.00,0.00,1.61,Matches
304,Zavier Gozo,us USA,FW,Real Salt Lake,16,2007,0.1,30.0,30.0,100.0,610.0,210.0,20.0,20.0,100.0,0.00,0.00,,10.0,10.0,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
