Date,EN3_4,RB,WPAC,WPAC2,WPAC3,WPAC4,50fin,100cold,100fin1,100fin2,150fin1,150fin2,200fin1,200fin2,250fin1,250fin2,300fin1,300fin2,400fin1,400fin2,500fin1,500fin2,wnd160_200_0_10,wnd180_220_-4_4,wnd180_210_-10_0
1983-8,26.521466,-0.18528615,28.809427,28.60228077,28.0725286,27.71048543,28.04901886,24.54414558,23.84401703,26.79724693,18.44109917,21.45940208,14.02072906,15.13667583,11.66874027,11.74417305,10.34672165,11.403409,8.863820076,9.2885952,7.793894768,7.91609478,-0.020026783,-0.025671634,-0.035102098
1983-9,26.434365,-0.64021616,29.010821,28.73053561,28.42521297,28.07141515,28.22439766,23.74842834,23.98936272,26.81508064,19.07040215,21.55627823,15.34452057,15.3207283,12.6789093,12.03277683,10.75288773,11.56516647,8.798703194,9.298136711,7.708768368,7.967441559,-0.016083428,-0.027489986,-0.040084152
1983-10,25.862455,-0.39631902,29.44113,28.96356964,29.0189597,28.83663042,28.38735199,23.64783859,23.82233047,26.8458786,18.67471313,21.81891251,15.14830875,15.94906425,12.74338818,12.24346447,10.93379879,11.70798588,8.949005127,9.38080883,7.864879608,8.012131691,-0.016566419,-0.026093647,-0.025220609
1983-11,25.574092,-0.10359807,29.493125,29.17019216,29.4213512,29.19712082,28.59611702,23.30185699,23.8551693,27.09773636,18.96449471,22.25031471,15.34979725,16.17241859,12.71472836,12.40935802,11.00867844,11.64431858,9.148612976,9.371185303,7.940958977,8.058142662,-0.028362668,-0.028503074,-0.017628438
1983-12,25.580306,-0.12567597,29.428224,29.39100322,29.35080131,29.35069634,28.75285912,22.56258774,23.90315437,27.18998909,18.96058655,21.53787804,15.3418808,15.79816341,12.69304848,12.2426796,11.18539524,11.61405849,9.260631561,9.432721138,7.971149921,8.096258163,-0.042220817,-0.041424677,-0.025717988
1984-1,25.63543,0.72568428,29.869806,29.5783248,29.5097552,30.15057085,28.7566433,23.47363663,23.94686699,27.33268738,19.00025368,21.19045258,15.11708069,15.04380226,12.69478416,12.21124649,11.09177208,11.52281666,9.087247849,9.395116806,7.946169853,8.089426994,-0.053812533,-0.040111471,-0.024685178
1984-2,26.380501,0.46343823,29.698755,29.20381516,29.24716845,30.12636758,28.72193146,24.57015228,24.27161789,27.57066536,19.44626045,21.83797646,15.30243874,16.12430573,12.87601948,12.59638977,11.16257,11.83403778,9.22594738,9.529740334,8.111456871,8.129659653,-0.062510225,-0.039588907,-0.023976753
1984-3,26.859377,0.071811788,29.363383,28.82487237,29.1264093,29.6209543,28.67685509,25.52523422,24.90173721,27.60359001,20.03583908,23.44825935,15.73761177,17.35308456,12.88924122,12.82028294,11.04773235,11.71539974,9.147926331,9.59899044,8.068733215,8.2190485,-0.062868403,-0.02515785,-0.007374143
1984-4,27.386062,-0.057866404,29.329524,28.85823629,29.1643595,29.4185999,28.90343285,25.43346596,25.33055878,27.79765129,20.58651352,23.82305145,16.29515266,17.48634148,13.3378849,13.0858984,11.22536278,11.66365433,9.231976509,9.543776512,8.008656502,8.100543022,-0.05596768,-0.031924056,-0.013278305
1984-5,27.381257,0.14414764,29.21874,28.85761594,29.03431321,29.17214343,28.82308769,25.49762726,24.89339066,27.76799774,20.18457603,23.2450428,15.91995716,16.71793747,12.6721077,12.80953407,10.77656269,11.35793686,9.1167202,9.417313576,7.907477379,7.99468708,-0.051011218,-0.026336764,-0.013851664
1984-6,26.850423,-0.23119084,29.071276,28.79892941,28.6697233,28.72665359,28.6815815,25.23476601,25.28754234,27.53061295,20.34714317,22.31251526,15.92956638,15.85691738,12.70990181,12.21457195,10.80667877,11.11540699,9.041964531,9.201856613,7.847458839,7.665886879,-0.033810954,-0.027521471,-0.02049676
1984-7,26.738701,-0.25546138,29.18532,28.79259444,28.4548456,28.28346685,28.30957413,24.25240707,24.92037773,27.03523636,19.80469513,20.6438942,15.254076,14.72151279,12.27575588,11.75971508,10.59370136,11.24916267,8.884662628,9.106131554,7.789414883,7.64250803,-0.029255025,-0.035593957,-0.03183679
1984-8,26.339109,-0.21042755,29.112224,28.70315036,28.36336407,28.19867473,28.17670631,24.66324425,24.68968582,26.99601936,19.40592766,20.68280792,14.83357906,14.70951653,12.11368084,11.70009041,10.50383282,11.26841545,8.867912292,9.070607185,7.723120213,7.549017429,-0.023010291,-0.033459576,-0.026440844
1984-9,26.419685,-0.66033255,29.50619,29.19338365,28.82085033,28.74304842,28.44315147,24.17926788,24.40854263,26.79130173,19.14770126,20.72024536,14.90759754,14.44163322,12.18725777,11.56801891,10.50241184,11.46420765,8.769136429,9.135867119,7.669052601,7.655143738,-0.015661794,-0.031751898,-0.030066467
1984-10,25.922128,-0.35622521,29.672462,29.24647204,29.06983642,29.12583653,28.54477501,24.45821762,24.36097145,27.30589104,19.10176849,22.25629807,14.73480701,15.818717,12.10581493,11.91748238,10.49319267,11.65952492,8.837410927,9.225237846,7.800870895,7.741033554,-0.022109448,-0.036583119,-0.026271423
1984-11,25.408382,-0.94121495,29.508593,29.32380407,29.4174647,29.34652686,28.69486809,24.36381149,24.37219429,27.43095779,19.42806816,23.05757713,15.11927605,16.10365295,12.48208332,12.18181801,10.68754482,11.69280624,8.978528976,9.382407188,7.832419872,7.870541096,-0.028208059,-0.038146885,-0.022776792
1984-12,24.995149,-0.79676128,29.191716,28.99479749,29.15247419,29.17043961,28.68216133,23.58606148,24.26841927,27.62285423,19.5954895,24.06596756,15.27716064,16.9310379,12.66666126,12.5796442,10.796875,11.69128132,9.244321823,9.418889046,7.848079681,7.888425827,-0.042224909,-0.045118039,-0.024576409
1985-1,25.426629,-0.73538673,29.025992,29.03220772,28.88732459,29.13456947,28.51839828,24.23788261,24.20793533,27.78834915,19.73591614,24.14683342,15.41481113,16.60800743,12.79194355,12.7358551,10.82145977,11.69413185,9.13338089,9.374183655,7.850739479,7.963956833,-0.056928945,-0.03843599,-0.020533982
1985-2,25.66289,-0.20800369,29.246582,29.15584916,29.10243578,29.52873598,28.61192322,25.22924805,24.20808983,28.0206604,19.72239113,24.31973648,15.59896946,17.44083023,13.03451252,13.02410412,10.98282814,11.97239113,9.379591942,9.524014473,8.095445633,8.105071068,-0.05194797,-0.050537569,-0.042629285
1985-3,26.219601,0.30043935,29.201223,28.87178564,29.04480919,29.25019436,28.54341888,25.95243454,24.51412964,27.88359642,19.92311859,24.47078323,15.8000145,18.00727463,12.7521534,13.16779232,10.79703712,12.04957581,9.255590439,9.606617928,8.086250305,8.244153023,-0.051970818,-0.033154797,-0.025409919
1985-4,26.792422,-0.03464894,29.576905,29.05800764,29.40595929,29.47945599,28.89556313,25.36678123,24.69082642,27.82316399,20.04338074,24.11390114,16.15180969,17.78544617,13.06340122,13.14120102,10.956357,12.00244141,9.27038765,9.565690041,8.055413246,8.272269249,-0.03233172,-0.019829734,-0.01569972
1985-5,27.108598,-0.29214532,29.723599,29.18703856,29.40266219,29.4407995,28.93551064,25.32493782,24.33162689,27.94145203,19.91648293,24.2930851,16.07881927,17.33042717,12.93515682,13.11513042,10.94114017,11.76732635,9.264065742,9.564736366,8.036020279,8.107981682,-0.039296423,-0.027095549,-0.016671056
1985-6,26.858935,-0.86760529,29.461217,29.06670315,29.04258533,29.12666763,28.82364845,24.98469925,24.76607704,27.79553032,20.20728683,23.90917397,16.25583839,16.69633484,13.25798035,12.7514143,11.18000507,11.62725639,9.156299591,9.481423378,7.955200195,7.92557478,-0.033795464,-0.022753322,-0.020144042
1985-7,26.688492,-0.30508804,29.265127,29.00439185,28.55646937,28.73058423,28.39965057,24.05610085,24.40142632,27.51241302,19.71448708,23.20285416,15.65651512,15.62559509,12.86288357,12.29942226,11.04944229,11.60324001,9.034062386,9.377811432,7.883713722,7.904437065,-0.017693136,-0.026997679,-0.024524587
1985-8,26.499411,-0.056764072,29.232342,28.92751457,28.357947,28.49803757,28.17115211,24.08856773,24.19809723,27.43725967,19.51105499,23.36241722,15.31810284,15.80855942,12.54349518,12.20127487,10.89980984,11.57456398,8.972010612,9.328889847,7.763417244,7.838932991,-0.019041648,-0.034403381,-0.036733236
1985-9,26.244696,-0.075417125,29.49804,29.14099552,28.73687446,28.90675344,28.374897,23.689888,23.91332817,27.32925415,19.41519165,23.52584648,15.64220715,15.79245186,12.50227165,11.96776772,10.70684052,11.70559883,8.864589691,9.284170151,7.634510517,7.893422604,-0.01928611,-0.033628704,-0.03410867
1985-10,26.185844,-0.066770398,29.662342,29.32846124,29.16914901,29.31834172,28.50286484,23.95382118,23.9489975,27.52147484,19.60442734,24.18188286,15.74359894,16.55910683,12.72243023,12.08608055,10.74239731,11.79374599,9.060171127,9.3983078,7.946199894,8.014088631,-0.012732625,-0.021457386,-0.017479597
1985-11,26.184548,-0.38744512,29.861786,29.62741028,29.72907163,29.66535102,28.86873436,23.63524628,24.44654655,27.90716171,20.34075737,24.85801315,16.15059662,17.0189209,12.97234821,12.19865036,10.84278774,11.88477325,9.211368561,9.338421822,7.980268955,7.911595345,-0.025595502,-0.031069216,-0.015498999
1985-12,26.102397,-0.6602012,29.490105,29.60645947,29.62966335,29.62073778,29.01756668,22.84585381,24.41332626,27.98920822,20.30285263,24.22844315,16.17969513,17.44922447,12.98915577,12.36980915,11.06151867,11.83040142,9.287431717,9.371088982,7.958766937,7.940065861,-0.046548437,-0.036833356,-0.019215347
1986-1,25.781147,-0.72218572,29.501459,29.49736562,29.34003409,29.81538852,28.7843895,23.62441635,24.19732285,28.08067703,19.91157532,23.76656342,15.70908356,16.98832893,12.814785,12.27780342,10.9212389,11.75073719,9.097031593,9.356739044,7.874481201,7.941761971,-0.058158368,-0.049210494,-0.027331498
1986-2,25.932599,-0.19497561,29.359612,29.39844614,29.142398,29.50274219,28.79134369,24.49758339,24.16820717,28.21167946,19.75213242,24.21967888,15.77436352,17.99680519,12.97270584,12.70689106,11.06218147,11.98237991,9.285238266,9.458878517,8.066464424,7.980218887,-0.049027841,-0.034249029,-0.017136203
1986-3,26.64614,0.33148547,29.683947,29.55971537,29.36111217,29.84019662,28.86932945,25.25098991,24.43476486,28.21485901,19.99580574,25.02092934,16.07714653,18.43944168,12.81840611,12.96147156,10.91263199,12.01391029,9.132192612,9.544507027,7.946843147,8.095543861,-0.05425753,-0.033419235,-0.025283582
1986-4,27.433143,0.70437346,29.653058,29.31654279,29.38125129,29.52944169,28.93262672,25.54877281,24.50371933,28.19865417,20.30361748,25.24974251,16.4893322,18.54133797,13.26954746,12.95427895,11.06469917,12.19065952,9.14816761,9.487295151,7.873293877,8.061769485,-0.02823514,-0.019788675,-0.012542492
1986-5,27.491553,0.42698868,29.91189,29.55676172,29.51546225,29.67722332,29.01545525,25.40095139,23.7915287,28.06912041,19.65027809,24.57900047,15.92193222,18.30747795,12.78712559,12.94612408,10.73377037,11.97064972,8.930903435,9.572274208,7.732871532,8.062227249,-0.019146309,-0.018665768,-0.015566683
1986-6,27.684445,0.69594929,29.47623,29.31155977,29.10260349,29.02539185,28.83838081,25.17194748,24.22974777,27.7531414,19.84955215,23.96784019,15.98398209,17.79419327,12.92123127,12.64276314,10.82403278,11.82202053,8.857913971,9.507849693,7.662442684,7.934807301,-0.032437544,-0.035571223,-0.036435394
1986-7,27.362178,0.58276489,29.241577,29.15091658,28.81742766,28.62439431,28.42440224,24.2279892,23.85617065,27.53173637,19.22052002,23.36904526,15.24056339,16.70037651,12.50489044,12.22639847,10.63651562,11.77330875,8.769990921,9.417850494,7.610236168,7.947301865,-0.011906485,-0.027093374,-0.029181716
1986-8,27.147238,0.60569964,29.247333,29.21393368,28.64329317,28.62255381,28.23093796,24.39715385,23.46610641,27.60809135,18.88916779,23.68873978,14.65777683,16.59806824,12.18200207,12.1441679,10.52696609,11.55992985,8.788990021,9.399396896,7.559843063,7.870188236,-0.013650993,-0.023376,-0.020664387
1986-9,27.329639,0.7000398,29.034418,29.13615243,28.61584272,28.34359813,28.2750473,23.41618156,23.51201439,27.46912384,18.78422356,23.23691177,14.98172188,16.0339222,12.33261013,11.83552551,10.71690464,11.63948154,8.954047203,9.277231216,7.599508286,7.886384964,-0.006529199,-0.025799571,-0.027723447
1986-10,27.56372,0.65954344,29.329372,29.3795944,29.10749089,28.86591142,28.39814568,23.49063492,23.60968399,27.484272,18.79188728,22.96103096,14.71195793,16.30747414,12.01060486,11.88363743,10.52795792,11.68145943,8.929323196,9.222660065,7.736008167,7.829214096,-0.013799062,-0.032981201,-0.031230265
1986-11,27.725876,0.76327059,29.372838,29.57844758,29.38683985,29.16563102,28.55290031,22.56417274,23.6619854,27.30077934,19.28259659,22.64207268,14.94809055,16.16707611,12.01033401,12.00924492,10.61742401,11.67846775,9.036047935,9.20135498,7.763954163,7.826611519,-0.016109443,-0.015776265,-0.011429907
1986-12,27.69814,0.59168683,29.135055,29.23045613,29.25603757,29.16453987,28.37973022,21.76626968,23.19549751,26.74241638,19.01556396,21.79343414,14.75054741,15.8164854,11.9957056,11.8536129,10.74647427,11.64388084,8.998652458,9.193668365,7.713350773,7.775606632,-0.040827531,-0.030021588,-0.010574748
1987-1,27.899908,0.88136247,29.066294,29.29410615,29.18753465,29.40355936,28.10583878,22.37026024,23.03064156,26.69367981,18.68270111,21.23654175,14.46493816,14.99787426,12.08649254,11.82903481,10.6082983,11.4706049,8.819611549,9.146486282,7.668352604,7.772724152,-0.072087034,-0.029107772,-0.005808265
1987-2,28.011787,1.1579689,28.783953,29.05658934,28.69697801,28.81807638,28.02480888,23.37507248,23.12730789,26.91537476,18.50911522,21.59587669,14.48823833,15.82319927,12.34920311,12.31506634,10.73608494,11.69850063,9.03752327,9.300365448,7.886147022,7.791397572,-0.054763859,-0.021462862,-0.004878799
1987-3,28.459695,1.0281089,29.360367,29.25732718,29.01548299,29.25219476,28.14912224,25.57865524,23.55904388,27.11758041,18.6638546,22.15000725,14.67496586,16.03229523,12.3199358,12.6327858,10.57537556,11.80648422,8.983541489,9.36882019,7.89278698,7.968140125,-0.054242371,-0.018990729,-0.006238701
1987-4,28.791056,0.7937015,29.492917,29.28221829,29.2300264,29.26140902,28.54623795,26.12348366,23.64603424,26.99844742,18.88640404,21.87911224,15.18243885,15.54639435,12.75051594,12.60534286,10.75961208,11.63912582,9.071445465,9.255282402,7.903354168,7.981856346,-0.036039106,-0.014330686,-0.000609455
1987-5,28.742554,0.26659841,29.558591,29.27643317,29.25277486,29.04892679,28.48799515,26.05976868,23.08023071,26.49822426,18.56441689,20.98370552,15.06012344,14.66944408,12.53156185,12.35139084,10.65114975,11.3402195,9.063049316,9.275099754,7.878915787,8.002727509,-0.02438626,-0.009488019,-0.004996953
1987-6,29.021929,-0.017942486,29.293241,29.09634278,28.78704721,28.5990619,28.26459694,24.64251137,23.40883636,25.44730949,18.89518929,20.18355751,15.36705303,14.25716591,12.70705128,11.95181465,10.82106495,11.15466404,9.019781113,9.191373825,7.843491077,7.904067039,-0.034170872,-0.015888847,-0.014176619
1987-7,28.797076,-0.065780353,28.796066,28.64713054,28.17092016,27.94852119,27.79768181,23.43772888,23.1205616,24.67440414,18.42980003,18.91606522,14.76215839,13.48292255,12.26013947,11.53069973,10.64278507,11.17957115,8.871630669,9.140977859,7.771671295,7.89191103,-0.012178036,-0.012801528,-0.022233392
1987-8,28.575287,-0.19612435,28.619238,28.59432139,27.98790864,27.72437019,27.62042046,23.22819519,22.8621521,24.64871216,18.06803513,18.98060036,14.30220699,13.84342766,11.93631268,11.55574036,10.48188972,11.22747231,8.813816071,9.125873566,7.713040829,7.895160675,-0.008596127,-0.021423491,-0.03903154
1987-9,28.383962,-0.32277329,28.967124,28.94103921,28.32522439,28.03408428,27.72998619,21.96775627,22.61866951,24.34245491,17.86398506,18.74904823,14.4313345,13.9731493,12.08366871,11.6193018,10.47848511,11.51366806,8.807570457,9.123749733,7.708307266,7.951499462,-0.004728077,-0.021927745,-0.03550897
1987-10,28.069083,-0.47561115,29.346051,29.34541473,28.9469055,28.64479513,28.01272011,21.88239098,22.64095497,24.90234756,17.8644371,19.51177406,14.09377289,14.91742039,11.98556423,11.86582947,10.39253998,11.69019604,8.902413368,9.266982079,7.876945972,8.06781292,-0.010974839,-0.018437361,-0.020427916
1987-11,27.981627,-0.61038219,29.748537,29.89023017,29.65905987,29.3954783,28.50881958,21.3693676,23.09872627,25.43345261,18.50795555,20.59117889,14.41362095,15.61444283,12.14481163,12.24178028,10.51951885,11.7799511,9.041307449,9.259230614,7.917514324,8.117617607,-0.026684754,-0.018809364,-0.017320023
1987-12,27.598898,-0.22459494,29.658696,29.8471603,29.61952859,29.54951234,28.5404129,20.69214249,23.26183128,25.53469849,18.80772781,20.53960991,14.72020531,15.61909008,12.36392403,12.30516148,10.85443497,11.71557426,9.241871834,9.314038277,7.902886391,8.161976814,-0.035521626,-0.025084306,-0.012725242
1988-1,27.315862,-0.46957851,29.300359,29.48718044,29.34789721,29.26125294,28.11445808,21.31514931,23.1908226,25.80622864,18.62360382,20.30634499,14.75151157,14.98367023,12.31426907,12.08840561,10.69460487,11.5857439,9.103639603,9.228686333,7.89339304,8.109067917,-0.055109637,-0.032464408,-0.023920047
1988-2,27.215935,-0.23962912,29.16723,29.37583605,29.21783931,29.18508923,28.1193924,22.88960838,23.07672119,26.26284981,18.54147911,20.92801094,14.95797443,15.89960098,12.55522919,12.40079021,10.83742714,11.79281425,9.30232048,9.389540672,8.099006653,8.134738922,-0.063497848,-0.027828114,-0.015173682
1988-3,27.304909,0.41876155,29.472515,29.24401233,29.35358232,29.50057134,28.20762634,24.46555519,23.49283791,26.81957245,19.08843613,22.01395798,15.41986465,16.68618965,12.7348175,12.82722855,10.8656559,11.87856483,9.189656258,9.501024246,8.097923279,8.225621223,-0.062464,-0.030190216,-0.01735764
1988-4,27.317387,0.46965809,29.682813,29.24120124,29.52440048,29.61386663,28.71906471,25.48728943,24.39084625,27.58356285,19.76034927,22.96372223,15.83073997,16.94489479,13.18666458,13.06711388,11.11027813,11.9109869,9.212189674,9.499824524,8.115978241,8.197166443,-0.044828702,-0.022404555,-0.012101805
1988-5,26.476752,-0.36790348,29.543317,29.24223917,29.43844062,29.40361542,28.82224846,26.00409126,24.33546448,27.90594482,19.89992332,22.79802513,15.84553528,16.23974419,13.06139088,13.077631,10.96201229,11.72181892,9.136246681,9.527503014,8.006801605,8.166675568,-0.04452352,-0.034659276,-0.027193153
1988-6,26.108241,-0.6624231,29.609269,29.1601134,29.05563812,29.15730217,28.77228928,25.85406876,24.75334358,27.80629539,20.0717907,22.47311401,16.06026268,16.00752068,13.26237774,12.79089642,11.07294369,11.60366821,9.012879372,9.460148811,7.872172356,7.991716385,-0.035123686,-0.038644095,-0.033670431
1988-7,25.564307,-0.52221688,29.627067,29.01733684,28.7618898,28.9759454,28.43727875,24.9120388,24.48087311,27.6758213,19.54996681,22.08206749,15.50409698,15.46094513,12.8254528,12.3941555,10.86253452,11.56738472,8.842828751,9.313804626,7.771683693,7.938291073,-0.031522041,-0.052990777,-0.050955688
1988-8,25.238906,-0.42505078,29.52465,28.9315123,28.76809973,28.92935321,28.15363884,25.46061707,24.16375732,27.64174843,19.24488831,22.79027939,14.94854832,15.61049747,12.51012325,12.33411503,10.75784969,11.36085987,8.859470367,9.226922989,7.738229752,7.834030151,-0.026234138,-0.041856831,-0.051617783
1988-9,25.424839,-0.17830164,29.322974,28.85370139,28.79727017,28.86034562,28.24862289,25.38084412,24.38291168,27.55124664,19.49301338,23.42417145,15.2187109,15.78818512,12.52061939,12.31866646,10.80671406,11.46669483,8.874259949,9.190738678,7.721832275,7.857081413,-0.030120187,-0.060894365,-0.064578527
1988-10,24.609617,-0.19465821,29.461386,28.93160673,29.19973088,29.26903888,28.3763504,25.6500721,24.62154007,27.66651344,19.67935944,24.27252579,15.41027164,16.70698357,12.75114155,12.64793873,10.9258728,11.61402035,9.079960823,9.341169357,7.970413208,7.927444935,-0.037452435,-0.05479594,-0.047426129
1988-11,24.264698,-0.76255642,29.470769,28.92690423,29.45536128,29.57848943,28.59854126,25.23284531,25.06731987,27.86057091,20.33751297,25.20702744,15.93970871,17.42782974,12.98238373,12.99958992,11.02738857,11.70102215,9.218909264,9.420655251,7.972642899,7.977756977,-0.044537003,-0.055572396,-0.047033415
1988-12,24.325177,-0.74650184,29.389072,28.84884683,29.08636081,29.44289597,28.65147018,23.96805954,25.29932785,27.66349983,20.94571304,25.26311111,16.28289795,17.93360138,13.06364536,12.9228611,11.16619205,11.89348507,9.195437431,9.51580143,7.890900135,8.076327324,-0.044039817,-0.049785007,-0.034828608
1989-1,24.523199,-0.79729753,29.322962,28.73254573,29.14201571,29.37971144,28.66564751,24.27086449,25.32168007,27.68664742,21.00149918,24.96697617,16.34260178,17.37766647,13.17979527,12.87656593,11.02245331,11.80103111,8.987052917,9.365423203,7.820702076,8.019200325,-0.05211157,-0.05365123,-0.044063024
1989-2,25.328668,-0.7839457,29.377927,28.69827434,28.92848895,29.43403613,28.63061714,24.95487976,25.23558044,27.81710052,21.03560638,25.27998543,16.60283661,18.4878788,13.4810276,13.22289085,11.20689583,12.06915951,9.20569706,9.435355186,8.041542053,8.042510033,-0.045090799,-0.033178791,-0.031387602
1989-3,25.898177,-0.8532545,29.363337,28.88302423,29.04087146,29.44430348,28.61488342,25.77758408,25.30581474,27.9557991,21.09218025,25.83864021,16.77446938,19.07927322,13.31023979,13.35036373,10.97493267,12.12839985,9.073021889,9.417733192,7.974807262,8.076470375,-0.038211151,-0.030999865,-0.02267036
